Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020
Guanajuato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,6,9,20,23,25,26,33,37,42,43,46,49,54,59,61,61,62,63,71,78,84,87,93,95,96,101,106,112,119,126,137,159,174,189,195,210,223,238,251,263,273,292,306,327,344,355,362,383,416,454,482,512,548,577,621,659,700,729,776,825,857,891,961,1015,1077,1147,1197,1259,1289,1374,1478,1592,1753,1863,1997,2122,2294,2461,2620,2824,2981,3143,3298,3483,3691,3835,4053,4251,4485,4654,4921,5174,5519,5884,6156,6386,6643,6994,7447,7737,8058,8358,8680,8986,9266,9578,9964,10378,10753,11258,11565,12004,12396,12822,13347,13716,14066,14425,15016,15426,15919,16469,16794,17220,17583,17986,18499,19026,19641,20014,20406,20765,21172,21851,22238,22635,23029,23380,23679,24074,24589,24893,25264,25570,25877,26126,26443,26821,27170,27666,27919,28174,28468,28810,29187,29496,29848,30252,30575,30994,31352,31745,32071,32510,32941,33213,33571,33991,34338,34722,35076,35510,35791,36092,36436,36810,37104,37423,37758,38054,38361,38637,38922,39176,39453,39700,39846,40011,40220,40492,40721,40939,41122,41279,41424,41668,41897,42106,42303,42512,42704,42935,43132,43372,43558,43835,44029,44232,44424,44662,44986,45215,45525,45746,45986,46294,46572,46871,47243,47675,48070,48368,48721,49073,49454,49916,50315,50618,50931,51234,51570,51943,52426,52804,53178,53570,53967,54430,54842,55275,55821,56379,56825,57250,57698,58209,58856,59418,60008,60593,61173,62050,62651,63227,63926,64543,65184,65714,66357,67041,67680,68535,69313,69832,70373,71026,71843,72431,73178,73726,74283,74890,75403,75917,76371,76821,77123,77293,77364,77371,77373,77374,77374,77374
Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,5,6,6,9,10,12,14,16,19,22,23,26,27,28,31,32,33,35,39,44,48,53,61,71,77,85,90,102,108,119,127,135,149,153,165,172,180,194,209,233,249,267,290,327,362,382,406,435,472,511,564,597,642,689,728,763,800,855,915,985,1048,1117,1189,1279,1422,1533,1631,1782,1897,2016,2113,2215,2333,2425,2532,2658,2769,2883,2997,3106,3203,3353,3471,3580,3671,3784,3908,4011,4139,4274,4437,4544,4668,4776,4866,4993,5092,5196,5328,5462,5616,5719,5871,5993,6136,6373,6623,6861,7128,7344,7510,7756,7889,8052,8209,8322,8421,8507,8618,8767,8959,9090,9223,9349,9449,9622,9788,9932,10098,10277,10537,10675,10802,10929,11071,11256,11391,11581,11741,11881,11980,12110,12337,12516,12670,12777,12913,13014,13127,13287,13367,13486,13575,13665,13765,13857,14008,14089,14177,14299,14395,14548,14656,14742,14806,14916,15046,15163,15259,15414,15500,15620,15747,15932,16138,16297,16436,16596,16687,16836,16983,17147,17355,17469,17584,17688,17800,17964,18098,18254,18413,18562,18715,18859,18988,19089,19211,19366,19459,19549,19668,19815,19925,20110,20219,20315,20398,20506,20595,20678,20766,20873,20971,21042,21132,21210,21275,21356,21432,21496,21562,21623,21710,21754,21810,21866,21902,21952,22004,22040,22090,22146,22187,22232,22277,22326,22377,22417,22455,22510,22562,22606,22655,22711,22748,22790,22836,22888,22940,22979,23040,23102,23153,23236,23320,23372,23408,23465,23540,23582,23650,23706,23745,23819,23895,23964,24038,24116,24182,24233,24312,24383,24450,24556,24624,24685,24765,24846,24876,24893,24897,24898,24898,24898,24898,24898
Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,4,5,5,6,8,9,13,14,14,20,23,26,28,32,33,37,44,48,49,49,53,54,59,64,66,71,74,81,89,97,108,112,120,134,144,166,183,213,237,254,280,307,329,359,392,422,451,481,520,547,579,620,649,682,712,770,817,882,943,988,1048,1118,1186,1234,1290,1376,1459,1530,1583,1663,1744,1795,1905,1967,2022,2076,2141,2208,2264,2344,2413,2475,2539,2623,2697,2763,2834,2904,3000,3064,3115,3178,3228,3320,3377,3440,3523,3585,3685,3737,3803,3881,3948,4033,4102,4172,4237,4295,4375,4470,4536,4621,4680,4742,4835,4917,4988,5081,5187,5274,5355,5465,5556,5678,5799,5943,6047,6165,6333,6432,6534,6641,6759,6887,6984,7117,7239,7356,7461,7590,7748,7862,8006,8079,8209,8322,8428,8566,8682,8835,8918,9007,9101,9234,9357,9457,9600,9740,9859,10024,10125,10214,10314,10418,10519,10600,10682,10798,10873,10969,11063,11148,11218,11293,11368,11435,11504,11582,11654,11738,11826,11889,11955,12020,12100,12172,12237,12309,12402,12494,12573,12654,12716,12767,12828,12928,12982,13035,13107,13163,13238,13326,13402,13474,13551,13636,13700,13766,13828,13921,14033,14135,14207,14279,14367,14475,14561,14627,14731,14853,14977,15059,15152,15245,15338,15445,15539,15630,15735,15813,15908,16025,16147,16233,16326,16411,16513,16617,16726,16841,16994,17139,17233,17336,17439,17534,17644,17779,17882,17989,18110,18275,18406,18530,18657,18792,18942,19074,19193,19350,19475,19670,19879,20038,20186,20349,20527,20665,20843,21006,21156,21340,21461,21601,21725,21824,21922,21989,22020,22029,22036,22039,22039,22039
Jalisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,5,6,9,12,16,21,29,37,45,48,54,66,72,72,80,90,96,102,106,110,112,120,122,126,134,139,142,151,159,164,167,173,183,192,198,207,212,218,228,241,248,261,273,282,294,314,334,351,374,394,410,428,449,467,486,517,543,579,607,656,691,716,746,766,804,847,896,934,982,1032,1080,1114,1182,1255,1335,1407,1486,1572,1662,1794,1970,2104,2241,2400,2575,2736,2881,3180,3374,3538,3705,3905,4087,4312,4554,4758,4968,5170,5346,5506,5686,5920,6110,6307,6489,6660,6902,7065,7253,7411,7587,7755,7979,8136,8321,8533,8758,9011,9209,9427,9642,9855,10113,10309,10486,10701,10962,11190,11414,11699,11943,12201,12435,12681,12939,13149,13457,13637,13824,14015,14241,14425,14658,14904,15085,15253,15420,15614,15861,16052,16298,16493,16729,16915,17116,17324,17515,17806,18022,18224,18385,18586,18783,18990,19247,19435,19620,19838,20057,20265,20448,20735,20950,21145,21351,21570,21762,21959,22213,22487,22697,22917,23133,23372,23565,23814,24015,24210,24465,24647,24828,25016,25241,25449,25643,25877,26097,26326,26609,26881,27105,27337,27554,27808,28022,28224,28483,28708,28919,29155,29393,29574,29778,30067,30269,30483,30714,30931,31260,31458,31735,31988,32216,32492,32742,33007,33264,33532,33796,33985,34204,34392,34620,34876,35148,35405,35622,35815,36064,36283,36534,36772,36969,37153,37374,37575,37785,38022,38279,38579,38820,39044,39303,39540,39827,40087,40357,40642,40916,41263,41498,41806,42162,42453,42762,43036,43358,43666,43986,44353,44714,44976,45262,45515,45818,46124,46387,46633,46925,47250,47488,47746,47958,48191,48403,48519,48568,48601,48611,48615,48615,48615
Michoacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9,10,12,16,16,17,17,21,25,27,31,33,36,37,38,41,42,53,56,58,61,67,72,87,95,102,117,124,136,155,164,181,198,221,238,253,294,310,333,359,388,411,447,471,493,512,543,591,619,677,725,777,816,864,927,969,1046,1116,1179,1242,1325,1432,1500,1556,1642,1706,1810,1885,1982,2045,2146,2294,2399,2504,2644,2758,2860,2968,3155,3288,3439,3583,3719,3890,4029,4188,4338,4519,4651,4839,4969,5128,5336,5481,5617,5756,5912,6089,6186,6314,6432,6526,6656,6774,6853,6963,7073,7180,7351,7466,7579,7670,7779,7892,8006,8080,8169,8348,8456,8596,8714,8824,8966,9086,9243,9405,9569,9800,9934,10076,10208,10371,10566,10729,10958,11124,11257,11404,11565,11835,12011,12207,12339,12508,12658,12846,13023,13179,13456,13608,13766,13935,14148,14376,14554,14767,14965,15134,15425,15574,15783,15968,16166,16391,16546,16725,16954,17128,17333,17546,17871,18050,18234,18392,18605,18788,18987,19166,19308,19528,19664,19795,19938,20104,20276,20394,20546,20710,20867,21088,21277,21389,21518,21639,21802,21945,22065,22232,22343,22461,22633,22756,22864,22969,23113,23234,23340,23463,23586,23764,23903,24053,24153,24278,24425,24554,24651,24770,24908,25070,25186,25280,25395,25495,25614,25720,25826,25933,26012,26095,26201,26356,26480,26599,26715,26825,26933,27022,27121,27244,27397,27484,27561,27643,27744,27875,27991,28102,28207,28331,28484,28596,28713,28845,28963,29114,29238,29356,29505,29632,29819,30008,30148,30258,30393,30518,30632,30796,30919,31032,31217,31327,31444,31568,31650,31698,31717,31734,31736,31736,31736,31736,31736
Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,5,7,9,11,14,15,15,17,18,20,21,25,28,36,40,45,50,57,59,61,68,70,86,92,101,117,125,137,150,169,206,228,267,288,325,353,408,450,485,524,564,615,657,705,740,777,823,866,908,948,1018,1064,1115,1157,1194,1226,1248,1294,1353,1403,1454,1503,1560,1601,1656,1709,1759,1813,1847,1882,1925,1985,2038,2107,2173,2196,2223,2269,2336,2381,2438,2500,2532,2574,2620,2671,2724,2763,2809,2843,2871,2901,2946,2991,3013,3047,3068,3082,3111,3145,3179,3205,3237,3251,3282,3313,3337,3355,3380,3421,3465,3489,3529,3565,3594,3634,3668,3694,3726,3750,3786,3814,3849,3887,3911,3931,3965,3997,4042,4080,4124,4155,4186,4212,4250,4294,4336,4370,4402,4439,4478,4505,4532,4582,4619,4651,4679,4707,4742,4768,4814,4843,4864,4897,4933,4963,4994,5020,5055,5094,5119,5147,5167,5192,5218,5256,5280,5298,5318,5335,5361,5396,5422,5446,5460,5480,5499,5519,5541,5552,5568,5601,5615,5632,5652,5683,5707,5726,5743,5763,5777,5801,5830,5870,5897,5935,5959,5980,6001,6045,6082,6108,6131,6149,6170,6200,6231,6257,6286,6313,6344,6355,6375,6412,6445,6467,6494,6514,6533,6552,6583,6610,6628,6658,6679,6690,6709,6747,6795,6825,6846,6883,6912,6942,6971,7021,7065,7109,7134,7153,7174,7207,7251,7291,7332,7369,7403,7430,7466,7513,7554,7610,7661,7702,7753,7817,7880,7944,7992,8037,8074,8120,8177,8236,8312,8363,8406,8430,8450,8493,8514,8541,8554,8564,8564,8564,8564,8564,8564
México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,6,7,10,11,16,17,25,27,29,32,41,46,57,72,78,88,98,114,127,146,170,198,222,256,295,322,350,399,435,493,528,571,624,663,744,800,882,958,1074,1171,1274,1411,1529,1688,1849,2031,2209,2379,2608,2814,2994,3183,3368,3580,3801,4014,4253,4446,4685,4995,5220,5435,5670,5933,6179,6475,6814,7122,7512,7878,8181,8481,8770,9227,9542,9874,10312,10723,11211,11526,11994,12408,12827,13461,13954,14408,14903,15457,15938,16411,17214,17733,18207,18766,19383,20017,20546,21157,21642,22307,22724,23169,23586,24012,24640,25127,25487,25960,26386,26973,27316,27773,28178,28591,29020,29490,29824,30319,30835,31323,31960,32396,32846,33202,33606,34052,34444,34796,35142,35788,36116,36516,36972,37428,37979,38442,38912,39380,39773,40379,40746,41141,41461,41829,42241,42612,43157,43530,43853,44207,44639,45258,45615,46045,46379,46736,47028,47375,47779,48114,48656,49005,49299,49600,49944,50271,50656,51004,51364,51638,52101,52408,52646,52931,53343,53682,53978,54270,54679,54953,55256,55630,56026,56356,56626,56977,57370,57705,58042,58361,58621,59005,59295,59549,59788,60105,60427,60664,60919,61251,61579,62036,62377,62642,62909,63163,63501,63738,63995,64294,64504,64768,65066,65259,65442,65581,65790,65960,66148,66347,66539,66768,66919,67167,67365,67561,67817,67990,68195,68385,68646,68901,69058,69231,69415,69589,69803,70076,70273,70477,70667,70872,71027,71288,71536,71738,71956,72144,72337,72508,72720,72981,73276,73563,73827,74094,74308,74561,74877,75202,75530,75790,76203,76458,76754,77144,77456,77793,78117,78461,78777,79088,79590,80174,80600,81052,81457,81889,82264,82820,83230,83615,83954,84233,84450,84618,84818,84937,85008,85074,85110,85137,85143,85161,85161
Nayarit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,4,6,6,6,8,9,9,9,12,14,17,19,21,25,26,27,29,31,34,35,36,39,43,45,48,57,60,62,64,66,70,77,90,98,109,117,124,139,158,179,198,207,225,230,243,252,266,283,304,317,334,344,359,380,401,420,441,465,481,496,512,536,566,602,630,648,677,701,729,772,807,836,862,892,921,958,985,1026,1066,1106,1141,1178,1215,1256,1312,1361,1397,1433,1488,1532,1579,1632,1686,1727,1763,1811,1865,1918,1971,2030,2082,2125,2181,2238,2301,2358,2405,2478,2522,2582,2641,2698,2744,2796,2881,2922,2978,3048,3134,3222,3271,3321,3372,3426,3480,3537,3591,3649,3692,3738,3783,3848,3899,3956,4018,4051,4106,4156,4232,4296,4356,4402,4449,4496,4558,4599,4630,4669,4715,4756,4812,4853,4917,4968,5006,5032,5058,5096,5136,5190,5222,5254,5293,5322,5347,5383,5423,5461,5501,5520,5548,5585,5621,5647,5668,5715,5753,5779,5810,5835,5872,5903,5943,5968,5990,6013,6045,6075,6101,6124,6152,6176,6202,6225,6248,6270,6303,6322,6341,6366,6392,6420,6452,6481,6505,6518,6535,6560,6584,6613,6631,6640,6652,6666,6682,6698,6714,6735,6749,6762,6778,6795,6812,6839,6850,6866,6887,6900,6918,6927,6944,6964,6971,6986,6997,7008,7023,7037,7054,7064,7079,7092,7116,7140,7151,7170,7193,7216,7230,7256,7272,7290,7307,7337,7351,7362,7385,7410,7420,7443,7461,7482,7501,7522,7541,7557,7570,7585,7590,7600,7605,7607,7607,7607,7607
Nuevo León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,6,6,15,17,22,24,30,38,45,48,56,62,67,72,75,79,81,82,85,88,90,91,93,99,105,111,122,130,132,140,150,163,175,190,215,230,240,251,259,267,275,282,290,301,313,321,336,348,360,381,403,438,452,468,491,530,547,564,595,672,695,726,771,804,845,892,940,1000,1034,1089,1118,1152,1205,1263,1310,1347,1404,1472,1526,1618,1697,1760,1810,1870,1932,1993,2127,2218,2329,2465,2643,2784,2905,3176,3367,3619,3830,4083,4301,4473,4754,4981,5193,5445,5657,5966,6227,6549,6831,7093,7404,7747,8052,8414,8836,9202,9698,10082,10545,10947,11387,11918,12384,12797,13196,13788,14239,14689,15269,15710,16224,16655,17089,17464,17918,18555,18933,19295,19572,19843,20135,20401,20728,21001,21229,21479,21774,22187,22456,22897,23207,23503,23802,24123,24472,24731,25163,25457,25760,26053,26365,26726,27042,27410,27787,28103,28578,28969,29328,29710,30180,30582,30930,31268,31667,31980,32336,32719,33189,33551,33842,34229,34583,34913,35293,35587,35866,36203,36513,36777,37110,37438,37818,38157,38501,38923,39372,39844,40257,40640,40983,41340,41717,42135,42506,42943,43259,43559,44059,44484,44894,45283,45828,46284,46762,47163,47626,48353,48832,49370,49795,50187,50642,51078,51484,51907,52423,52959,53286,53640,54020,54397,54796,55243,55684,56053,56390,56867,57236,57929,58566,59135,59635,60187,60779,61350,61816,62446,63093,63639,64043,64470,64878,65345,65831,66268,66695,67052,67661,68066,68436,68950,69309,69686,69991,70348,70749,71064,71486,71936,72265,72611,72997,73468,73917,74551,75016,75505,75994,76457,76951,77378,77830,78197,78429,78629,78741,78797,78827,78844,78844
Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,4,4,4,6,10,11,12,16,17,18,21,24,28,30,34,35,36,37,42,44,48,53,54,55,60,67,69,73,75,87,96,100,107,113,121,131,140,148,162,174,183,199,212,228,243,274,295,320,340,367,411,433,472,514,553,630,707,789,849,911,998,1076,1125,1262,1339,1452,1523,1623,1715,1808,1967,2068,2141,2258,2384,2498,2588,2797,2936,3109,3304,3502,3640,3791,3998,4119,4283,4425,4587,4753,4903,5073,5213,5361,5523,5660,5866,6023,6220,6360,6505,6665,6783,6929,7136,7354,7549,7772,7940,8109,8325,8502,8698,8861,8988,9091,9318,9456,9581,9747,9889,10030,10169,10308,10497,10605,10781,10930,11028,11151,11293,11451,11573,11703,11798,11933,12017,12108,12314,12423,12529,12612,12694,12776,12867,13018,13148,13299,13361,13451,13547,13654,13741,13822,13941,14027,14113,14222,14315,14425,14519,14621,14707,14762,14848,14968,15045,15113,15219,15357,15426,15573,15641,15756,15853,16004,16097,16190,16385,16498,16640,16752,16872,17005,17069,17163,17315,17428,17598,17728,17807,17885,17991,18146,18257,18354,18494,18588,18707,18840,18976,19093,19248,19408,19497,19601,19698,19811,19994,20100,20279,20359,20432,20524,20626,20763,20861,20940,21043,21128,21240,21351,21453,21575,21664,21731,21807,21856,21925,22014,22126,22230,22322,22415,22514,22615,22751,22864,22963,23070,23148,23210,23283,23367,23516,23636,23756,23834,23934,24051,24116,24176,24293,24391,24480,24575,24721,24837,24938,25085,25217,25331,25482,25599,25721,25847,25978,26087,26238,26392,26478,26569,26666,26751,26806,26826,26845,26854,26858,26858,26858,26858
Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,9,12,14,17,22,26,30,42,49,55,58,69,79,89,104,111,116,123,140,166,194,213,222,239,263,283,297,309,328,336,347,362,383,407,427,467,484,510,533,570,608,641,689,732,758,796,848,890,933,993,1024,1064,1102,1164,1204,1245,1318,1381,1454,1529,1617,1704,1799,1921,2049,2167,2283,2415,2503,2625,2793,2915,3103,3223,3389,3541,3663,3846,3992,4135,4338,4493,4659,4804,5158,5348,5538,5740,5993,6229,6430,6733,6974,7431,7715,8063,8336,8607,9131,9493,9782,10188,10623,11100,11347,11720,12022,12286,12670,13001,13268,13560,13877,14199,14666,14983,15251,15535,15905,16246,16579,16845,17141,17626,17942,18237,18611,18907,19322,19640,20031,20383,20655,21117,21399,21667,21994,22276,22622,22850,23173,23441,23635,23877,24093,24471,24669,24939,25167,25410,25615,25842,26059,26209,26532,26720,26914,27095,27273,27496,27637,27893,28111,28284,28579,28734,28888,29007,29174,29367,29542,29710,29890,30028,30149,30281,30513,30655,30798,30934,31068,31176,31317,31468,31600,31749,31862,31955,32064,32216,32362,32458,32569,32726,32845,32995,33154,33253,33340,33447,33588,33689,33771,33920,34019,34104,34280,34398,34488,34568,34729,34832,34949,35083,35196,35357,35459,35595,35740,35855,36030,36153,36264,36369,36503,36686,36796,36928,37041,37158,37277,37430,37580,37730,37844,37951,38025,38161,38313,38432,38569,38693,38813,38949,39078,39230,39453,39573,39708,39848,39994,40155,40320,40487,40646,40823,41064,41216,41354,41553,41737,41997,42207,42402,42616,42780,43055,43379,43624,43816,43996,44201,44374,44602,44821,45014,45208,45366,45477,45564,45669,45766,45816,45844,45866,45879,45882,45882,45882
Queretaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,7,8,8,9,10,11,15,18,20,20,23,25,28,32,32,36,40,43,43,44,44,46,50,52,56,59,61,65,68,71,75,80,87,93,95,100,105,108,113,121,126,132,137,146,151,155,164,175,183,189,199,206,221,231,247,263,292,311,347,381,407,452,498,543,568,597,645,694,722,759,799,847,886,925,963,1001,1057,1096,1120,1154,1193,1234,1263,1334,1388,1425,1442,1481,1517,1553,1598,1635,1675,1725,1762,1808,1850,1898,1931,1959,1998,2047,2100,2139,2172,2208,2244,2297,2337,2384,2430,2471,2521,2590,2636,2692,2742,2821,2869,2947,2986,3052,3159,3229,3279,3352,3417,3504,3571,3619,3692,3752,3844,3899,3959,4016,4080,4157,4238,4313,4411,4484,4553,4628,4729,4798,4912,4960,5026,5097,5186,5286,5379,5519,5573,5632,5704,5796,5912,5997,6091,6201,6280,6416,6500,6604,6675,6789,6921,7008,7116,7246,7346,7453,7565,7690,7773,7840,7913,8009,8077,8167,8228,8290,8381,8433,8498,8539,8617,8723,8788,8869,8961,9046,9162,9245,9349,9421,9499,9601,9677,9744,9849,9958,10057,10192,10310,10408,10513,10661,10786,10924,11081,11241,11472,11642,11812,11990,12181,12374,12567,12773,12987,13242,13531,13703,13897,14060,14256,14487,14766,14990,15226,15419,15661,15904,16166,16483,16754,17006,17249,17533,17792,18089,18425,18823,19072,19335,19589,19850,20191,20554,20897,21233,21570,22102,22458,22846,23235,23601,23990,24323,24650,24989,25316,25776,26206,26583,26899,27191,27525,27820,28205,28539,28739,28999,29214,29395,29526,29680,29786,29856,29900,29942,29957,29972,29974,29974
