Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021,09-02-2021,10-02-2021
Guanajuato,15,24,34,61,82,93,114,131,145,166,194,212,233,256,265,281,302,323,354,386,402,427,445,480,511,549,585,623,650,679,717,754,814,846,876,895,921,956,984,1030,1063,1101,1122,1133,1150,1177,1210,1247,1270,1286,1310,1331,1358,1385,1414,1443,1455,1470,1485,1511,1557,1594,1634,1670,1710,1749,1790,1839,1880,1907,1929,1944,1966,1987,2014,2041,2056,2063,2079,2092,2108,2131,2160,2188,2201,2211,2233,2250,2272,2286,2297,2312,2321,2342,2358,2368,2382,2389,2397,2402,2410,2421,2429,2442,2451,2459,2473,2489,2510,2526,2542,2570,2590,2601,2628,2649,2664,2678,2703,2712,2724,2742,2755,2772,2787,2797,2817,2835,2854,2874,2900,2924,2946,2964,2984,3005,3037,3075,3105,3129,3160,3193,3214,3248,3278,3308,3338,3371,3414,3470,3532,3591,3663,3722,3770,3865,3890,3945,4027,4086,4160,4232,4274,4308,4354,4437,4472,4520,4558,4634,4657,4683,4731,4783,4833,4900,4946,4977,5013,5099,5160,5213,5267,5315,5361,5419,5488,5550,5583,5617,5652,5692,5719,5764,5799,5826,5850,5879,5916,5935,5981,6006,6034,6059,6090,6112,6129,6160,6183,6207,6232,6259,6283,6305,6332,6370,6391,6417,6459,6478,6509,6546,6588,6619,6646,6684,6717,6740,6766,6792,6816,6841,6853,6877,6894,6912,6931,6940,6952,6967,6975,6986,6998,7002,7010,7024,7043,7062,7078,7108,7136,7158,7196,7225,7260,7296,7328,7351,7380,7411,7444,7476,7501,7523,7545,7562,7580,7604,7633,7666,7711,7757,7797,7835,7873,7908,7949,7980,8021,8059,8081,8106,8134,8168,8200,8231,8256,8285,8338,8392,8439,8497,8542,8583,8626,8664,8696,8746,8778,8817,8850,8891,8930,8979,9022,9064,9110,9149,9176,9224,9280,9343,9406,9480,9545,9617,9687,9747,9797,9848,9906,9952,10020,10079,10173,10250,10379,10470,10565,10656,10760,10849,10935,11036,11101,11165,11236,11340,11418,11502,11600,11668,11730,11797,11898,11989,12058,12155,12239,12302,12375,12447,12529,12627,12732,12832,12927,13053,13177,13299,13422,13585,13710,13841,13972,14101,14237,14356,14497,14594,14684,14764,14813,14868,14950,15094,15193,15291,15411,15555,15685,15798,15849,15861,15861
Guerrero,4,4,6,7,8,9,10,11,11,12,14,17,18,19,20,20,20,22,22,22,23,23,23,24,25,25,25,26,27,29,30,35,38,41,43,45,53,54,57,58,58,59,62,64,64,65,72,75,75,76,77,78,81,84,85,93,97,99,104,111,137,149,165,179,193,201,215,234,245,268,290,309,320,323,333,344,351,354,365,374,379,388,398,410,418,427,435,448,455,460,465,469,475,484,487,494,502,504,509,517,520,525,528,530,535,540,541,547,552,557,562,571,577,587,592,602,620,626,643,653,664,680,692,714,729,749,767,790,804,826,855,869,878,892,914,936,959,970,985,1009,1018,1027,1043,1053,1070,1083,1090,1103,1112,1125,1133,1142,1154,1159,1176,1200,1223,1259,1276,1295,1314,1325,1330,1341,1351,1362,1368,1373,1379,1387,1390,1391,1398,1404,1409,1419,1424,1428,1432,1442,1446,1453,1455,1461,1471,1473,1478,1489,1490,1493,1498,1508,1520,1524,1530,1538,1538,1542,1547,1551,1557,1559,1561,1563,1565,1569,1569,1574,1576,1581,1585,1586,1590,1592,1597,1598,1601,1603,1606,1608,1611,1618,1625,1628,1632,1634,1636,1639,1642,1649,1658,1664,1668,1677,1684,1690,1695,1699,1703,1705,1706,1709,1713,1714,1716,1716,1719,1722,1725,1734,1737,1740,1747,1758,1762,1767,1770,1774,1782,1791,1798,1810,1814,1821,1823,1826,1830,1833,1837,1840,1843,1849,1851,1857,1865,1872,1879,1884,1885,1892,1894,1901,1906,1910,1914,1917,1920,1920,1923,1925,1932,1940,1940,1944,1946,1950,1951,1952,1953,1955,1958,1963,1971,1975,1981,1986,1989,1992,1994,1998,2003,2012,2023,2029,2038,2046,2057,2061,2065,2069,2072,2080,2086,2093,2095,2102,2110,2117,2121,2130,2139,2147,2161,2170,2176,2182,2188,2202,2211,2217,2226,2235,2243,2248,2258,2295,2315,2338,2350,2359,2370,2378,2387,2394,2400,2406,2416,2425,2439,2444,2452,2471,2482,2499,2507,2513,2518,2526,2562,2581,2606,2662,2720,2770,2827,2936,3059,3129,3163,3201,3223,3258,3265,3265,3265
Hidalgo,17,21,27,35,53,61,66,68,71,73,79,83,89,97,99,99,101,106,110,118,120,125,128,136,141,143,154,161,167,170,180,189,198,210,214,222,228,232,240,249,259,267,269,277,279,282,291,302,307,312,312,319,333,341,348,353,360,363,368,372,389,398,404,408,413,420,431,439,441,454,458,466,475,484,490,495,500,506,512,520,526,541,550,556,564,567,574,580,592,604,614,628,638,644,651,660,668,672,676,681,685,686,690,690,694,698,700,704,713,719,726,737,747,756,766,774,783,786,794,803,820,828,835,846,849,863,865,876,882,891,907,918,930,944,953,958,977,986,992,1000,1014,1025,1035,1043,1059,1069,1080,1091,1106,1120,1128,1141,1150,1160,1187,1199,1206,1214,1227,1238,1250,1257,1265,1271,1282,1292,1298,1312,1320,1332,1341,1348,1364,1373,1384,1397,1406,1410,1420,1437,1446,1456,1467,1474,1485,1492,1506,1513,1520,1532,1548,1558,1561,1568,1578,1591,1603,1615,1626,1642,1660,1667,1674,1680,1694,1707,1717,1726,1739,1746,1754,1767,1778,1788,1804,1816,1831,1842,1856,1867,1876,1886,1901,1911,1921,1933,1943,1952,1967,1981,1993,2005,2012,2019,2030,2045,2057,2073,2086,2097,2108,2120,2130,2140,2155,2161,2170,2182,2189,2203,2209,2227,2237,2247,2258,2274,2296,2315,2337,2360,2383,2411,2429,2459,2482,2497,2529,2551,2574,2598,2642,2667,2686,2706,2738,2757,2781,2818,2842,2873,2889,2906,2910,2931,2964,2983,3001,3020,3031,3049,3068,3092,3112,3135,3150,3165,3178,3193,3222,3247,3268,3283,3307,3330,3353,3384,3414,3428,3441,3466,3487,3522,3552,3597,3625,3647,3669,3701,3735,3776,3797,3822,3857,3879,3909,3949,3986,4022,4055,4086,4103,4125,4165,4199,4236,4268,4286,4313,4333,4363,4396,4420,4436,4464,4499,4532,4560,4595,4624,4656,4681,4723,4760,4790,4825,4852,4887,4917,4953,4982,5013,5054,5087,5116,5148,5165,5189,5211,5239,5262,5278,5296,5324,5339,5358,5383,5401,5421,5439,5460,5475,5492,5498,5499,5499
Jalisco,40,89,123,170,225,282,322,364,385,401,435,482,533,567,583,603,636,657,691,717,741,751,759,778,800,826,846,864,877,883,899,911,930,940,961,973,989,1002,1013,1031,1043,1057,1065,1072,1083,1095,1114,1129,1140,1158,1196,1209,1229,1248,1304,1339,1375,1434,1492,1557,1670,1807,1906,2025,2134,2245,2343,2474,2587,2700,2763,2844,2912,2964,3043,3100,3156,3201,3259,3306,3353,3427,3485,3554,3612,3665,3706,3769,3826,3866,3904,3922,3945,3971,3989,4024,4038,4052,4080,4104,4125,4148,4172,4191,4205,4224,4241,4257,4279,4319,4346,4368,4386,4412,4439,4460,4498,4539,4571,4590,4619,4642,4687,4740,4773,4811,4843,4891,4926,4965,5020,5068,5111,5161,5217,5262,5309,5371,5436,5515,5564,5620,5658,5716,5783,5836,5891,5953,6000,6072,6128,6202,6261,6311,6374,6430,6488,6563,6647,6700,6776,6837,6910,6965,7043,7133,7208,7265,7325,7423,7482,7550,7662,7728,7794,7857,7936,8011,8074,8178,8256,8337,8396,8482,8556,8617,8712,8783,8833,8893,8961,9091,9149,9208,9264,9361,9405,9444,9527,9611,9672,9722,9777,9823,9872,9913,9956,10013,10075,10107,10182,10225,10270,10309,10375,10447,10482,10542,10602,10663,10700,10778,10851,10894,10947,11009,11071,11119,11172,11216,11259,11316,11354,11397,11431,11488,11544,11595,11638,11688,11749,11811,11869,11910,11956,12015,12072,12132,12176,12234,12308,12402,12467,12524,12581,12638,12731,12806,12851,12901,12955,13033,13087,13152,13205,13261,13334,13378,13423,13470,13533,13586,13639,13683,13724,13771,13823,13889,13932,13980,14026,14087,14130,14185,14244,14301,14350,14407,14462,14524,14570,14634,14679,14711,14750,14784,14821,14861,14906,14942,14986,15043,15110,15178,15229,15298,15354,15421,15492,15560,15602,15650,15736,15806,15880,15931,15998,16061,16135,16233,16296,16391,16465,16522,16600,16660,16751,16837,16910,16960,17016,17051,17107,17158,17200,17249,17303,17358,17412,17471,17526,17597,17660,17766,17891,17988,18066,18143,18245,18315,18402,18492,18570,18664,18731,18802,18869,18946,19035,19140,19222,19316,19399,19486,19555,19630,19731,19833,19950,20039,20113,20178,20231,20289,20376,20480,20543,20596,20689,20791,20875,20923,20952,20957,20957
Michoacán,3,5,8,10,12,12,12,12,13,13,14,14,16,17,19,20,22,23,26,27,29,30,32,32,34,37,38,39,42,42,43,46,49,53,58,59,60,61,64,67,69,70,72,74,75,77,77,79,80,84,86,91,93,96,102,105,111,118,124,132,148,161,170,187,201,222,237,260,277,292,306,322,331,343,356,368,374,380,387,395,410,429,444,459,468,477,489,503,512,518,524,527,531,533,537,539,542,542,545,548,553,557,563,572,575,577,585,590,598,603,604,608,608,615,617,617,620,622,627,629,633,636,639,643,646,654,660,663,665,666,670,674,681,685,692,696,703,710,718,729,735,745,754,757,759,763,768,772,774,778,786,788,795,802,806,811,816,820,821,825,830,832,836,840,849,856,865,871,877,890,894,912,918,920,927,935,939,948,955,961,968,971,978,983,990,997,1005,1014,1016,1021,1026,1036,1043,1050,1056,1061,1067,1072,1076,1082,1093,1099,1103,1108,1120,1123,1131,1138,1146,1151,1155,1157,1162,1166,1177,1184,1188,1196,1199,1207,1212,1223,1231,1243,1247,1250,1253,1256,1262,1268,1279,1284,1292,1294,1302,1308,1313,1319,1322,1330,1341,1356,1364,1371,1378,1385,1395,1401,1408,1416,1418,1425,1436,1443,1451,1461,1466,1470,1484,1487,1494,1505,1511,1525,1532,1536,1548,1552,1561,1567,1574,1587,1591,1599,1604,1609,1618,1633,1642,1655,1667,1674,1680,1698,1714,1730,1741,1754,1759,1771,1786,1798,1815,1819,1830,1839,1848,1862,1876,1886,1893,1902,1922,1931,1940,1946,1953,1960,1964,1975,1980,1990,1997,2017,2025,2040,2053,2062,2072,2081,2088,2093,2113,2124,2146,2156,2175,2187,2198,2208,2220,2229,2244,2253,2261,2272,2294,2315,2325,2347,2371,2397,2416,2431,2455,2475,2492,2522,2548,2573,2601,2639,2664,2708,2736,2756,2778,2797,2847,2876,2889,2915,2932,2960,2980,2991,3008,3023,3060,3084,3103,3140,3156,3180,3207,3273,3320,3355,3399,3427,3444,3456,3461,3463,3463
Morelos,6,10,15,20,26,40,44,45,48,55,61,70,74,80,83,86,87,93,100,107,112,115,120,126,131,134,144,146,151,156,161,167,173,177,184,188,190,192,197,202,207,211,212,216,221,224,228,236,239,244,246,253,253,258,270,274,277,282,287,300,318,334,356,370,386,400,408,425,434,456,467,479,491,504,511,516,529,542,558,573,582,590,603,615,632,647,664,685,708,720,733,758,800,838,848,868,883,913,936,953,968,988,1007,1033,1044,1065,1091,1109,1121,1139,1158,1171,1184,1223,1243,1284,1314,1338,1361,1381,1402,1442,1472,1499,1522,1537,1559,1594,1620,1648,1682,1697,1713,1734,1759,1778,1801,1816,1836,1856,1871,1897,1924,1943,1973,1992,2013,2040,2055,2068,2090,2110,2121,2129,2141,2156,2165,2173,2193,2204,2211,2221,2237,2246,2261,2279,2319,2337,2353,2381,2404,2431,2449,2461,2477,2494,2503,2520,2542,2572,2582,2591,2603,2622,2657,2675,2700,2716,2731,2753,2764,2776,2794,2821,2834,2852,2865,2873,2892,2906,2940,2952,2965,2979,2988,3008,3040,3068,3084,3090,3104,3127,3143,3163,3192,3208,3220,3232,3249,3259,3286,3317,3336,3347,3360,3378,3397,3411,3430,3458,3479,3491,3501,3509,3517,3525,3537,3569,3573,3576,3586,3609,3617,3626,3635,3636,3645,3655,3668,3680,3683,3721,3729,3735,3741,3757,3768,3775,3785,3790,3796,3810,3820,3837,3848,3862,3871,3874,3882,3893,3902,3919,3929,3937,3943,3948,3957,3972,3980,3994,4001,4010,4018,4043,4061,4073,4087,4096,4109,4116,4131,4147,4163,4170,4183,4197,4203,4213,4227,4239,4249,4259,4279,4288,4306,4325,4339,4358,4365,4374,4383,4401,4414,4432,4441,4443,4450,4466,4480,4498,4520,4537,4573,4591,4607,4633,4649,4663,4674,4688,4702,4720,4746,4759,4769,4776,4782,4797,4817,4829,4848,4864,4879,4897,4926,4950,4974,5004,5029,5050,5065,5079,5094,5116,5134,5147,5166,5178,5195,5209,5220,5245,5254,5278,5292,5321,5343,5373,5412,5427,5438,5454,5466,5492,5525,5564,5603,5618,5633,5653,5686,5701,5704,5705,5705
México,8,15,19,23,32,33,37,43,45,47,52,56,71,76,83,91,93,98,102,107,109,114,118,119,124,131,132,137,146,155,159,167,180,198,211,217,234,270,331,353,374,411,450,470,485,512,542,583,618,634,667,720,827,898,950,1000,1036,1087,1123,1173,1256,1341,1436,1540,1644,1723,1841,1962,2081,2231,2328,2437,2530,2631,2741,2835,2932,3047,3187,3291,3413,3620,3748,3904,4060,4244,4393,4573,4814,4976,5122,5283,5453,5626,5802,6026,6222,6402,6666,7078,7372,7667,8041,8390,8696,8998,9276,9498,9808,10020,10230,10413,10616,10874,11007,11185,11476,11650,11894,12042,12221,12373,12533,12763,12942,13161,13355,13546,13711,13850,14107,14308,14491,14649,14869,15028,15168,15372,15569,15825,15980,16148,16301,16435,16688,16871,16986,17147,17302,17536,17642,17825,17983,18115,18303,18506,18736,18976,19248,19615,20082,20435,20896,21178,21516,21864,22123,22376,22708,23194,23465,23647,23872,24023,24261,24480,24778,24931,25129,25436,25573,25688,25861,26063,26294,26478,26753,26900,26999,27158,27345,27586,27754,27945,28088,28355,28475,28672,28925,29110,29414,29555,29759,29977,30152,30382,30572,30865,31103,31223,31516,31716,31860,32037,32243,32540,32683,32881,33233,33377,33594,33796,34097,34249,34371,34594,34841,34975,35159,35335,35580,35805,35946,36179,36313,36515,36703,36856,37049,37211,37493,37857,38084,38296,38470,38683,38897,39054,39327,39610,39819,39997,40148,40231,40293,40412,40635,40762,40907,41099,41212,41332,41435,41565,41724,41857,42057,42218,42379,42483,42593,42763,42848,42961,43057,43124,43291,43457,43623,43783,43900,44085,44196,44360,44544,44701,44900,45050,45241,45351,45492,45668,45824,45912,46024,46129,46220,46309,46396,46520,46665,46797,46937,47027,47116,47224,47331,47466,47593,47699,47789,47874,48030,48215,48361,48481,48609,48733,48846,48996,49138,49249,49437,49597,49715,49843,50081,50319,50429,50547,50656,50782,50923,51096,51231,51331,51458,51581,51704,51808,51942,52061,52155,52262,52423,52524,52629,52759,52885,53009,53096,53211,53285,53378,53486,53582,53670,53760,53850,53945,54009,54103,54164,54285,54366,54435,54502,54587,54682,54753,54823,54909,54983,55031,55102,55295,55440,55533,55653,55815,55933,56023,56150,56198,56201
Nayarit,8,14,23,29,36,42,45,45,48,51,57,60,65,69,71,78,81,91,99,102,104,109,112,116,123,133,141,143,152,159,165,168,175,178,183,191,196,204,217,223,232,237,245,252,258,267,276,283,293,297,300,303,310,320,332,337,344,349,354,364,375,381,387,399,409,427,439,454,464,483,496,515,529,529,535,538,544,551,563,569,575,581,590,597,606,610,621,636,647,658,664,671,679,685,696,700,708,712,717,725,732,736,743,750,758,765,768,773,780,786,795,798,801,808,810,816,824,830,837,841,853,858,867,873,877,883,891,899,906,916,923,930,942,954,964,971,978,991,1000,1008,1015,1021,1028,1037,1051,1063,1073,1083,1092,1105,1122,1135,1144,1159,1170,1174,1190,1199,1214,1235,1249,1263,1286,1303,1317,1328,1345,1361,1378,1399,1436,1452,1484,1516,1545,1575,1607,1632,1656,1706,1735,1770,1801,1846,1874,1908,1947,1974,2003,2038,2073,2123,2149,2191,2231,2270,2292,2326,2352,2378,2413,2448,2479,2510,2540,2567,2597,2641,2673,2701,2729,2745,2782,2811,2842,2870,2892,2915,2938,2986,3011,3059,3091,3118,3148,3183,3222,3249,3294,3323,3349,3381,3415,3446,3467,3493,3520,3542,3577,3608,3630,3649,3677,3699,3718,3741,3760,3784,3800,3823,3838,3853,3888,3927,3957,3983,4015,4052,4075,4102,4132,4168,4189,4205,4222,4238,4261,4281,4299,4324,4362,4388,4409,4422,4453,4471,4494,4517,4541,4563,4580,4600,4621,4653,4671,4693,4712,4726,4741,4761,4786,4801,4821,4837,4853,4868,4879,4901,4929,4947,4967,4982,5003,5017,5040,5061,5086,5108,5125,5148,5166,5187,5218,5247,5263,5294,5318,5333,5351,5389,5412,5429,5442,5453,5477,5494,5517,5544,5558,5574,5593,5611,5628,5648,5666,5681,5700,5720,5737,5763,5791,5814,5836,5860,5893,5921,5954,5988,6032,6071,6104,6134,6170,6200,6229,6260,6289,6328,6370,6400,6423,6454,6475,6502,6536,6566,6607,6651,6685,6717,6745,6771,6792,6820,6841,6875,6901,6925,6944,6966,6989,6997,7008,7008,7008
Nuevo León,20,47,76,107,153,191,224,243,273,305,327,363,411,438,466,489,514,553,609,635,664,682,709,732,755,808,845,869,885,897,918,950,991,1019,1044,1068,1079,1119,1164,1210,1250,1273,1300,1321,1336,1376,1423,1457,1484,1501,1516,1532,1556,1589,1621,1658,1692,1737,1785,1842,1956,2057,2163,2271,2356,2455,2552,2689,2768,2862,2917,2962,3012,3075,3155,3217,3293,3346,3416,3460,3506,3567,3620,3669,3718,3758,3800,3863,3925,3966,3987,4009,4027,4039,4059,4076,4089,4097,4109,4119,4123,4138,4148,4155,4162,4165,4169,4172,4176,4183,4195,4206,4218,4226,4233,4239,4257,4266,4272,4279,4288,4296,4305,4318,4333,4346,4359,4371,4378,4387,4395,4406,4416,4432,4444,4458,4473,4507,4524,4562,4595,4641,4658,4678,4726,4749,4773,4788,4813,4836,4859,4900,4920,4937,4951,4982,5008,5051,5102,5152,5209,5254,5294,5339,5391,5461,5525,5563,5627,5693,5757,5800,5869,5930,5986,6026,6087,6146,6200,6274,6341,6406,6442,6499,6542,6586,6653,6700,6747,6790,6850,6942,6991,7097,7191,7289,7406,7469,7518,7558,7693,7793,7901,8009,8099,8153,8195,8301,8464,8532,8608,8661,8697,8738,8799,8907,9022,9119,9183,9219,9283,9352,9456,9532,9639,9711,9749,9807,9890,9950,10009,10077,10124,10151,10170,10237,10308,10359,10435,10495,10536,10595,10676,10754,10799,10886,10956,11000,11055,11146,11243,11319,11402,11442,11488,11537,11596,11653,11715,11760,11809,11867,11930,12017,12100,12152,12214,12263,12306,12378,12454,12511,12577,12629,12675,12720,12777,12841,12895,12953,12987,13025,13072,13139,13210,13276,13329,13385,13459,13520,13590,13671,13744,13788,13819,13867,13892,13937,13989,14038,14074,14126,14178,14216,14255,14323,14368,14424,14469,14524,14566,14606,14669,14752,14802,14845,14899,14943,14991,15044,15089,15145,15216,15267,15341,15400,15444,15500,15549,15605,15658,15705,15759,15796,15828,15864,15904,15935,15969,16018,16065,16099,16130,16170,16223,16278,16332,16409,16449,16490,16534,16590,16621,16674,16740,16795,16842,16893,16955,17016,17094,17162,17225,17284,17324,17382,17409,17451,17520,17568,17615,17676,17719,17760,17812,17877,17943,17998,18038,18091,18173,18240,18317,18391,18398
Oaxaca,2,4,5,5,9,12,16,18,19,22,26,29,31,31,32,32,34,36,38,38,40,41,44,45,48,51,53,54,55,58,60,64,68,72,72,77,77,78,80,82,82,82,83,84,85,89,91,92,98,101,106,109,114,119,130,138,143,147,153,155,164,167,178,179,187,196,203,211,223,234,237,242,248,252,259,265,271,280,290,303,314,328,345,359,371,386,407,425,445,457,467,478,486,494,506,519,531,537,541,549,559,567,574,582,585,591,599,606,623,635,646,658,669,687,700,714,734,755,773,786,799,812,827,840,852,866,878,893,900,903,923,931,940,949,958,971,985,1001,1014,1035,1047,1059,1075,1093,1116,1135,1148,1163,1173,1196,1214,1231,1255,1273,1296,1322,1344,1372,1394,1410,1432,1446,1470,1488,1504,1530,1555,1581,1605,1635,1656,1681,1701,1724,1749,1775,1798,1815,1840,1854,1863,1877,1889,1900,1915,1923,1939,1951,1956,1971,1977,1997,2013,2035,2055,2075,2086,2100,2113,2124,2139,2144,2158,2166,2181,2188,2201,2209,2210,2218,2225,2233,2241,2252,2261,2267,2277,2286,2298,2304,2309,2317,2328,2339,2345,2346,2357,2361,2366,2372,2376,2382,2390,2394,2399,2408,2411,2420,2432,2437,2441,2447,2458,2466,2479,2484,2489,2499,2503,2515,2527,2538,2550,2557,2569,2575,2586,2594,2603,2613,2625,2638,2649,2660,2674,2688,2698,2709,2720,2735,2745,2765,2769,2779,2788,2799,2805,2811,2814,2825,2831,2837,2842,2850,2862,2871,2879,2891,2897,2902,2914,2922,2930,2935,2940,2950,2955,2968,2975,2981,2987,2995,3001,3002,3008,3014,3019,3030,3031,3035,3041,3043,3053,3057,3063,3072,3079,3086,3088,3097,3111,3119,3126,3134,3144,3152,3165,3182,3190,3202,3212,3218,3230,3238,3243,3251,3260,3271,3281,3301,3328,3389,3400,3449,3573,3593,3612,3632,3653,3692,3702,3724,3738,3761,3777,3792,3809,3841,3866,3886,3896,3907,3925,3944,3956,3964,3984,4000,4023,4034,4051,4068,4088,4131,4160,4220,4236,4263,4301,4350,4389,4430,4445,4446,4446
