Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021,09-02-2021,10-02-2021,11-02-2021,12-02-2021,13-02-2021,14-02-2021,15-02-2021,16-02-2021,17-02-2021,18-02-2021,19-02-2021
Guanajuato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,6,6,11,22,23,29,30,33,39,44,48,49,54,56,57,59,64,67,70,78,84,93,95,99,105,107,110,113,127,139,168,178,188,201,211,224,233,246,256,263,288,305,319,335,349,358,369,403,428,458,495,540,567,591,633,687,727,782,819,852,872,927,994,1054,1120,1176,1227,1246,1367,1468,1578,1719,1867,1971,2044,2225,2402,2583,2804,2974,3102,3184,3384,3617,3808,4013,4232,4354,4438,4780,5095,5430,5751,6125,6310,6426,6810,7221,7617,7912,8281,8489,8612,9017,9435,9854,10275,10708,10936,11067,11549,12065,12565,13080,13540,13728,13898,14466,15033,15658,16214,16654,16868,17022,17519,18175,18739,19273,19778,20007,20190,20795,21432,21917,22464,22898,23066,23216,23753,24210,24588,24950,25386,25572,25684,26125,26567,27003,27458,27847,28016,28123,28490,28852,29300,29729,30204,30364,30524,31042,31459,31929,32369,32803,33009,33167,33735,34201,34592,34993,35416,35540,35687,36108,36566,36954,37379,37784,37915,38035,38545,38809,38966,39274,39576,39681,39763,40048,40322,40529,40793,41014,41095,41171,41488,41733,42013,42290,42595,42651,42713,42922,43134,43404,43676,43948,44039,44124,44434,44738,45014,45306,45610,45719,45822,46209,46663,47095,47471,47874,48028,48154,48693,49260,49699,50119,50519,50656,50790,51040,51527,51994,52491,52965,53146,53325,53875,54474,55077,55639,56213,56502,56646,56891,57651,58335,59066,59800,60094,60278,61111,62040,62839,63707,64550,64897,65137,65917,66864,67691,68491,69196,69458,69656,70512,71423,72282,73200,73875,74215,74424,75414,76286,77030,77714,78347,78648,78933,79746,80577,81214,81639,81786,82082,82370,83260,84140,84949,85537,85713,86019,86327,87188,88247,89319,90260,91223,91648,92015,93257,94469,95619,96822,97969,98382,98685,99803,100887,101898,102876,103709,104118,104398,105384,106314,107008,107705,108343,108586,108789,109050,109739,110385,111009,111639,111891,112089,112688,113233,113685,114136,114515,114677,114812,115245,115639,115917,116087,116087
Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,9,10,10,10,11,11,12,12,15,19,22,25,26,29,34,37,38,39,41,44,52,63,69,76,80,85,97,114,121,126,138,151,158,162,178,184,197,216,241,254,270,295,323,354,371,385,424,453,502,538,584,622,663,699,734,781,845,895,970,1030,1075,1114,1240,1350,1489,1627,1755,1818,1889,2028,2145,2263,2376,2477,2536,2613,2765,2872,2986,3117,3241,3334,3398,3555,3666,3817,3968,4109,4187,4279,4418,4570,4682,4779,4906,4959,5026,5194,5318,5414,5550,5674,5811,5987,6238,6486,6748,7047,7317,7501,7657,7815,7960,8078,8218,8353,8390,8516,8675,8846,8983,9148,9270,9384,9511,9757,9897,10046,10266,10462,10555,10641,10850,11029,11168,11364,11534,11661,11724,11915,12135,12351,12508,12649,12709,12752,12926,13052,13158,13305,13413,13486,13530,13672,13794,13935,14038,14131,14195,14250,14376,14515,14621,14736,14870,14907,14946,15089,15246,15417,15567,15725,15781,15857,16086,16269,16427,16582,16761,16840,16913,17126,17311,17379,17570,17729,17809,17850,18048,18241,18450,18603,18728,18787,18845,19009,19200,19366,19485,19600,19656,19708,19881,20015,20167,20293,20394,20441,20477,20609,20714,20848,20960,21039,21062,21083,21193,21282,21371,21461,21520,21546,21579,21669,21728,21774,21844,21897,21926,21945,21974,22060,22110,22173,22219,22246,22262,22339,22401,22470,22534,22577,22599,22613,22645,22709,22774,22820,22880,22907,22927,23035,23118,23178,23242,23350,23372,23392,23464,23542,23607,23674,23724,23767,23801,23907,23994,24073,24165,24244,24298,24347,24496,24609,24708,24824,24912,24937,24965,25077,25161,25249,25334,25351,25389,25415,25625,25778,25892,26008,26046,26082,26127,26316,26504,26698,26882,27076,27153,27222,27594,27945,28182,28437,28692,28777,28846,29138,29467,29770,30038,30251,30332,30398,30697,30943,31177,31434,31661,31709,31788,31869,32140,32318,32542,32719,32783,32819,33001,33130,33259,33402,33510,33533,33564,33695,33814,33883,33943,33943
Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,8,8,9,9,14,18,21,21,23,29,35,39,40,42,45,47,49,51,53,53,61,64,69,74,79,83,88,98,104,117,135,145,160,179,199,221,239,266,293,322,353,381,401,430,459,490,531,568,599,625,650,700,755,798,866,945,993,1021,1098,1168,1237,1336,1412,1460,1502,1581,1650,1725,1823,1895,1938,1979,2073,2149,2217,2280,2350,2398,2427,2510,2616,2683,2753,2848,2891,2925,3003,3075,3143,3218,3294,3348,3377,3447,3527,3605,3689,3775,3821,3858,3951,4036,4137,4226,4300,4341,4373,4471,4544,4621,4696,4784,4834,4882,4999,5107,5208,5318,5425,5496,5552,5730,5872,5991,6124,6246,6319,6391,6523,6651,6764,6895,7023,7097,7176,7324,7457,7613,7744,7884,7983,8053,8172,8301,8426,8572,8695,8770,8842,8950,9050,9163,9302,9427,9497,9565,9728,9860,9979,10080,10177,10240,10300,10408,10510,10626,10711,10790,10832,10881,10981,11051,11158,11229,11319,11362,11411,11509,11578,11635,11720,11813,11854,11888,12006,12113,12195,12271,12350,12399,12425,12512,12589,12668,12736,12814,12862,12908,12986,13072,13177,13255,13318,13352,13399,13493,13575,13674,13788,13878,13926,13989,14115,14223,14330,14429,14531,14599,14664,14801,14901,15014,15147,15249,15299,15353,15449,15576,15687,15818,15903,15956,16028,16167,16316,16430,16546,16659,16716,16789,16882,17035,17162,17288,17416,17473,17551,17724,17878,18054,18233,18390,18443,18507,18681,18824,18994,19191,19359,19442,19545,19736,19940,20127,20348,20523,20643,20748,20977,21217,21411,21619,21823,21925,22031,22231,22438,22609,22755,22838,22930,23040,23253,23489,23733,23902,24004,24128,24282,24583,24897,25181,25592,25902,26073,26228,26540,26817,27147,27445,27677,27817,27932,28178,28422,28672,28916,29167,29282,29437,29721,29932,30204,30373,30567,30669,30773,30838,30991,31135,31264,31372,31430,31497,31640,31765,31866,31985,32059,32111,32155,32249,32331,32400,32445,32445
Jalisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,11,12,24,30,47,56,61,62,65,74,81,88,94,101,103,105,112,119,122,130,140,142,144,148,154,164,168,176,181,186,197,201,213,223,238,246,248,257,274,297,316,349,358,366,388,401,423,450,465,491,507,538,560,587,636,661,689,710,761,802,832,889,955,975,1005,1058,1136,1203,1264,1339,1384,1422,1520,1651,1794,1929,2095,2228,2312,2542,2736,2954,3133,3355,3458,3530,3799,4051,4301,4536,4726,4847,4935,5165,5386,5611,5849,6047,6188,6293,6523,6767,6977,7167,7397,7538,7646,7845,8090,8303,8521,8741,8886,8984,9242,9499,9722,9945,10202,10351,10474,10779,11091,11374,11639,11907,12083,12199,12532,12845,13131,13359,13582,13709,13842,14157,14402,14650,14873,15073,15208,15310,15577,15827,16094,16341,16593,16718,16831,17091,17343,17585,17822,18032,18143,18253,18563,18825,19049,19279,19489,19605,19711,19989,20241,20525,20770,21018,21102,21211,21541,21790,22061,22337,22568,22667,22762,23104,23409,23685,23923,24142,24231,24336,24678,24862,24968,25290,25551,25661,25754,26102,26440,26737,27033,27331,27423,27509,27811,28165,28467,28723,28960,29070,29147,29411,29675,29968,30201,30430,30522,30633,30954,31248,31560,31831,32083,32223,32343,32742,33086,33394,33671,33901,34020,34108,34453,34746,35054,35314,35554,35701,35794,36078,36409,36694,36958,37210,37300,37389,37704,37992,38297,38589,38879,39006,39112,39278,39629,39995,40330,40615,40757,40876,41303,41670,42079,42454,42787,42967,43076,43477,43870,44300,44684,45006,45156,45289,45659,46007,46373,46702,47054,47285,47427,47855,48222,48639,49033,49354,49501,49683,50143,50543,50876,51207,51358,51579,51814,52361,52890,53392,53760,53942,54233,54503,55169,55889,56684,57371,58158,58541,58843,59802,60602,61351,62081,62821,63126,63426,64245,64969,65767,66425,67046,67313,67603,68343,69026,69688,70255,70772,70955,71102,71278,71753,72175,72516,72829,72942,73044,73368,73668,73976,74264,74529,74591,74654,74971,75183,75389,75513,75513
Michoacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,9,12,15,17,20,21,23,26,26,30,34,35,41,43,45,51,57,61,70,72,74,78,91,107,116,124,140,148,159,187,201,215,235,261,290,311,343,374,396,423,446,461,490,536,557,593,627,671,714,738,808,865,967,1043,1147,1189,1215,1282,1347,1454,1537,1631,1653,1688,1808,1913,2009,2125,2252,2299,2343,2513,2640,2789,2939,3071,3146,3186,3377,3573,3728,3904,4100,4185,4234,4440,4638,4840,5005,5250,5375,5430,5653,5847,6015,6173,6277,6350,6380,6553,6723,6844,6967,7092,7138,7173,7313,7446,7567,7682,7795,7867,7912,8060,8202,8337,8459,8620,8722,8768,8963,9137,9299,9497,9675,9757,9824,10039,10277,10487,10670,10850,10934,10986,11181,11372,11574,11779,11987,12082,12153,12406,12670,12878,13049,13267,13357,13427,13708,13951,14182,14424,14635,14717,14783,15078,15324,15555,15774,16012,16102,16184,16487,16795,17039,17303,17515,17623,17707,17962,18210,18452,18713,18893,18971,19043,19292,19506,19593,19827,20001,20079,20134,20365,20573,20792,20981,21176,21256,21314,21545,21762,21909,22062,22207,22291,22330,22491,22668,22812,22942,23060,23128,23179,23394,23569,23707,23851,24005,24063,24104,24291,24503,24644,24782,24890,24936,24984,25153,25315,25457,25598,25718,25766,25801,25906,26045,26210,26345,26449,26495,26545,26694,26851,26980,27122,27254,27299,27332,27398,27580,27720,27863,27964,28018,28069,28209,28390,28540,28693,28834,28904,28952,29133,29323,29515,29649,29796,29843,29891,30081,30258,30402,30573,30739,30812,30866,31096,31332,31527,31724,31896,31967,32025,32281,32506,32691,32842,32916,32990,33076,33396,33699,33977,34206,34270,34384,34494,34773,35090,35410,35660,35898,35993,36068,36379,36762,37100,37341,37547,37652,37761,38089,38378,38660,38914,39171,39281,39369,39667,39942,40142,40353,40521,40590,40672,40773,40948,41113,41262,41399,41470,41511,41619,41722,41815,41886,41976,42016,42040,42109,42173,42217,42258,42259
Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,3,4,4,6,9,9,9,9,11,11,12,13,16,23,24,27,30,37,44,50,57,60,62,66,74,84,92,100,112,120,130,163,186,218,247,282,296,330,377,406,456,498,532,560,607,662,715,771,816,863,891,919,984,1039,1095,1135,1187,1212,1240,1283,1336,1387,1445,1506,1531,1550,1619,1691,1735,1797,1847,1871,1900,1962,2012,2066,2114,2170,2194,2213,2299,2351,2404,2461,2518,2555,2588,2643,2701,2745,2783,2834,2853,2867,2901,2940,2998,3026,3061,3076,3092,3139,3166,3203,3238,3272,3279,3291,3331,3371,3393,3426,3464,3477,3494,3542,3583,3619,3655,3690,3702,3717,3758,3798,3836,3876,3908,3928,3946,3994,4042,4083,4130,4173,4189,4204,4241,4291,4320,4363,4404,4418,4436,4484,4537,4581,4619,4657,4674,4683,4729,4773,4804,4846,4869,4888,4894,4939,4985,5020,5059,5096,5111,5119,5169,5202,5229,5252,5277,5287,5293,5326,5363,5394,5426,5444,5447,5457,5493,5514,5525,5555,5576,5585,5592,5631,5663,5686,5709,5733,5744,5746,5771,5810,5833,5871,5898,5910,5919,5969,6015,6049,6090,6112,6128,6140,6184,6215,6254,6274,6308,6317,6325,6352,6388,6421,6450,6480,6495,6501,6536,6572,6595,6617,6633,6641,6650,6683,6726,6754,6788,6817,6832,6845,6895,6957,7005,7041,7080,7095,7109,7121,7173,7221,7268,7302,7320,7327,7390,7439,7490,7543,7572,7596,7626,7702,7788,7846,7915,7955,7979,7997,8062,8155,8231,8316,8370,8392,8414,8494,8576,8643,8712,8790,8828,8869,8973,9091,9206,9282,9313,9373,9444,9622,9820,10060,10217,10269,10495,10720,10960,11193,11465,11762,12080,12339,12416,12776,13071,13310,13722,14094,14390,14452,14819,15234,15778,16297,16935,17403,17451,18192,18829,19331,19833,20293,20722,20758,20790,21301,21749,22199,22642,22904,22945,23332,23438,23665,23749,23819,23853,23880,24099,24392,24559,24602,24602
México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,4,4,5,6,8,9,10,21,23,28,34,36,38,45,55,61,64,75,101,127,156,196,212,221,270,299,338,373,417,444,471,531,583,646,689,754,803,857,975,1081,1223,1353,1478,1587,1707,1897,2108,2296,2490,2708,2857,3013,3273,3520,3753,3954,4117,4293,4486,4824,5057,5267,5541,5805,5961,6130,6516,6877,7188,7533,7928,8154,8372,8776,9125,9521,9921,10362,10564,10860,11435,11902,12488,12964,13535,13807,14074,14742,15341,16045,16657,17268,17574,17921,18792,19461,20164,20748,21317,21589,21896,22543,23162,23730,24264,24764,25032,25222,25803,26322,26900,27343,27860,28073,28289,28933,29435,30061,30563,31136,31368,31566,32119,32612,33132,33535,34083,34273,34461,35033,35515,36129,36618,37143,37337,37553,38212,38865,39486,39958,40440,40600,40739,41279,41720,42267,42715,43170,43361,43530,44116,44610,45142,45570,46041,46223,46378,46918,47388,47853,48325,48735,48907,49024,49537,49982,50357,50698,51102,51244,51389,51823,52258,52659,53093,53468,53592,53694,54175,54576,55029,55409,55807,55933,56036,56544,57003,57371,57825,58243,58385,58505,58994,59259,59377,59847,60318,60456,60588,61102,61469,61908,62235,62664,62786,62882,63263,63653,64015,64362,64647,64759,64832,65088,65323,65565,65767,65976,66076,66174,66430,66696,66921,67185,67405,67510,67619,67903,68178,68395,68597,68855,68927,69015,69271,69590,69834,70080,70305,70390,70481,70715,71049,71305,71539,71745,71841,71945,72234,72499,72835,73139,73404,73519,73631,73754,74126,74525,74860,75173,75302,75447,75884,76313,76721,77101,77483,77637,77805,78257,78708,79142,79610,80083,80274,80461,81092,81765,82323,82886,83508,83773,83995,84649,85284,85960,86578,87154,87379,87615,88342,89128,89813,90459,90694,90962,91231,92099,92952,93741,94390,94708,94965,95224,96088,97094,98155,99309,100277,100515,100801,101969,103049,103856,104996,105892,106249,106582,107643,108771,109877,110957,111986,112309,112586,113641,114629,115585,116520,117310,117567,117864,118071,118962,119765,120494,121144,121324,121496,122167,122757,123347,123916,124396,124579,124685,125189,125747,126192,126499,126501
Nayarit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,6,6,6,6,7,7,7,9,9,9,10,14,16,18,20,21,24,24,26,30,32,34,36,39,42,44,46,47,51,55,62,65,68,75,85,100,105,117,125,141,156,174,197,211,227,233,240,249,268,285,300,319,335,339,348,368,390,406,427,453,466,473,490,517,551,584,614,633,643,667,711,745,771,809,833,849,887,927,960,1005,1062,1090,1112,1162,1197,1237,1286,1334,1364,1396,1475,1524,1571,1614,1664,1706,1730,1792,1847,1911,1962,2024,2068,2088,2166,2229,2273,2332,2409,2450,2483,2558,2611,2673,2739,2798,2850,2889,2968,3041,3124,3193,3271,3304,3333,3412,3471,3523,3576,3639,3675,3704,3770,3832,3893,3947,3996,4040,4077,4148,4205,4277,4345,4402,4441,4467,4520,4578,4624,4659,4704,4736,4758,4839,4891,4941,4981,5014,5036,5062,5107,5168,5205,5253,5283,5303,5324,5381,5420,5458,5490,5520,5532,5561,5608,5630,5647,5696,5737,5763,5782,5825,5868,5902,5946,5965,5980,5993,6034,6072,6097,6133,6155,6164,6181,6218,6239,6264,6290,6324,6338,6355,6386,6417,6437,6464,6493,6507,6519,6554,6584,6604,6620,6631,6639,6651,6675,6704,6724,6739,6753,6761,6771,6791,6814,6833,6858,6875,6888,6899,6915,6941,6956,6969,6989,6997,7001,7008,7029,7045,7062,7075,7080,7099,7123,7153,7172,7190,7211,7223,7230,7252,7272,7300,7328,7346,7358,7369,7392,7406,7433,7453,7476,7487,7495,7527,7555,7568,7586,7612,7623,7635,7669,7689,7710,7734,7745,7764,7783,7829,7869,7907,7937,7956,7981,8007,8086,8143,8203,8262,8330,8377,8417,8515,8607,8704,8791,8862,8927,8967,9048,9164,9268,9377,9475,9534,9572,9673,9765,9861,9938,9982,10019,10048,10069,10106,10168,10206,10247,10277,10291,10325,10377,10408,10433,10471,10490,10501,10529,10554,10569,10585,10585
Nuevo León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,17,17,23,29,38,42,54,58,62,67,72,72,73,81,83,86,91,91,92,98,99,102,103,115,122,130,132,154,162,177,197,215,230,242,250,256,260,272,289,306,312,318,323,330,350,377,400,428,455,475,484,524,587,614,639,672,700,721,764,800,869,906,981,1012,1024,1069,1108,1167,1203,1255,1290,1317,1401,1522,1590,1655,1723,1766,1788,1874,1966,2043,2177,2324,2401,2444,2646,2805,3031,3232,3476,3641,3746,4024,4244,4424,4657,4871,5050,5156,5456,5766,6085,6399,6730,6939,7117,7526,7911,8346,8695,9060,9292,9495,10038,10534,10992,11490,11961,12285,12530,13108,13695,14282,14844,15367,15612,15805,16379,16964,17487,18092,18637,18908,19040,19254,19624,19922,20273,20613,20741,20849,21219,21631,22006,22365,22773,22984,23140,23525,23902,24272,24682,25038,25237,25397,25836,26223,26642,27044,27379,27606,27755,28165,28701,29251,29761,30289,30525,30677,31096,31576,32056,32536,32991,33161,33302,33717,34234,34730,35076,35426,35606,35728,36205,36492,36691,37214,37741,37949,38091,38638,39162,39633,40093,40524,40732,40876,41454,41982,42365,42758,43157,43381,43523,44019,44596,45125,45614,46189,46457,46656,47321,47919,48478,49004,49569,49847,50025,50573,51129,51676,52131,52640,52898,53070,53601,54107,54553,55046,55501,55723,55875,56356,56917,57446,58055,58876,59291,59569,60224,60900,61559,62204,62846,63226,63525,63784,64393,64914,65499,66096,66389,66572,67110,67629,68147,68716,69198,69505,69660,70180,70691,71108,71515,71922,72138,72262,72734,73323,73934,74510,75152,75495,75742,76418,77145,77710,78300,78768,79019,79229,79882,80559,81144,81700,81869,82172,82424,83125,83944,84730,85565,85706,86180,86538,87538,88730,89720,90752,91814,92315,92595,93523,94531,95369,96283,97362,97823,98121,99082,100189,101173,102125,103098,103522,103779,104672,105653,106492,107325,107948,108292,108466,108663,109212,109815,110320,110770,110962,111062,111543,111964,112394,112707,113001,113085,113143,113338,113536,113739,113874,113874
Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,5,5,6,7,9,10,13,16,18,19,21,23,29,30,30,33,35,37,42,42,47,48,50,53,55,59,63,69,74,82,88,91,96,100,109,117,134,140,152,162,180,192,203,217,227,240,264,298,322,347,369,384,412,467,531,600,665,742,808,825,946,1017,1094,1195,1278,1362,1399,1503,1582,1670,1796,1914,2030,2079,2230,2389,2533,2728,2905,3056,3109,3289,3448,3621,3776,3927,4082,4155,4349,4502,4693,4867,5037,5173,5224,5429,5618,5789,5977,6166,6304,6382,6576,6762,6990,7200,7412,7582,7638,7906,8138,8343,8515,8709,8831,8894,9072,9278,9441,9616,9791,9911,9978,10173,10346,10520,10680,10841,10964,11022,11191,11340,11506,11646,11789,11868,11907,12045,12217,12357,12472,12572,12674,12701,12826,12936,13055,13184,13306,13398,13430,13548,13684,13775,13866,13976,14058,14085,14235,14337,14438,14560,14632,14705,14725,14825,14949,15039,15165,15261,15359,15383,15517,15648,15799,15921,16000,16160,16193,16327,16472,16594,16751,16838,16951,16982,17152,17301,17443,17540,17649,17757,17799,17985,18143,18261,18395,18506,18608,18667,18798,18951,19101,19223,19356,19490,19546,19667,19816,19953,20064,20192,20269,20305,20431,20543,20675,20785,20884,20977,21041,21152,21292,21374,21474,21569,21626,21659,21708,21858,21974,22064,22164,22237,22264,22417,22559,22677,22794,22896,22974,23047,23123,23246,23358,23458,23532,23598,23648,23765,23875,23979,24078,24154,24232,24263,24425,24562,24718,24862,24987,25078,25126,25293,25421,25570,25693,25885,26002,26036,26221,26387,26552,26731,26895,27036,27106,27336,27537,27791,27961,28016,28216,28297,28576,28829,29095,29276,29332,29573,29681,30029,30369,30714,31049,31384,31630,31750,32141,32400,32693,32943,33235,33422,33516,33794,34145,34397,34632,34854,34992,35098,35361,35629,35872,36091,36260,36390,36464,36591,36812,37030,37233,37429,37565,37610,37814,37978,38181,38323,38463,38543,38581,38695,38771,38856,38895,38895
