Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021
Guanajuato,5,8,11,17,24,32,37,44,47,49,55,62,72,79,87,93,94,99,108,123,135,138,145,151,158,179,197,202,205,211,213,217,227,240,251,258,268,271,280,296,303,311,319,325,326,327,339,344,352,367,379,382,386,397,413,435,471,501,541,558,612,671,761,856,930,995,1013,1099,1187,1265,1363,1448,1479,1496,1565,1635,1717,1779,1833,1885,1902,1962,2037,2151,2250,2405,2467,2502,2673,2872,3089,3320,3519,3621,3659,3852,4165,4495,4853,5009,5082,5133,5372,5600,5865,6149,6427,6515,6562,6878,7150,7415,7729,8042,8158,8208,8562,8831,9083,9332,9583,9683,9752,10102,10398,10606,10831,11047,11134,11206,11447,11673,11893,12231,12549,12705,12794,13100,13390,13646,13896,14154,14250,14325,14625,14901,15192,15487,15769,15883,15935,16222,16555,16810,17091,17559,17769,17887,18433,18923,19413,19845,20291,20458,20559,21159,21742,22253,22664,23084,23280,23383,23861,24283,24743,25278,25722,25914,26021,26603,27240,27891,28388,28856,29011,29128,29655,30138,30637,31127,31638,31809,31913,32471,32954,33430,33860,34418,34562,34704,35202,35651,36028,36389,36759,36914,37029,37579,38175,38545,38966,39392,39562,39683,40237,40836,41460,42115,42656,42851,42971,43495,44035,44535,45049,45547,45744,45883,46595,47147,47695,48215,48725,48897,49021,49680,50248,50570,51268,52094,52343,52542,53261,54041,54654,55270,55858,56047,56183,56774,57513,58087,58653,59274,59381,59497,59926,60318,60751,61191,61654,61804,61903,62464,63082,63646,64244,64727,64880,65013,65554,66123,66643,67197,67733,67956,68101,68708,69360,70067,70698,71218,71392,71555,71843,72591,73176,73756,74253,74393,74497,75027,75594,76145,76666,77191,77339,77425,77617,78224,78857,79391,79930,80140,80267,80875,81477,81965,82462,82914,83078,83178,83599,84082,84581,85067,85513,85661,85734,86144,86622,87028,87474,87980,88178,88301,88894,89418,89913,90363,90812,90949,91048,91636,92042,92415,92653,92695,92853,92964,93377,93778,94161,94428,94479,94642,94750,95271,95851,96486,97133,97817,98039,98216,98997,99639,100335,101121,101895,102139,102292,103061,103648,104244,104811,105319,105532,105653,106266,106745,107325,107907,108435,108623,108720,108859,109376,109655,109826,109827
Guerrero,2,2,3,5,7,13,16,21,22,22,22,25,27,27,28,28,28,31,33,36,38,39,40,40,42,42,44,47,49,51,51,55,56,59,66,67,69,69,70,70,73,75,77,77,77,80,84,84,85,91,96,96,97,102,111,116,122,125,125,128,146,155,170,183,201,211,223,249,268,284,301,309,317,322,333,346,360,371,385,394,404,426,443,466,489,510,519,531,560,592,609,627,638,646,661,685,718,745,777,799,839,872,916,981,1032,1080,1132,1163,1183,1245,1300,1375,1415,1473,1514,1547,1612,1642,1670,1707,1732,1755,1771,1810,1839,1899,1957,2013,2068,2103,2165,2239,2301,2362,2409,2457,2483,2553,2597,2650,2705,2767,2812,2850,2893,2952,3014,3062,3144,3164,3194,3274,3334,3391,3442,3497,3595,3711,3862,3993,4200,4364,4526,4624,4729,4806,4874,4963,5026,5109,5135,5210,5334,5443,5562,5698,5800,5903,5972,6105,6201,6290,6393,6521,6609,6640,6783,6928,7104,7274,7444,7574,7631,7801,8027,8207,8360,8429,8459,8476,8562,8636,8725,8843,8917,8960,8991,9067,9153,9244,9305,9372,9421,9446,9548,9680,9782,9910,10048,10085,10110,10242,10379,10485,10590,10683,10707,10720,10813,10912,11036,11161,11291,11322,11364,11500,11609,11640,11772,11860,11885,11912,12011,12124,12255,12377,12457,12499,12531,12640,12746,12891,12999,13086,13108,13119,13244,13369,13529,13682,13770,13801,13818,13931,14034,14169,14275,14401,14427,14445,14588,14691,14800,14894,14982,15021,15028,15178,15320,15452,15600,15702,15727,15750,15808,15909,16015,16124,16221,16249,16276,16434,16530,16651,16774,16858,16887,16906,16938,17085,17225,17350,17460,17497,17516,17598,17705,17833,17920,18017,18054,18076,18176,18270,18368,18478,18564,18597,18632,18792,18924,19066,19195,19320,19381,19418,19547,19706,19822,19985,20094,20118,20143,20274,20400,20500,20602,20612,20629,20646,20782,20887,21007,21114,21125,21148,21160,21315,21463,21591,21708,21846,21866,21884,22069,22243,22412,22593,22775,22819,22840,23088,23363,23612,23860,24090,24124,24149,24430,24699,24934,25223,25367,25387,25421,25470,25685,25926,26123,26123
Hidalgo,5,16,19,21,31,39,44,50,56,59,59,63,69,80,82,87,87,90,93,101,107,111,115,116,120,128,130,138,142,147,148,152,153,159,165,168,174,177,179,192,198,203,209,213,217,217,227,234,242,248,252,256,258,262,277,288,294,321,325,328,345,366,385,426,465,480,492,514,530,550,564,588,596,601,614,630,645,656,660,661,664,675,693,701,706,719,731,740,757,771,784,814,829,837,841,857,877,887,908,920,928,936,959,992,1012,1043,1080,1094,1100,1130,1148,1175,1224,1254,1291,1304,1347,1394,1427,1459,1517,1533,1544,1580,1613,1641,1687,1725,1747,1767,1806,1887,1938,1990,2051,2084,2099,2157,2225,2293,2361,2424,2444,2464,2536,2592,2649,2707,2764,2803,2812,2856,2916,2956,3002,3071,3088,3112,3156,3202,3258,3290,3342,3373,3390,3443,3514,3575,3638,3713,3742,3765,3847,3920,3981,4047,4108,4152,4174,4236,4286,4374,4480,4560,4596,4619,4681,4745,4832,4902,4987,5015,5052,5106,5177,5243,5344,5432,5465,5484,5575,5661,5746,5814,5914,5952,5972,6067,6154,6233,6295,6369,6390,6412,6500,6587,6666,6746,6813,6862,6890,6955,7030,7105,7182,7258,7290,7323,7431,7529,7615,7668,7737,7763,7791,7854,7903,7924,7974,8019,8047,8086,8157,8238,8326,8400,8488,8522,8560,8643,8725,8791,8867,8941,8981,9009,9114,9198,9283,9388,9479,9505,9543,9642,9749,9839,9912,9997,10022,10058,10130,10221,10315,10387,10473,10513,10540,10665,10777,10866,10979,11091,11134,11164,11221,11323,11401,11512,11600,11627,11657,11741,11839,11926,12017,12133,12166,12199,12251,12371,12427,12502,12565,12601,12625,12697,12764,12839,12925,13027,13067,13107,13220,13322,13404,13510,13611,13637,13664,13756,13840,13942,14072,14218,14285,14347,14495,14606,14731,14828,14921,14978,15009,15114,15222,15348,15453,15474,15504,15541,15669,15813,16012,16131,16155,16182,16233,16408,16599,16747,16984,17190,17264,17316,17558,17752,17942,18144,18333,18399,18452,18676,18861,19036,19218,19471,19517,19578,19804,19991,20246,20409,20578,20620,20645,20682,20828,20931,21038,21039
Jalisco,20,45,57,72,102,122,144,172,196,203,212,224,240,258,276,281,287,298,332,343,371,396,412,417,424,441,453,465,482,493,497,503,521,532,546,564,576,584,587,603,616,633,643,662,664,667,680,698,710,740,764,770,790,807,852,908,977,1026,1057,1095,1197,1309,1430,1515,1643,1699,1766,1874,1973,2060,2154,2273,2389,2471,2618,2739,2840,2918,2998,3078,3130,3242,3338,3449,3556,3695,3759,3793,3983,4128,4329,4613,4908,5033,5125,5303,5435,5628,5783,5880,5946,5988,6165,6261,6390,6555,6737,6969,7061,7271,7464,7656,8000,8265,8418,8491,8696,8872,9077,9298,9519,9629,9697,9944,10228,10472,10751,10994,11163,11250,11562,11896,12157,12445,12725,12859,12956,13265,13568,13875,14139,14372,14485,14539,14783,14996,15292,15565,15744,15930,15995,16231,16483,16730,16992,17251,17380,17447,17711,17965,18253,18520,18771,18909,18969,19257,19528,19888,20224,20484,20629,20723,21091,21439,21801,22128,22512,22658,22751,23139,23496,23776,23992,24232,24327,24377,24642,24888,25136,25326,25530,25624,25684,25922,26154,26380,26590,26810,26908,26980,27292,27541,27796,27990,28204,28268,28327,28626,28871,29130,29316,29531,29621,29684,29906,30146,30436,30671,30899,30996,31072,31351,31638,31928,32196,32438,32568,32650,32927,33185,33452,33673,33893,33990,34060,34343,34574,34659,34960,35171,35282,35369,35678,35978,36238,36519,36823,36899,36973,37292,37618,37955,38277,38561,38694,38773,39136,39452,39760,40072,40363,40462,40534,40814,41127,41430,41693,41889,41988,42059,42353,42672,42967,43238,43499,43607,43706,44095,44385,44690,44985,45321,45434,45491,45771,46108,46424,46776,47073,47175,47252,47518,47748,48004,48231,48436,48533,48584,48688,48947,49240,49502,49778,49864,49920,50302,50678,50979,51335,51625,51749,51813,52150,52529,52899,53217,53444,53514,53566,53836,54082,54345,54593,54840,54940,54995,55293,55543,55842,56073,56293,56357,56450,56742,56984,57156,57312,57353,57439,57539,57796,58057,58320,58512,58561,58647,58724,59017,59327,59728,60104,60515,60667,60804,61295,61806,62209,62696,63110,63278,63428,64006,64496,65072,65567,66033,66171,66299,66801,67302,67778,68276,68648,68763,68837,68930,69303,69510,69619,69619
Michoacán,7,10,12,19,29,41,54,64,71,74,77,81,90,94,106,110,113,116,125,131,137,142,148,148,149,156,169,175,181,189,191,194,203,208,213,217,229,232,240,248,258,266,276,283,289,295,315,331,350,366,386,388,391,399,424,458,492,525,541,550,572,606,655,688,721,736,746,780,805,836,862,900,921,934,966,992,1033,1077,1105,1119,1137,1190,1235,1284,1369,1474,1501,1525,1591,1647,1692,1753,1814,1868,1888,1946,2015,2090,2183,2219,2252,2282,2355,2434,2525,2597,2685,2722,2755,2911,3032,3159,3299,3500,3575,3608,3732,3877,4018,4144,4295,4340,4369,4545,4677,4849,5064,5285,5348,5375,5599,5747,5923,6101,6307,6407,6455,6710,6955,7173,7430,7780,7855,7903,8273,8564,8816,9109,9429,9543,9584,9871,10230,10580,10909,11251,11386,11490,11766,12040,12290,12489,12709,12807,12855,13138,13401,13687,13944,14183,14300,14353,14661,14964,15250,15510,15704,15796,15862,16182,16485,16750,17078,17344,17468,17560,17898,18233,18469,18706,18953,19066,19108,19338,19572,19824,20072,20365,20500,20560,20840,21119,21393,21658,21890,22007,22063,22349,22610,22869,23103,23279,23366,23417,23722,24009,24255,24466,24674,24751,24822,25061,25317,25524,25733,25920,26004,26068,26312,26576,26766,27027,27258,27348,27441,27678,27938,28025,28270,28508,28599,28649,28894,29138,29365,29557,29767,29859,29909,30152,30401,30573,30792,30971,31055,31115,31333,31559,31746,31911,32062,32135,32191,32414,32584,32740,32871,33039,33092,33128,33275,33486,33701,33871,34020,34090,34139,34349,34533,34755,34944,35116,35192,35234,35335,35550,35766,35950,36097,36175,36226,36434,36632,36790,36964,37114,37170,37244,37319,37530,37689,37844,38000,38060,38103,38292,38501,38674,38876,39057,39145,39233,39449,39666,39849,40007,40190,40265,40314,40540,40716,40896,41083,41238,41312,41354,41610,41811,42001,42189,42314,42363,42411,42708,42883,43036,43132,43157,43203,43235,43439,43627,43822,43966,43992,44043,44085,44230,44375,44545,44666,44798,44849,44884,45034,45294,45492,45687,45826,45915,45956,46146,46315,46482,46687,46839,46877,46926,47119,47302,47482,47664,47795,47821,47843,47878,47992,48083,48141,48141
Morelos,8,10,11,13,15,16,18,22,27,27,27,28,34,39,42,46,47,48,53,55,56,57,58,58,58,59,63,64,66,68,68,68,71,74,75,77,78,78,81,85,86,88,98,99,100,100,105,107,111,115,116,117,119,123,127,134,145,156,156,159,171,187,202,217,226,232,246,258,272,289,307,320,331,335,354,370,390,403,412,424,432,453,481,501,517,533,540,551,573,596,605,621,635,644,653,666,678,696,719,730,732,743,767,785,828,857,885,894,905,944,983,1014,1049,1108,1122,1134,1185,1220,1254,1293,1338,1346,1354,1412,1469,1509,1548,1590,1595,1612,1647,1676,1708,1740,1776,1794,1807,1856,1904,1959,2030,2094,2107,2124,2187,2236,2290,2342,2395,2408,2421,2483,2538,2597,2651,2714,2730,2742,2805,2861,2912,2958,2993,3006,3024,3065,3122,3180,3231,3277,3286,3301,3345,3391,3449,3535,3591,3610,3620,3669,3723,3773,3820,3853,3863,3874,3916,3955,3985,4045,4089,4098,4107,4153,4212,4268,4348,4383,4403,4420,4497,4560,4599,4656,4694,4705,4715,4787,4884,4952,5017,5064,5075,5085,5126,5179,5228,5269,5297,5312,5322,5353,5389,5438,5500,5566,5579,5587,5645,5720,5779,5830,5870,5873,5886,5950,6003,6011,6071,6132,6140,6146,6212,6269,6339,6398,6448,6455,6457,6525,6589,6608,6672,6726,6735,6744,6812,6880,6948,7026,7091,7101,7115,7193,7259,7316,7346,7413,7423,7431,7504,7568,7608,7657,7721,7729,7739,7832,7919,7966,8015,8067,8079,8091,8128,8171,8224,8284,8324,8335,8347,8406,8467,8512,8575,8610,8625,8640,8645,8719,8770,8828,8872,8888,8896,8959,9018,9088,9161,9230,9245,9259,9328,9393,9487,9562,9628,9635,9643,9739,9841,9929,10029,10105,10122,10140,10233,10343,10478,10586,10640,10664,10692,10783,10891,10984,11109,11134,11294,11467,11753,12243,13098,13552,13579,14362,14982,15677,16353,17016,17827,18376,19111,19153,19844,20380,20832,21720,22770,23561,23573,24428,25383,26526,27579,28734,29872,29892,30759,31660,32228,32982,33283,33310,33316,33329,33430,33479,33520,33520
México,8,14,16,20,31,36,44,49,53,53,55,56,65,72,83,88,89,91,98,106,113,120,127,129,130,136,146,147,149,152,153,154,158,174,185,197,203,205,210,222,240,249,258,266,270,277,284,292,309,322,340,346,353,359,390,414,441,466,487,501,554,615,685,757,879,932,987,1149,1265,1381,1490,1618,1723,1771,1879,1986,2103,2157,2222,2282,2329,2468,2609,2727,2836,2923,2998,3067,3206,3330,3456,3584,3775,3873,3929,4067,4238,4447,4754,4996,5276,5529,6006,6409,6927,7387,7936,8183,8395,8981,9583,10017,10434,10796,10949,11078,11460,11748,12213,12566,13026,13160,13285,13707,14013,14464,14887,15377,15570,15699,16152,16522,17018,17431,17881,18005,18114,18592,19122,19669,20263,20849,21051,21207,21899,22488,23108,23749,24453,24663,24777,25379,25902,26616,27242,27893,28127,28251,28936,29434,30078,30595,31195,31436,31569,32192,32776,33496,34133,34890,35170,35299,35968,36573,37246,37991,38716,38921,39054,39694,40294,41039,41708,42459,42714,42868,43541,44204,44879,45649,46558,46791,46930,47700,48407,49258,49967,50723,50920,51022,51884,52665,53527,54313,55067,55274,55382,56278,57037,58072,58873,59688,59878,59978,60771,61487,62302,63097,63948,64112,64186,64916,65616,66314,66860,67622,67766,67858,68607,69244,69941,70631,71347,71449,71544,72227,72707,72786,73409,74129,74254,74328,74987,75560,76226,76758,77416,77524,77601,78246,78788,79425,79955,80413,80462,80523,80830,81083,81332,81553,81843,81896,81948,82211,82410,82622,82858,83082,83129,83184,83464,83692,83903,84094,84336,84418,84497,84774,85047,85301,85559,85795,85854,85905,86085,86371,86611,86813,87001,87054,87107,87340,87532,87796,88067,88332,88392,88438,88506,88767,89067,89339,89552,89641,89710,89963,90230,90504,90821,91166,91261,91352,91673,91951,92248,92513,92814,92877,92938,93265,93585,93871,94183,94544,94624,94705,95048,95385,95789,96213,96640,96783,96874,97314,97754,98286,98744,98816,98977,99104,99558,100125,100741,101256,101398,101558,101662,102174,103017,103933,104901,105747,105878,106013,106671,107314,107729,108604,109300,109433,109561,110315,111083,111980,112823,113659,113795,113929,114835,115873,116858,117830,118609,118774,118922,119031,119734,120390,120885,120886
Nayarit,3,5,7,7,11,14,14,14,15,16,19,19,23,25,29,33,34,34,37,38,39,40,42,43,43,47,47,50,50,50,52,53,56,63,64,68,69,70,71,74,79,83,87,89,89,90,93,95,96,100,100,101,103,108,109,114,119,120,125,125,133,138,146,156,167,174,180,196,205,218,227,232,238,241,254,262,272,281,285,288,292,300,309,319,329,335,346,349,364,375,387,393,410,430,447,476,489,506,521,533,547,562,583,599,626,655,675,682,692,705,736,759,775,795,819,827,856,870,893,934,958,975,982,1001,1023,1037,1056,1087,1103,1121,1157,1190,1216,1235,1267,1278,1290,1316,1337,1368,1403,1430,1447,1455,1495,1529,1558,1589,1624,1639,1652,1682,1725,1760,1797,1839,1855,1877,1913,1947,1987,2021,2063,2080,2097,2134,2170,2209,2246,2295,2301,2315,2364,2394,2439,2477,2527,2556,2575,2619,2656,2704,2757,2808,2834,2850,2885,2919,2943,2979,3010,3020,3032,3063,3086,3105,3145,3168,3196,3213,3232,3265,3290,3303,3322,3338,3353,3378,3411,3438,3461,3481,3491,3499,3524,3561,3584,3613,3635,3650,3671,3696,3714,3747,3775,3809,3821,3834,3866,3892,3911,3929,3950,3961,3973,3992,4004,4018,4045,4075,4088,4097,4132,4158,4177,4195,4225,4231,4242,4285,4312,4349,4373,4395,4408,4420,4449,4476,4501,4521,4550,4561,4570,4602,4638,4661,4689,4711,4724,4737,4765,4785,4805,4834,4861,4877,4885,4919,4947,4970,4995,5029,5040,5061,5079,5116,5146,5167,5183,5195,5209,5230,5250,5270,5286,5300,5306,5313,5323,5341,5364,5385,5413,5421,5430,5461,5488,5508,5533,5553,5566,5571,5605,5629,5654,5687,5706,5719,5733,5756,5778,5802,5823,5855,5860,5866,5902,5931,5946,5968,5995,6001,6009,6033,6051,6083,6096,6098,6107,6114,6139,6177,6207,6225,6229,6248,6260,6294,6339,6377,6417,6454,6489,6502,6563,6604,6656,6712,6760,6793,6802,6847,6908,6967,7036,7101,7130,7139,7192,7247,7305,7368,7426,7452,7464,7471,7516,7553,7561,7561
Nuevo León,22,31,34,42,49,56,63,69,72,74,76,78,85,94,103,112,115,119,136,145,153,162,164,166,168,179,192,199,203,209,212,215,225,238,246,253,266,268,274,293,311,321,332,337,340,343,354,361,371,397,440,454,462,491,541,578,625,668,700,736,804,905,1005,1064,1141,1182,1220,1296,1368,1462,1538,1625,1674,1704,1800,1911,2010,2245,2591,2871,3091,3274,3574,3841,4060,4216,4270,4329,4452,4517,4564,4626,4699,4807,4893,5068,5249,5455,5600,5729,5830,5936,6163,6394,6536,6685,6851,7031,7212,7431,7695,7991,8282,8475,8662,8776,9063,9375,9684,10038,10434,10610,10776,11171,11676,12127,12590,13011,13231,13298,13639,13996,14418,14887,15351,15578,15741,16105,16540,16984,17394,17818,17976,18141,18540,18998,19324,19600,19867,20011,20088,20302,20629,20852,21218,21551,21764,21869,22214,22545,22838,23101,23386,23523,23632,24045,24473,24757,25062,25299,25467,25569,25916,26243,26525,26814,27105,27295,27376,27685,27998,28295,28610,28945,29101,29160,29293,29492,29679,29855,30060,30149,30209,30431,30694,30909,31152,31430,31539,31627,31921,32266,32592,32885,33158,33291,33404,33695,33997,34289,34573,34857,34980,35075,35444,35863,36282,36725,37160,37322,37417,37800,38278,38804,39344,39812,39943,40074,40488,40986,41401,41808,42207,42372,42457,42834,43124,43269,43647,44010,44150,44261,44762,45290,45731,46167,46613,46805,46950,47381,47888,48364,48853,49369,49542,49687,50222,50822,51350,51882,52339,52564,52735,53348,53947,54466,54988,55504,55743,55894,56466,57047,57596,58152,58698,58970,59133,59615,60110,60494,60927,61281,61451,61571,61938,62401,62799,63172,63503,63610,63713,64191,64552,64996,65474,65960,66195,66389,66612,67217,67665,68038,68500,68734,68913,69383,69957,70480,71032,71590,71839,71954,72387,72773,73143,73557,73962,74093,74229,74605,75020,75453,75926,76455,76593,76753,77305,77816,78426,78994,79448,79658,79819,80387,80919,81419,81865,81945,82162,82337,82896,83503,84131,84670,84753,85001,85158,85695,86303,86987,87720,88702,89072,89261,90091,91035,91894,92693,93533,93850,94088,95064,96018,97055,97875,98625,98974,99244,100128,100997,101901,102708,103517,103851,104016,104202,104953,105713,106162,106168
Oaxaca,2,7,10,16,21,25,28,30,32,35,39,42,44,48,53,55,62,65,72,72,74,77,80,82,84,89,91,93,95,95,96,96,96,99,102,107,112,114,118,122,126,127,127,131,131,133,136,139,143,146,151,155,159,166,174,184,193,198,201,207,217,227,246,263,297,302,313,324,342,363,402,424,436,442,458,469,481,487,494,508,513,530,539,547,553,565,570,575,586,593,600,610,631,647,653,674,694,711,728,736,754,769,782,800,810,827,841,860,877,909,939,977,1000,1027,1059,1080,1166,1249,1303,1363,1400,1422,1442,1516,1556,1598,1649,1747,1773,1787,1838,1928,1984,2051,2114,2161,2211,2268,2344,2415,2466,2539,2573,2590,2634,2716,2795,2876,2953,2978,2994,3037,3067,3105,3173,3215,3238,3256,3302,3373,3433,3486,3554,3573,3590,3642,3696,3751,3818,3868,3900,3934,4010,4046,4114,4146,4195,4216,4234,4288,4325,4378,4414,4452,4476,4494,4545,4605,4660,4695,4736,4751,4771,4832,4886,4930,5009,5087,5102,5115,5165,5231,5281,5317,5362,5394,5412,5477,5554,5625,5679,5730,5755,5781,5836,5870,5922,5981,6027,6042,6060,6133,6203,6257,6318,6373,6398,6407,6456,6514,6567,6603,6657,6676,6685,6744,6773,6797,6849,6897,6923,6939,7020,7084,7138,7206,7266,7290,7311,7376,7435,7478,7534,7589,7604,7619,7684,7736,7806,7884,7946,7968,7991,8081,8145,8200,8242,8291,8309,8339,8418,8482,8541,8591,8616,8640,8659,8721,8798,8868,8917,8973,9007,9047,9081,9146,9195,9267,9319,9353,9373,9480,9537,9624,9687,9737,9755,9773,9801,9862,9946,9992,10024,10052,10074,10142,10176,10227,10277,10317,10337,10357,10435,10500,10555,10584,10658,10692,10723,10801,10853,10931,10989,11025,11042,11063,11137,11219,11291,11394,11490,11537,11557,11661,11768,11853,11911,11930,11975,12006,12112,12205,12273,12338,12358,12413,12462,12560,12680,12763,12880,13014,13148,13181,13591,13787,13920,14069,14196,14253,14285,14363,14508,14630,14722,14833,14875,14906,15041,15269,15388,15495,15567,15588,15598,15610,15661,15706,15751,15752
