Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021
Guanajuato,14,23,34,61,82,93,114,132,146,166,193,211,233,256,265,281,302,323,355,387,403,428,446,480,512,550,586,624,651,680,718,754,814,846,877,896,922,957,986,1032,1065,1103,1124,1135,1152,1179,1212,1250,1273,1289,1313,1335,1363,1390,1419,1448,1460,1475,1491,1517,1563,1599,1641,1677,1717,1756,1797,1846,1887,1916,1938,1953,1975,1996,2023,2051,2066,2073,2090,2103,2119,2142,2171,2200,2214,2224,2246,2264,2287,2303,2316,2331,2339,2359,2378,2388,2401,2410,2418,2424,2432,2444,2453,2466,2475,2483,2498,2514,2534,2551,2567,2594,2614,2625,2651,2672,2687,2700,2725,2734,2746,2764,2777,2794,2809,2820,2840,2858,2878,2898,2923,2948,2970,2989,3011,3033,3065,3103,3136,3162,3194,3227,3248,3283,3312,3343,3373,3406,3449,3505,3567,3626,3700,3758,3807,3902,3927,3981,4066,4125,4199,4272,4314,4350,4397,4480,4517,4566,4604,4682,4705,4731,4781,4833,4883,4950,4996,5029,5064,5150,5211,5263,5318,5366,5412,5470,5539,5601,5633,5667,5702,5742,5770,5815,5850,5878,5902,5930,5967,5986,6032,6057,6085,6110,6143,6165,6183,6215,6238,6263,6288,6317,6341,6364,6392,6431,6454,6484,6530,6551,6585,6632,6678,6709,6735,6774,6808,6831,6857,6883,6911,6936,6948,6972,6988,7005,7024,7036,7049,7064,7072,7084,7096,7100,7109,7123,7142,7161,7176,7206,7234,7257,7294,7325,7360,7396,7428,7451,7479,7510,7543,7576,7601,7624,7646,7663,7681,7706,7735,7767,7812,7858,7897,7935,7973,8007,8048,8079,8120,8158,8181,8206,8234,8269,8301,8332,8357,8386,8438,8492,8539,8599,8644,8686,8729,8772,8804,8857,8888,8927,8961,9000,9039,9089,9133,9176,9222,9261,9291,9343,9400,9464,9528,9602,9667,9737,9807,9867,9917,9968,10026,10072,10138,10200,10297,10373,10503,10594,10689,10779,10882,10972,11059,11160,11228,11292,11364,11470,11549,11634,11733,11799,11858,11927,12027,12116,12185,12281,12365,12430,12503,12574,12657,12756,12860,12962,13055,13178,13304,13425,13546,13710,13837,13981,14116,14255,14399,14533,14698,14816,14936,15066,15162,15261,15454,15747,15920,16068,16149,16199,16199
Guerrero,4,4,6,7,8,9,10,11,11,12,14,17,18,19,20,20,20,23,23,23,24,24,24,25,26,26,26,27,28,30,31,36,39,42,44,46,55,56,59,60,60,61,64,66,66,67,74,77,77,78,79,80,83,86,87,95,98,100,105,112,139,151,167,181,195,203,217,236,247,270,292,311,321,324,335,346,353,357,368,378,384,393,403,416,424,433,441,454,462,468,473,478,486,495,498,506,515,517,522,530,535,541,545,550,555,561,564,570,577,583,590,602,608,619,623,633,651,657,674,684,695,711,724,748,764,786,807,830,846,868,896,913,922,936,957,978,1001,1013,1028,1052,1061,1071,1086,1097,1117,1131,1138,1153,1163,1178,1185,1195,1210,1216,1233,1261,1284,1321,1340,1361,1381,1394,1399,1409,1419,1431,1438,1444,1450,1458,1461,1465,1472,1478,1484,1493,1498,1502,1506,1517,1521,1528,1530,1536,1546,1548,1552,1563,1565,1567,1572,1583,1594,1598,1604,1612,1612,1616,1621,1625,1631,1634,1636,1638,1640,1644,1644,1648,1650,1655,1660,1661,1665,1667,1673,1678,1682,1684,1688,1690,1693,1700,1707,1711,1715,1717,1719,1722,1725,1732,1744,1751,1755,1765,1772,1778,1788,1793,1797,1800,1801,1804,1808,1810,1813,1814,1819,1822,1825,1834,1838,1841,1847,1860,1865,1871,1874,1878,1888,1898,1907,1921,1925,1932,1934,1937,1942,1946,1952,1956,1959,1965,1968,1974,1982,1989,1997,2002,2003,2010,2012,2019,2025,2030,2034,2038,2041,2042,2045,2047,2054,2062,2064,2068,2071,2076,2078,2080,2082,2085,2090,2098,2106,2112,2119,2125,2129,2132,2134,2138,2143,2153,2164,2171,2182,2191,2203,2207,2211,2215,2218,2227,2234,2241,2244,2250,2259,2267,2272,2281,2292,2299,2312,2323,2332,2339,2345,2361,2369,2376,2385,2396,2405,2410,2421,2458,2479,2505,2520,2531,2543,2554,2564,2572,2578,2585,2595,2604,2621,2627,2638,2667,2686,2718,2736,2762,2788,2841,2956,3049,3171,3305,3446,3542,3643,3733,3815,3839,3852,3856,3856
Hidalgo,17,21,27,34,52,60,66,68,71,74,80,84,90,98,100,100,102,108,111,119,120,125,128,136,141,145,156,163,168,172,182,192,202,214,218,226,232,236,244,253,263,271,274,282,284,287,297,308,313,318,318,325,339,347,354,359,367,370,375,379,396,405,411,416,422,429,441,449,451,463,467,475,483,494,500,505,509,515,522,529,535,550,562,571,582,587,595,601,615,628,640,655,667,674,682,695,703,709,715,722,726,730,737,738,745,753,757,765,777,785,794,808,820,830,840,850,860,863,870,881,900,907,914,927,931,947,952,963,970,981,996,1007,1021,1037,1046,1055,1073,1085,1093,1101,1115,1128,1141,1153,1171,1183,1195,1209,1225,1242,1249,1263,1272,1282,1315,1329,1336,1345,1362,1370,1382,1392,1405,1413,1426,1436,1443,1457,1466,1479,1490,1498,1514,1525,1538,1554,1563,1570,1580,1596,1604,1617,1629,1638,1648,1657,1671,1677,1684,1695,1708,1718,1722,1730,1739,1750,1763,1776,1789,1805,1824,1833,1839,1845,1859,1872,1883,1895,1910,1918,1927,1939,1950,1958,1971,1986,2003,2014,2030,2045,2055,2065,2085,2096,2109,2122,2133,2141,2157,2174,2185,2197,2204,2211,2222,2237,2251,2266,2281,2293,2305,2318,2329,2340,2359,2368,2378,2391,2400,2414,2421,2442,2453,2465,2478,2493,2517,2537,2560,2582,2606,2635,2655,2686,2711,2726,2758,2783,2806,2831,2873,2899,2921,2941,2974,2993,3018,3054,3078,3108,3124,3142,3148,3169,3205,3226,3247,3269,3282,3302,3321,3346,3373,3400,3416,3433,3450,3467,3496,3522,3543,3562,3587,3613,3637,3670,3699,3715,3727,3755,3778,3814,3848,3896,3925,3949,3972,4005,4041,4083,4106,4132,4167,4191,4225,4263,4302,4338,4373,4404,4424,4449,4491,4531,4570,4606,4627,4656,4677,4707,4740,4766,4787,4815,4852,4885,4913,4951,4982,5015,5042,5085,5117,5148,5189,5216,5255,5286,5326,5358,5390,5431,5461,5495,5526,5548,5576,5605,5639,5667,5689,5721,5758,5778,5805,5847,5864,5883,5893,5898,5898
Jalisco,40,90,125,171,226,283,321,363,384,400,434,481,532,565,581,601,634,655,690,717,742,751,759,778,798,823,843,861,874,880,896,908,927,938,958,970,987,1000,1011,1029,1041,1055,1063,1070,1081,1093,1112,1127,1138,1156,1194,1206,1226,1244,1300,1335,1371,1430,1486,1549,1662,1796,1894,2011,2118,2228,2326,2456,2568,2681,2745,2825,2892,2943,3023,3080,3135,3179,3236,3283,3330,3404,3462,3531,3588,3641,3683,3746,3804,3843,3880,3898,3920,3946,3964,3997,4010,4024,4051,4076,4097,4120,4143,4161,4174,4192,4210,4226,4246,4286,4312,4335,4354,4380,4406,4427,4464,4505,4535,4555,4583,4608,4651,4705,4739,4777,4809,4854,4890,4929,4983,5031,5075,5126,5180,5224,5270,5333,5397,5474,5525,5584,5627,5685,5759,5813,5869,5935,5986,6062,6122,6200,6260,6316,6384,6442,6512,6589,6689,6752,6848,6928,7018,7078,7162,7272,7356,7426,7492,7597,7671,7739,7857,7934,8018,8101,8198,8294,8366,8471,8572,8678,8758,8859,8935,9000,9101,9174,9223,9288,9360,9492,9544,9600,9653,9748,9792,9832,9913,9997,10059,10109,10163,10209,10253,10294,10336,10394,10456,10488,10563,10606,10648,10687,10753,10827,10864,10923,10979,11042,11079,11164,11242,11289,11344,11420,11488,11538,11591,11637,11682,11739,11783,11828,11863,11921,11979,12032,12077,12125,12185,12248,12302,12344,12390,12449,12506,12563,12607,12662,12737,12831,12896,12951,13006,13066,13158,13233,13276,13326,13380,13456,13509,13576,13630,13684,13755,13799,13843,13890,13953,14006,14059,14102,14142,14189,14242,14309,14353,14404,14448,14509,14552,14606,14666,14724,14775,14832,14886,14951,14994,15056,15098,15129,15165,15197,15232,15272,15314,15349,15390,15447,15513,15580,15630,15699,15757,15823,15895,15962,16002,16050,16135,16204,16276,16328,16397,16459,16531,16631,16695,16789,16862,16926,17008,17070,17160,17247,17322,17372,17431,17465,17519,17569,17612,17660,17715,17769,17824,17881,17937,18009,18077,18174,18285,18383,18462,18538,18643,18711,18797,18887,18963,19060,19127,19196,19265,19341,19432,19534,19610,19708,19791,19881,19953,20034,20158,20264,20372,20460,20523,20592,20668,20734,20868,21030,21148,21238,21287,21299,21300
Michoacán,5,7,9,11,13,13,13,13,15,16,18,18,20,21,23,24,26,27,30,31,33,35,37,39,42,46,47,48,51,51,52,56,59,63,68,69,70,71,74,77,79,80,82,84,85,88,88,90,91,95,97,102,104,107,113,116,122,131,138,146,162,177,186,202,217,238,252,275,292,306,320,336,346,359,373,386,392,397,405,414,429,448,463,480,490,499,510,523,531,537,543,547,552,554,557,559,563,564,567,570,576,580,588,596,600,602,610,615,624,629,630,635,635,642,646,647,651,653,658,660,664,668,672,676,680,686,694,697,698,699,707,710,717,721,732,737,744,753,761,775,781,791,800,804,808,812,817,823,825,829,838,842,848,856,863,870,875,881,882,886,892,896,903,906,914,921,930,936,943,958,962,985,992,994,1001,1013,1019,1029,1037,1048,1055,1058,1067,1072,1081,1089,1099,1111,1113,1119,1126,1139,1149,1158,1168,1173,1179,1185,1194,1201,1212,1218,1222,1227,1241,1245,1253,1262,1272,1277,1282,1284,1288,1292,1308,1317,1322,1330,1333,1343,1349,1362,1370,1382,1386,1389,1392,1395,1401,1406,1410,1417,1424,1429,1437,1446,1455,1462,1466,1476,1488,1507,1518,1526,1533,1540,1550,1558,1566,1576,1578,1586,1598,1606,1614,1624,1630,1634,1647,1651,1658,1670,1676,1692,1700,1704,1716,1721,1732,1739,1746,1759,1764,1774,1779,1784,1793,1807,1816,1831,1844,1852,1858,1874,1892,1909,1920,1932,1937,1948,1964,1977,1996,2000,2011,2020,2030,2044,2059,2069,2076,2085,2104,2113,2122,2127,2135,2144,2148,2162,2168,2178,2185,2206,2215,2230,2244,2254,2265,2275,2284,2290,2310,2321,2343,2354,2373,2384,2394,2406,2419,2428,2443,2454,2462,2474,2495,2515,2525,2546,2570,2596,2615,2629,2653,2674,2689,2720,2746,2772,2798,2837,2864,2909,2936,2956,2979,2999,3047,3080,3096,3127,3148,3193,3221,3247,3264,3293,3350,3380,3426,3481,3513,3542,3573,3638,3664,3679,3693,3698,3698
Morelos,6,10,15,20,26,41,45,46,49,56,61,70,74,80,83,87,88,93,100,106,111,114,119,125,130,133,143,145,150,155,160,166,172,176,183,187,190,191,196,201,207,211,212,216,221,224,228,236,239,244,246,253,253,258,269,274,277,282,287,300,318,334,356,370,385,399,407,425,434,456,468,481,494,511,518,524,537,549,567,582,592,600,612,625,643,658,675,698,721,733,746,773,814,852,863,883,898,928,952,969,985,1006,1026,1055,1066,1087,1112,1132,1144,1162,1182,1198,1213,1251,1271,1313,1343,1367,1389,1410,1432,1472,1503,1531,1553,1568,1589,1624,1651,1681,1715,1729,1745,1768,1793,1813,1835,1849,1869,1889,1905,1931,1959,1979,2007,2027,2049,2075,2091,2106,2128,2147,2157,2166,2178,2192,2201,2209,2230,2241,2248,2258,2275,2284,2299,2318,2359,2379,2393,2420,2444,2469,2484,2496,2512,2529,2538,2554,2573,2603,2612,2621,2633,2651,2686,2704,2729,2745,2760,2782,2793,2803,2820,2847,2860,2878,2891,2899,2920,2935,2971,2983,2996,3010,3019,3039,3071,3098,3114,3121,3135,3159,3175,3196,3225,3243,3256,3269,3285,3296,3325,3357,3377,3389,3402,3420,3439,3454,3475,3503,3525,3537,3547,3555,3563,3571,3583,3615,3619,3622,3632,3654,3664,3673,3682,3682,3694,3704,3717,3731,3735,3777,3789,3796,3802,3819,3830,3837,3848,3854,3860,3877,3888,3905,3918,3932,3941,3945,3953,3964,3973,3989,3999,4008,4014,4019,4028,4046,4054,4068,4077,4086,4095,4121,4139,4151,4166,4178,4190,4197,4214,4232,4250,4257,4271,4285,4292,4302,4316,4328,4338,4348,4368,4376,4394,4416,4429,4449,4457,4468,4478,4495,4510,4529,4542,4547,4556,4573,4589,4609,4635,4653,4692,4714,4730,4759,4778,4795,4806,4821,4835,4855,4882,4895,4904,4910,4918,4934,4951,4967,4989,5006,5022,5041,5069,5093,5118,5152,5180,5203,5220,5236,5251,5276,5295,5307,5328,5340,5357,5369,5383,5407,5414,5438,5452,5482,5510,5540,5576,5596,5611,5643,5662,5705,5734,5782,5803,5816,5819,5820,5820
México,10,17,23,31,40,42,48,55,57,59,67,71,89,95,104,114,118,125,130,135,138,145,152,154,159,166,167,173,182,192,196,205,221,243,258,267,285,323,384,409,440,482,522,547,562,589,622,666,704,725,762,817,929,1004,1061,1118,1163,1226,1274,1331,1439,1537,1673,1806,1944,2072,2233,2397,2542,2711,2833,2977,3084,3200,3336,3456,3582,3724,3898,4050,4216,4477,4654,4847,5038,5255,5463,5698,6000,6203,6409,6626,6838,7071,7285,7572,7832,8043,8344,8812,9122,9471,9878,10274,10604,10940,11267,11520,11874,12134,12377,12611,12863,13179,13355,13578,13947,14168,14487,14672,14914,15098,15305,15612,15827,16078,16320,16533,16746,16918,17250,17499,17723,17914,18175,18359,18541,18790,19028,19325,19502,19742,19922,20092,20413,20635,20776,20961,21153,21444,21567,21779,21976,22146,22361,22592,22822,23074,23381,23788,24319,24701,25165,25455,25803,26176,26458,26720,27047,27546,27836,28033,28285,28450,28716,28965,29265,29437,29645,29986,30142,30277,30466,30688,30926,31124,31426,31593,31716,31882,32083,32344,32524,32746,32906,33192,33324,33539,33812,34003,34337,34497,34722,34960,35150,35395,35586,35898,36158,36291,36601,36856,37028,37225,37461,37815,38031,38303,38739,38948,39191,39484,39814,39983,40139,40374,40634,40778,40978,41168,41425,41656,41822,42053,42192,42404,42612,42771,42972,43160,43451,43831,44071,44285,44475,44705,44940,45109,45389,45689,45923,46121,46295,46392,46468,46602,46851,47014,47187,47419,47555,47704,47822,47978,48169,48331,48558,48740,48915,49039,49180,49403,49520,49669,49796,49883,50090,50293,50499,50702,50852,51059,51198,51399,51616,51809,52043,52245,52487,52637,52807,53041,53267,53423,53593,53744,53873,54036,54170,54346,54551,54717,54927,55064,55179,55344,55498,55705,55889,56071,56230,56378,56600,56883,57091,57298,57502,57698,57863,58098,58341,58552,58951,59199,59405,59565,59889,60240,60488,60726,60923,61107,61318,61697,61919,62132,62383,62576,62761,62912,63128,63313,63478,63728,63968,64156,64336,64642,64867,65073,65266,65502,65644,65819,66001,66184,66339,66483,66657,66809,66925,67126,67310,67569,67723,67902,68097,68237,68448,68620,68797,68996,69183,69302,69502,69819,70042,70266,70460,70550,70551
Nayarit,8,14,23,29,36,42,45,45,48,51,57,60,65,69,71,78,81,91,99,102,104,109,112,116,123,133,141,143,152,159,165,168,175,178,183,191,196,204,217,223,232,237,245,252,258,267,276,283,293,297,300,303,310,321,332,337,344,349,355,366,377,385,392,405,416,435,448,464,474,493,506,525,538,538,544,547,554,562,575,581,587,593,602,609,618,622,633,647,658,669,676,683,691,697,708,713,721,725,731,739,746,750,757,764,773,780,783,789,797,803,812,815,818,826,828,834,842,849,856,860,872,877,888,895,899,905,913,921,929,938,945,952,964,976,986,993,1001,1013,1023,1033,1040,1047,1055,1064,1078,1092,1102,1114,1123,1136,1154,1168,1177,1192,1203,1209,1227,1237,1253,1274,1288,1302,1326,1343,1358,1369,1385,1402,1419,1442,1479,1496,1530,1562,1592,1622,1654,1679,1703,1753,1782,1817,1847,1892,1919,1953,1992,2019,2048,2084,2120,2170,2196,2238,2278,2317,2338,2372,2398,2424,2459,2494,2525,2555,2585,2611,2641,2685,2717,2745,2773,2789,2826,2855,2886,2914,2935,2959,2984,3032,3057,3105,3137,3164,3195,3230,3269,3297,3342,3370,3396,3428,3462,3493,3514,3540,3567,3589,3624,3655,3677,3696,3725,3746,3765,3788,3808,3833,3850,3875,3890,3906,3941,3981,4013,4039,4072,4109,4133,4160,4190,4227,4249,4265,4282,4298,4321,4342,4360,4385,4423,4449,4470,4483,4514,4532,4555,4578,4602,4624,4641,4661,4682,4715,4733,4755,4774,4788,4803,4822,4847,4862,4882,4898,4914,4929,4940,4962,4990,5008,5028,5043,5063,5077,5100,5121,5146,5168,5186,5208,5226,5247,5278,5307,5323,5355,5381,5396,5414,5452,5474,5493,5506,5517,5541,5558,5580,5607,5621,5637,5656,5675,5692,5713,5731,5746,5765,5785,5802,5828,5856,5878,5897,5922,5955,5986,6019,6054,6097,6137,6169,6200,6236,6265,6294,6326,6355,6396,6437,6469,6492,6523,6544,6574,6609,6639,6681,6727,6764,6798,6827,6856,6886,6917,6945,6989,7009,7027,7035,7036,7036
Nuevo León,20,47,77,108,154,192,225,244,273,305,327,363,411,438,465,488,513,553,609,635,664,682,709,732,755,807,844,868,884,896,916,948,989,1018,1043,1067,1078,1118,1163,1209,1249,1272,1298,1319,1334,1374,1421,1453,1480,1497,1512,1528,1552,1585,1617,1654,1685,1730,1778,1835,1949,2050,2156,2264,2349,2447,2544,2681,2760,2854,2908,2953,3003,3066,3146,3205,3280,3333,3403,3448,3493,3553,3606,3655,3705,3745,3788,3850,3912,3953,3974,3996,4014,4026,4046,4063,4076,4084,4097,4107,4111,4127,4137,4144,4151,4154,4158,4162,4167,4175,4187,4198,4210,4218,4225,4229,4247,4256,4262,4269,4278,4286,4296,4309,4323,4336,4349,4361,4368,4377,4385,4396,4405,4420,4433,4448,4462,4497,4513,4551,4583,4630,4647,4667,4715,4738,4762,4777,4802,4824,4846,4885,4904,4920,4935,4967,4994,5035,5086,5136,5193,5239,5279,5322,5374,5443,5509,5547,5612,5679,5744,5784,5852,5913,5969,6008,6069,6129,6184,6258,6325,6390,6425,6484,6527,6570,6637,6683,6730,6773,6833,6925,6974,7080,7174,7272,7389,7452,7501,7541,7675,7774,7882,7990,8080,8132,8175,8283,8446,8514,8592,8645,8681,8723,8784,8892,9007,9103,9166,9202,9264,9334,9438,9513,9620,9692,9731,9791,9874,9934,9993,10062,10109,10136,10156,10222,10293,10344,10420,10480,10521,10581,10662,10741,10786,10873,10944,10989,11044,11137,11234,11311,11396,11435,11480,11528,11587,11646,11709,11752,11802,11860,11924,12011,12093,12145,12207,12257,12300,12371,12449,12504,12570,12622,12667,12710,12768,12832,12886,12987,13022,13060,13106,13175,13247,13309,13367,13421,13496,13560,13630,13713,13784,13828,13858,13906,13928,13972,14024,14071,14106,14156,14209,14247,14285,14353,14399,14453,14497,14552,14593,14632,14697,14779,14829,14871,14924,14967,15016,15069,15115,15171,15241,15291,15365,15422,15467,15525,15576,15632,15683,15730,15782,15820,15852,15888,15929,15960,15997,16045,16088,16122,16152,16193,16248,16302,16354,16431,16472,16512,16556,16615,16646,16701,16768,16823,16872,16923,16985,17049,17128,17201,17264,17326,17368,17429,17458,17502,17565,17611,17655,17720,17765,17814,17866,17976,18062,18119,18163,18220,18223
Oaxaca,2,3,4,4,8,11,15,17,18,21,26,29,31,31,32,32,34,36,38,38,40,41,44,45,48,51,53,54,55,58,60,64,68,72,72,77,77,78,80,83,83,83,84,85,86,90,92,93,99,103,108,111,116,121,132,141,146,150,156,158,167,170,180,181,189,198,205,213,225,236,239,243,249,253,260,266,273,282,292,307,318,331,349,363,376,391,412,428,449,462,471,482,491,499,514,527,539,546,550,559,569,578,585,594,598,605,613,621,638,650,661,673,686,705,718,733,754,775,792,805,819,832,849,862,875,889,901,916,924,927,948,956,966,976,986,999,1013,1030,1043,1064,1077,1090,1106,1124,1148,1167,1181,1198,1210,1235,1253,1271,1295,1314,1337,1364,1386,1414,1438,1455,1478,1493,1520,1540,1556,1584,1609,1635,1660,1692,1712,1736,1756,1779,1803,1830,1854,1871,1897,1913,1924,1938,1951,1963,1978,1986,2004,2016,2022,2039,2045,2066,2083,2107,2127,2147,2158,2172,2185,2196,2211,2216,2232,2240,2255,2264,2276,2284,2286,2294,2302,2310,2318,2329,2338,2344,2355,2364,2377,2384,2390,2398,2409,2420,2424,2425,2436,2440,2444,2450,2455,2461,2469,2473,2478,2488,2491,2500,2513,2519,2523,2529,2541,2549,2562,2567,2572,2582,2587,2599,2611,2622,2634,2644,2656,2662,2673,2681,2691,2701,2714,2727,2737,2748,2762,2775,2785,2796,2807,2822,2833,2853,2857,2867,2875,2887,2894,2900,2903,2914,2919,2925,2930,2937,2950,2959,2966,2977,2984,2989,3001,3010,3019,3024,3029,3040,3044,3056,3063,3070,3076,3084,3091,3093,3099,3106,3110,3121,3122,3126,3137,3139,3152,3158,3164,3174,3182,3190,3192,3203,3217,3226,3236,3243,3254,3262,3275,3293,3309,3321,3332,3338,3352,3360,3365,3373,3382,3394,3405,3425,3455,3516,3527,3577,3702,3723,3743,3768,3792,3833,3846,3872,3887,3916,3933,3949,3967,4002,4027,4050,4063,4079,4103,4125,4144,4163,4201,4241,4319,4349,4368,4390,4415,4445,4494,4587,4646,4668,4685,4689,4690
