Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020
Guanajuato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,6,7,12,23,24,30,31,35,41,46,50,51,56,58,59,61,66,69,72,80,86,95,97,100,106,108,111,115,128,142,171,182,192,206,216,229,238,250,261,268,293,310,324,340,354,364,375,408,431,461,498,541,567,590,631,684,725,776,812,846,866,920,989,1047,1111,1167,1219,1239,1359,1456,1563,1704,1848,1946,2016,2198,2372,2550,2769,2941,3067,3148,3347,3577,3766,3971,4186,4312,4396,4736,5055,5391,5717,6093,6283,6400,6786,7197,7591,7891,8259,8469,8590,8999,9419,9835,10258,10692,10919,11052,11536,12053,12557,13080,13536,13723,13893,14465,15028,15656,16213,16655,16889,17044,17544,18199,18767,19304,19813,20044,20227,20833,21474,21960,22509,22947,23118,23268,23803,24257,24637,25001,25434,25618,25732,26170,26615,27050,27505,27900,28070,28177,28543,28904,29348,29772,30250,30410,30562,31079,31502,31972,32411,32845,33052,33209,33777,34248,34632,35031,35452,35576,35718,36135,36590,36979,37404,37810,37943,38063,38563,38824,38978,39287,39590,39700,39781,40071,40347,40554,40814,41033,41115,41191,41508,41755,42033,42306,42612,42669,42731,42937,43148,43418,43692,43968,44058,44143,44454,44758,45037,45330,45636,45746,45849,46236,46690,47117,47498,47906,48062,48187,48732,49296,49731,50154,50555,50696,50831,51083,51570,52042,52540,53012,53196,53372,53916,54508,55107,55669,56248,56532,56675,56914,57674,58356,59073,59807,60097,60283,61106,62020,62815,63678,64519,64866,65103,65884,66821,67644,68425,69128,69383,69584,70431,71334,72181,73086,73747,74078,74284,75245,76101,76800,77448,78045,78326,78599,79336,80041,80595,80943,81046,81242,81345,81433,81433
Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,9,10,10,10,11,12,13,13,16,20,23,26,27,29,34,37,38,39,41,44,52,63,69,76,81,86,98,115,122,127,139,152,161,167,183,190,203,222,247,260,278,304,333,365,384,399,440,470,524,562,613,655,696,734,767,816,882,933,1010,1072,1124,1166,1294,1406,1549,1692,1824,1890,1961,2099,2218,2341,2454,2555,2617,2697,2852,2964,3080,3213,3339,3432,3500,3660,3770,3925,4082,4236,4317,4415,4558,4712,4824,4931,5065,5119,5190,5373,5500,5597,5733,5861,6005,6179,6434,6687,6953,7257,7533,7724,7878,8039,8188,8307,8451,8593,8634,8763,8926,9099,9238,9409,9530,9646,9775,10022,10168,10320,10540,10739,10835,10923,11133,11317,11461,11662,11831,11959,12022,12212,12434,12655,12817,12960,13023,13065,13245,13374,13485,13636,13750,13825,13872,14016,14141,14285,14391,14485,14550,14609,14737,14880,14985,15103,15242,15280,15319,15466,15631,15807,15965,16128,16186,16264,16493,16679,16840,17001,17183,17264,17337,17552,17738,17807,18001,18162,18244,18286,18487,18681,18893,19048,19182,19247,19308,19484,19675,19845,19969,20088,20145,20199,20376,20509,20662,20788,20890,20939,20979,21114,21223,21358,21470,21547,21573,21595,21712,21804,21893,21986,22046,22074,22107,22197,22259,22305,22377,22435,22466,22485,22514,22601,22655,22718,22760,22789,22810,22888,22947,23017,23083,23128,23153,23168,23202,23269,23332,23380,23443,23472,23493,23604,23690,23752,23819,23929,23951,23975,24053,24132,24201,24270,24324,24369,24405,24513,24601,24682,24774,24852,24908,24957,25106,25219,25319,25432,25521,25546,25576,25676,25750,25828,25857,25858,25862,25863,25869,25869
Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,7,10,10,11,12,17,21,25,25,27,34,41,46,47,50,52,54,57,60,61,61,68,71,76,84,93,98,103,112,118,132,151,163,178,197,217,240,259,285,313,342,373,399,421,448,485,515,556,594,631,657,682,734,791,837,904,985,1039,1065,1145,1215,1293,1389,1470,1522,1562,1651,1722,1803,1896,1969,2016,2056,2151,2230,2296,2362,2428,2482,2511,2600,2710,2788,2861,2959,3005,3048,3129,3201,3272,3349,3436,3491,3519,3594,3675,3762,3846,3936,3980,4020,4114,4196,4305,4401,4479,4518,4553,4655,4743,4829,4906,4995,5044,5093,5214,5325,5435,5552,5661,5736,5796,5976,6125,6260,6394,6525,6604,6678,6818,6954,7087,7227,7359,7437,7523,7681,7823,7989,8125,8270,8374,8444,8576,8715,8854,9015,9149,9232,9306,9423,9536,9661,9802,9938,10011,10084,10251,10401,10534,10647,10749,10821,10886,11009,11112,11230,11322,11415,11460,11507,11618,11696,11813,11892,11994,12042,12094,12204,12282,12345,12438,12534,12577,12615,12743,12854,12940,13021,13105,13156,13181,13279,13364,13445,13521,13601,13649,13696,13779,13867,13972,14054,14124,14163,14210,14310,14397,14504,14621,14717,14771,14837,14971,15085,15202,15304,15411,15489,15554,15699,15808,15930,16066,16171,16223,16279,16377,16510,16631,16762,16852,16910,16985,17129,17280,17401,17526,17643,17709,17780,17877,18045,18175,18298,18432,18495,18577,18763,18914,19091,19278,19435,19500,19566,19743,19888,20061,20264,20433,20520,20623,20816,21022,21207,21426,21603,21721,21819,22050,22295,22492,22697,22890,22979,23087,23287,23499,23660,23777,23846,23908,23970,24009,24009
Jalisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,12,14,26,32,49,60,65,66,69,77,84,91,97,104,106,108,115,122,125,133,143,145,147,151,157,166,171,179,184,189,199,203,214,224,238,245,248,258,275,300,320,352,361,370,392,406,428,454,469,498,514,545,566,591,642,667,695,717,767,807,837,894,960,979,1010,1068,1143,1207,1271,1346,1389,1427,1522,1651,1794,1922,2092,2221,2307,2538,2731,2941,3121,3342,3445,3516,3783,4035,4284,4517,4704,4824,4913,5143,5363,5583,5821,6022,6161,6258,6485,6722,6929,7111,7337,7477,7588,7780,8014,8221,8431,8649,8789,8885,9133,9384,9604,9823,10070,10210,10334,10634,10943,11215,11475,11739,11908,12013,12349,12656,12936,13160,13372,13499,13624,13938,14181,14430,14649,14841,14976,15078,15344,15590,15862,16114,16362,16489,16605,16868,17113,17354,17590,17802,17917,18030,18339,18599,18823,19054,19263,19376,19478,19754,20006,20286,20528,20778,20865,20973,21302,21555,21818,22094,22317,22415,22509,22832,23124,23397,23634,23853,23944,24050,24389,24573,24682,25004,25260,25372,25465,25810,26147,26442,26738,27035,27129,27215,27518,27873,28172,28427,28662,28773,28851,29112,29381,29671,29907,30139,30228,30341,30659,30953,31269,31539,31796,31929,32047,32450,32793,33105,33382,33613,33736,33827,34180,34468,34774,35035,35277,35424,35514,35799,36127,36410,36676,36928,37019,37101,37380,37648,37956,38246,38540,38668,38770,38936,39293,39652,39979,40256,40399,40514,40942,41301,41707,42083,42422,42601,42710,43116,43513,43941,44321,44640,44786,44913,45280,45627,45995,46319,46656,46878,47015,47436,47789,48196,48579,48881,49021,49182,49615,49979,50281,50577,50702,50873,51004,51235,51235
Michoacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,9,12,15,17,20,21,22,25,25,29,34,35,41,43,45,51,57,61,70,73,75,79,92,108,117,125,141,148,157,185,198,211,230,253,280,300,332,362,385,411,435,451,478,521,542,577,606,650,695,720,789,847,948,1025,1128,1171,1198,1265,1331,1432,1511,1606,1627,1662,1781,1883,1973,2086,2214,2261,2307,2475,2601,2748,2895,3026,3099,3140,3330,3526,3680,3852,4051,4130,4179,4382,4578,4778,4942,5186,5309,5359,5578,5774,5944,6099,6203,6274,6304,6477,6646,6763,6883,7010,7053,7086,7226,7360,7484,7601,7717,7791,7837,7985,8130,8268,8396,8556,8644,8694,8886,9060,9228,9430,9612,9694,9761,9975,10215,10424,10609,10792,10877,10930,11131,11322,11520,11722,11933,12029,12100,12359,12625,12841,13009,13224,13316,13384,13672,13920,14150,14397,14611,14695,14766,15063,15307,15544,15764,15998,16089,16172,16475,16783,17031,17299,17513,17619,17707,17963,18216,18456,18717,18900,18976,19050,19299,19513,19604,19839,20016,20096,20149,20381,20585,20802,20984,21172,21247,21305,21536,21751,21899,22055,22200,22286,22325,22490,22666,22812,22944,23061,23134,23183,23394,23570,23708,23857,24010,24070,24113,24298,24514,24659,24798,24908,24958,25006,25174,25334,25481,25622,25744,25790,25824,25927,26066,26231,26365,26469,26513,26564,26715,26875,27003,27146,27279,27323,27355,27421,27602,27744,27887,27990,28045,28093,28231,28411,28563,28720,28861,28929,28978,29156,29349,29538,29670,29815,29866,29920,30108,30282,30428,30596,30766,30834,30887,31118,31357,31556,31747,31916,31987,32041,32292,32514,32666,32751,32783,32812,32820,32823,32823
Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,5,6,6,8,11,11,11,11,14,15,17,18,21,29,30,34,37,45,52,58,66,69,71,75,84,95,106,114,126,135,153,186,209,241,272,309,323,357,405,435,486,527,562,591,641,698,751,807,856,902,929,961,1028,1087,1149,1192,1246,1274,1301,1350,1407,1459,1516,1585,1614,1635,1709,1786,1830,1891,1942,1969,2001,2064,2116,2172,2218,2277,2303,2324,2412,2468,2521,2579,2637,2675,2706,2770,2829,2878,2916,2977,2999,3016,3050,3093,3152,3183,3219,3234,3252,3305,3335,3374,3410,3445,3456,3468,3509,3547,3571,3608,3647,3662,3679,3729,3771,3810,3849,3889,3902,3917,3966,4008,4046,4086,4122,4141,4161,4215,4263,4309,4359,4406,4426,4444,4483,4536,4568,4614,4657,4672,4692,4739,4795,4840,4878,4918,4939,4950,5002,5050,5080,5124,5148,5166,5173,5222,5269,5308,5349,5389,5404,5413,5467,5500,5528,5554,5582,5599,5605,5637,5671,5704,5741,5760,5766,5779,5819,5844,5854,5886,5910,5921,5932,5973,6007,6035,6057,6083,6093,6094,6123,6163,6187,6225,6254,6267,6276,6332,6379,6418,6459,6484,6500,6513,6562,6596,6637,6658,6697,6708,6717,6747,6784,6820,6849,6881,6899,6905,6941,6982,7006,7029,7046,7055,7065,7101,7145,7176,7209,7241,7257,7270,7320,7382,7431,7468,7509,7525,7537,7550,7602,7650,7697,7731,7752,7758,7823,7877,7933,7990,8021,8046,8077,8153,8239,8298,8376,8415,8437,8453,8515,8610,8690,8776,8831,8850,8869,8950,9029,9100,9168,9238,9271,9305,9386,9472,9523,9540,9552,9565,9579,9589,9589
México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,5,5,7,8,11,13,16,27,31,41,48,55,62,87,112,121,134,158,203,238,281,334,368,392,449,487,548,604,665,700,749,850,935,1034,1105,1203,1285,1372,1546,1718,1921,2122,2289,2458,2620,2896,3187,3453,3738,4078,4301,4530,4916,5285,5618,5935,6230,6475,6739,7256,7629,7999,8464,8919,9199,9472,10094,10670,11264,11821,12459,12842,13177,13901,14506,15184,15883,16614,16954,17332,18160,18871,19647,20358,21084,21499,21849,22719,23549,24502,25323,26160,26588,27024,28102,29019,29942,30714,31474,31865,32259,33155,34037,34826,35592,36356,36747,37023,37798,38476,39190,39793,40509,40814,41101,41955,42596,43445,44135,44835,45181,45454,46205,46870,47553,48081,48796,49079,49326,50073,50717,51490,52145,52815,53125,53422,54269,55103,55884,56499,57152,57437,57644,58378,59019,59710,60349,60957,61269,61503,62227,62915,63618,64201,64811,65077,65285,66003,66599,67202,67809,68361,68634,68805,69475,70090,70583,71109,71709,71941,72153,72758,73396,73943,74544,75101,75327,75486,76165,76759,77427,77984,78556,78800,78967,79627,80273,80811,81433,81981,82218,82406,83057,83465,83642,84294,84920,85138,85347,85986,86500,87057,87548,88136,88351,88509,89060,89600,90116,90627,91054,91236,91376,91772,92171,92594,92962,93325,93530,93668,94110,94584,94986,95434,95861,96063,96233,96722,97258,97681,98148,98651,98824,99006,99504,100064,100557,101082,101577,101763,101932,102250,102845,103330,103783,104213,104440,104630,105151,105716,106353,106936,107465,107746,107951,108170,108891,109578,110203,110832,111138,111370,112177,113028,113848,114631,115467,115876,116137,117063,118071,119114,120210,121390,121942,122272,123701,125239,126485,127711,129055,129724,130083,131599,133129,134604,135953,137235,137829,138178,139503,140826,141807,142501,142651,142883,143020,143483,143488
Nayarit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,7,7,7,7,8,8,8,10,10,10,11,15,17,19,21,23,25,25,27,31,35,37,39,42,46,49,51,52,56,60,66,70,73,79,90,105,111,124,131,146,161,178,201,218,233,239,246,255,275,293,308,327,343,346,353,371,395,413,432,458,471,479,498,528,563,596,626,648,659,683,726,762,790,827,850,867,909,949,982,1027,1085,1112,1133,1182,1217,1260,1308,1354,1385,1418,1494,1543,1591,1634,1683,1727,1752,1813,1871,1934,1987,2047,2090,2108,2186,2251,2294,2354,2433,2475,2506,2580,2633,2696,2763,2824,2876,2915,2994,3067,3152,3220,3301,3334,3365,3448,3509,3559,3613,3677,3715,3743,3809,3874,3933,3984,4032,4076,4114,4182,4237,4310,4379,4434,4473,4497,4551,4610,4660,4695,4740,4773,4795,4881,4932,4987,5026,5057,5078,5103,5149,5209,5247,5295,5325,5345,5366,5423,5466,5505,5536,5564,5576,5605,5651,5673,5692,5742,5783,5809,5830,5874,5917,5951,5996,6016,6030,6042,6083,6122,6147,6183,6207,6217,6233,6269,6289,6314,6339,6373,6387,6404,6434,6465,6485,6512,6538,6553,6565,6600,6631,6652,6667,6677,6685,6697,6720,6751,6772,6784,6798,6806,6815,6836,6861,6879,6902,6920,6934,6945,6961,6987,7002,7015,7034,7042,7047,7053,7072,7088,7105,7118,7123,7141,7165,7199,7217,7237,7258,7270,7277,7298,7319,7349,7378,7394,7406,7417,7440,7453,7479,7499,7520,7530,7538,7570,7597,7612,7631,7658,7668,7678,7710,7731,7750,7771,7780,7791,7798,7798,7798
Nuevo León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,17,17,23,29,38,42,54,58,62,67,72,72,73,81,83,86,90,90,90,96,98,101,102,112,119,128,129,151,159,174,194,212,219,231,240,246,248,260,277,294,300,306,312,320,340,368,390,418,445,467,476,516,579,605,630,662,689,710,753,789,857,895,971,1001,1013,1061,1101,1162,1197,1247,1282,1309,1390,1509,1578,1642,1711,1754,1774,1859,1953,2028,2159,2306,2383,2426,2628,2783,3008,3209,3456,3621,3725,4005,4220,4399,4629,4841,5014,5117,5412,5723,6030,6346,6672,6882,7057,7464,7839,8270,8613,8962,9193,9388,9922,10415,10870,11367,11828,12146,12387,12963,13542,14122,14682,15199,15445,15636,16203,16783,17304,17907,18449,18719,18853,19067,19430,19725,20073,20411,20535,20642,21010,21422,21797,22157,22561,22769,22925,23306,23679,24046,24453,24804,25000,25156,25587,25973,26390,26786,27117,27342,27489,27899,28431,28975,29479,30006,30241,30392,30808,31280,31757,32233,32687,32851,32989,33401,33917,34408,34747,35099,35276,35396,35878,36164,36360,36873,37398,37601,37742,38283,38801,39269,39727,40157,40365,40509,41083,41611,41995,42385,42780,43001,43143,43635,44213,44740,45229,45799,46068,46266,46928,47525,48081,48602,49166,49442,49619,50165,50718,51263,51717,52222,52477,52646,53174,53676,54118,54610,55060,55276,55427,55901,56457,56984,57589,58406,58815,59091,59734,60388,61045,61682,62318,62696,62995,63250,63849,64368,64947,65538,65831,66015,66547,67061,67578,68144,68620,68923,69079,69595,70096,70504,70906,71303,71511,71630,72085,72658,73259,73813,74449,74783,75018,75679,76388,76936,77516,77961,78195,78388,79027,79680,80199,80697,80833,81107,81260,81476,81476
Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,4,5,6,8,9,12,15,16,17,19,21,27,28,28,31,33,35,40,40,45,46,48,50,52,57,61,68,73,81,87,90,96,100,109,117,132,139,152,162,180,192,204,219,229,244,269,303,328,353,376,391,420,476,542,611,677,756,821,838,960,1034,1113,1216,1300,1383,1422,1529,1610,1701,1829,1950,2066,2114,2266,2429,2576,2770,2955,3114,3169,3355,3516,3690,3846,3999,4159,4233,4431,4588,4779,4956,5134,5274,5325,5537,5730,5901,6089,6279,6421,6503,6697,6884,7113,7328,7541,7712,7769,8037,8273,8480,8653,8855,8978,9042,9220,9428,9588,9769,9949,10070,10139,10338,10516,10693,10852,11017,11139,11197,11372,11522,11693,11833,11981,12061,12100,12243,12417,12559,12675,12776,12878,12906,13037,13151,13273,13409,13532,13627,13658,13780,13915,14010,14103,14214,14298,14325,14476,14578,14681,14807,14882,14960,14981,15084,15208,15300,15429,15528,15626,15653,15792,15929,16081,16206,16291,16457,16491,16629,16778,16903,17064,17155,17272,17304,17474,17630,17774,17872,17986,18096,18138,18326,18490,18608,18742,18852,18961,19022,19157,19313,19466,19591,19724,19865,19923,20046,20199,20340,20455,20588,20668,20707,20837,20951,21086,21199,21302,21397,21462,21576,21718,21807,21908,22006,22066,22099,22148,22301,22418,22511,22617,22690,22720,22875,23016,23139,23262,23362,23439,23515,23589,23710,23823,23926,24003,24073,24122,24242,24356,24458,24557,24635,24719,24754,24924,25061,25220,25367,25498,25593,25643,25810,25942,26095,26222,26415,26527,26558,26740,26908,27075,27251,27415,27484,27528,27627,27727,27813,27866,27891,27921,27934,27945,27945
Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,7,10,13,15,20,26,33,38,42,44,52,68,74,90,99,112,116,132,155,171,190,204,215,224,249,262,285,296,304,319,324,349,365,393,414,445,469,488,519,541,568,601,642,685,711,746,789,834,882,923,966,1004,1050,1083,1133,1197,1245,1293,1329,1401,1475,1566,1673,1778,1857,1926,2057,2185,2304,2450,2624,2771,2852,3019,3181,3369,3532,3685,3802,3866,4059,4231,4426,4635,4841,4967,5061,5366,5609,5857,6151,6464,6638,6784,7226,7640,8064,8576,9010,9227,9401,9894,10308,10677,11148,11519,11718,11865,12228,12598,12931,13222,13506,13693,13834,14180,14539,14885,15223,15556,15746,15926,16363,16802,17222,17627,18027,18225,18400,18896,19263,19650,20016,20363,20599,20714,21164,21506,21853,22209,22464,22608,22714,23028,23316,23619,23949,24217,24393,24492,24790,25082,25349,25597,25826,25961,26045,26305,26531,26746,26944,27139,27277,27359,27627,27846,28061,28264,28467,28553,28650,28857,29051,29232,29408,29578,29686,29758,29936,30086,30263,30431,30557,30629,30680,30861,30977,31052,31226,31364,31445,31498,31683,31852,31974,32094,32237,32321,32386,32548,32643,32752,32878,33027,33070,33125,33268,33390,33521,33627,33755,33825,33869,34031,34151,34287,34441,34581,34655,34711,34904,35060,35194,35342,35507,35601,35671,35838,35982,36122,36287,36430,36485,36530,36636,36789,36934,37057,37199,37274,37319,37490,37634,37830,38022,38177,38274,38341,38419,38652,38836,39049,39207,39311,39377,39587,39811,40027,40236,40466,40615,40685,40926,41180,41454,41701,41921,42068,42151,42410,42622,42913,43151,43393,43540,43640,43915,44204,44527,44791,45046,45210,45346,45656,45898,46109,46300,46358,46423,46497,46516,46516
Queretaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,7,8,8,8,10,12,15,15,16,16,19,24,26,27,31,33,34,35,39,42,43,46,47,47,51,56,59,62,64,67,68,76,84,87,94,100,102,104,109,111,118,127,137,138,140,143,152,164,170,178,190,194,204,215,224,238,264,290,309,356,390,419,460,509,537,554,601,662,704,741,777,799,811,863,901,937,968,1005,1032,1053,1092,1142,1189,1235,1271,1301,1329,1382,1425,1464,1497,1539,1573,1595,1654,1700,1744,1784,1813,1845,1861,1912,1952,1994,2033,2077,2101,2122,2182,2231,2284,2348,2381,2404,2436,2491,2567,2631,2697,2756,2804,2836,2923,2983,3075,3147,3227,3274,3306,3390,3465,3539,3608,3664,3713,3750,3835,3919,4005,4083,4162,4210,4241,4340,4431,4504,4607,4691,4734,4768,4887,4979,5076,5146,5248,5309,5362,5463,5546,5665,5757,5848,5897,5927,6067,6197,6331,6439,6538,6619,6679,6816,6974,7082,7193,7316,7373,7418,7528,7641,7748,7815,7908,7943,7983,8089,8163,8195,8280,8355,8411,8455,8574,8682,8799,8894,8983,9029,9068,9200,9311,9429,9557,9668,9725,9770,9892,10005,10124,10257,10421,10505,10579,10785,10998,11197,11426,11636,11752,11846,12147,12382,12571,12809,13012,13158,13266,13548,13793,14007,14226,14425,14590,14699,14975,15230,15526,15831,16127,16307,16507,16808,17149,17524,17859,18139,18329,18560,18695,19032,19385,19691,20073,20294,20504,21005,21459,21855,22299,22685,22923,23162,23585,23977,24426,24827,25188,25435,25668,26047,26452,26840,27252,27740,27936,28106,28482,28851,29170,29456,29742,29914,30060,30358,30665,30986,31199,31270,31396,31499,31624,31624
