Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021,09-02-2021,10-02-2021,11-02-2021,12-02-2021,13-02-2021,14-02-2021,15-02-2021,16-02-2021,17-02-2021,18-02-2021,19-02-2021,20-02-2021,21-02-2021,22-02-2021,23-02-2021,24-02-2021
Guanajuato,6,11,15,21,29,37,42,49,51,53,59,66,76,83,92,98,99,105,114,129,141,144,151,157,164,185,204,209,212,219,221,225,234,247,259,266,277,280,289,305,312,321,330,337,338,339,352,357,365,380,391,394,398,409,426,448,484,514,554,571,626,687,776,871,945,1011,1030,1115,1205,1282,1380,1464,1493,1510,1580,1652,1734,1796,1852,1905,1921,1980,2056,2172,2273,2426,2487,2521,2690,2890,3110,3342,3543,3646,3683,3876,4187,4515,4872,5027,5100,5152,5387,5615,5881,6164,6441,6530,6577,6892,7164,7427,7744,8057,8166,8215,8567,8840,9088,9337,9586,9688,9760,10111,10402,10609,10835,11054,11141,11212,11448,11670,11889,12227,12542,12701,12789,13094,13382,13638,13890,14147,14243,14317,14619,14896,15186,15477,15765,15882,15943,16230,16563,16818,17105,17572,17787,17906,18453,18943,19430,19863,20305,20474,20574,21170,21755,22267,22680,23105,23302,23411,23885,24299,24760,25293,25740,25936,26049,26626,27262,27917,28412,28875,29028,29143,29667,30147,30645,31136,31650,31826,31930,32482,32965,33441,33865,34402,34548,34690,35186,35637,36014,36379,36749,36909,37024,37570,38162,38536,38957,39382,39552,39672,40217,40814,41428,42079,42620,42814,42936,43458,44002,44503,45028,45524,45724,45865,46576,47131,47677,48190,48701,48874,48997,49652,50219,50537,51236,52065,52314,52513,53229,54006,54618,55224,55807,55997,56130,56722,57468,58046,58610,59230,59339,59452,59882,60277,60706,61151,61616,61765,61863,62422,63041,63603,64195,64673,64826,64957,65499,66071,66593,67152,67689,67908,68055,68663,69316,70020,70643,71164,71338,71502,71790,72536,73125,73706,74204,74345,74453,74983,75550,76098,76623,77155,77304,77392,77588,78197,78834,79368,79910,80120,80244,80855,81461,81958,82456,82917,83081,83181,83609,84095,84597,85090,85537,85684,85757,86170,86657,87068,87521,88034,88234,88365,88961,89491,89989,90446,90895,91031,91139,91731,92137,92514,92754,92797,92952,93066,93481,93890,94278,94552,94605,94767,94876,95404,95998,96643,97295,97980,98209,98387,99175,99826,100527,101318,102096,102352,102505,103276,103871,104481,105053,105563,105779,105905,106531,107016,107605,108196,108728,108932,109034,109189,109784,110335,110950,111609,111791,111929,112777,113498,114172,114867,115469,115712,115862,116669,117320,117936,118597,119118,119350,119509,120110,120437,120441
Guerrero,3,3,4,6,9,15,19,26,27,27,27,30,32,33,34,34,35,39,41,45,47,48,49,49,51,52,54,57,60,63,64,68,69,71,79,80,82,82,83,83,87,89,91,91,91,94,98,98,99,105,110,110,111,116,125,131,137,141,141,145,163,172,186,200,218,228,239,266,285,302,319,328,336,340,352,365,379,392,406,415,425,447,464,487,509,529,539,553,582,613,631,648,663,672,689,714,751,778,812,836,878,910,954,1020,1077,1126,1179,1210,1232,1295,1355,1431,1472,1531,1573,1607,1673,1705,1739,1779,1807,1830,1847,1887,1917,1977,2037,2100,2156,2193,2259,2334,2399,2464,2517,2566,2591,2668,2716,2771,2831,2897,2945,2984,3033,3097,3161,3217,3304,3325,3356,3439,3503,3566,3619,3675,3774,3893,4044,4176,4389,4554,4716,4816,4920,5003,5072,5167,5232,5317,5344,5419,5545,5659,5784,5924,6028,6132,6203,6342,6440,6528,6637,6768,6856,6887,7034,7182,7363,7534,7711,7841,7896,8071,8295,8481,8637,8710,8740,8761,8851,8931,9021,9140,9214,9259,9292,9372,9460,9558,9620,9695,9751,9782,9872,10014,10117,10250,10386,10426,10455,10589,10723,10832,10945,11040,11065,11081,11177,11277,11404,11537,11662,11696,11744,11881,11998,12035,12158,12248,12278,12309,12414,12527,12666,12788,12873,12920,12951,13059,13170,13317,13429,13519,13543,13556,13684,13811,13974,14126,14215,14249,14269,14389,14499,14636,14747,14875,14903,14924,15071,15175,15290,15388,15479,15519,15527,15684,15830,15961,16111,16218,16246,16269,16327,16429,16538,16650,16747,16777,16809,16968,17067,17191,17322,17407,17439,17458,17493,17643,17784,17914,18025,18065,18086,18179,18286,18416,18507,18609,18645,18670,18775,18873,18975,19091,19182,19216,19253,19419,19555,19699,19832,19968,20024,20061,20200,20355,20479,20635,20756,20776,20802,20939,21070,21175,21281,21292,21317,21337,21459,21571,21695,21806,21823,21852,21864,22015,22165,22299,22456,22597,22636,22662,22842,23014,23186,23372,23561,23609,23636,23901,24174,24427,24680,24916,24958,24985,25276,25566,25815,26127,26384,26430,26473,26547,26951,27295,27732,28096,28202,28221,28521,28853,29103,29449,29799,29834,29861,30192,30476,30657,30859,31037,31072,31122,31314,31467,31467
Hidalgo,6,18,22,25,36,46,52,58,64,67,67,72,79,91,94,99,99,104,108,116,121,125,129,131,137,144,147,155,160,165,167,171,173,180,186,190,196,200,203,217,224,229,235,239,243,243,254,260,268,274,278,283,285,289,305,316,324,351,355,358,375,396,415,456,495,510,522,544,560,580,595,618,627,633,648,667,683,694,698,699,702,715,734,745,751,768,787,796,814,831,847,881,899,911,916,933,955,967,995,1013,1023,1037,1065,1102,1132,1173,1212,1226,1233,1270,1292,1325,1381,1416,1452,1466,1518,1567,1605,1639,1699,1712,1726,1764,1805,1837,1886,1935,1959,1977,2020,2109,2163,2218,2286,2318,2337,2401,2471,2544,2619,2686,2709,2731,2810,2874,2942,3008,3076,3116,3128,3177,3244,3286,3337,3411,3432,3456,3515,3563,3633,3671,3727,3760,3778,3838,3917,3982,4049,4130,4162,4184,4268,4341,4408,4486,4554,4600,4623,4693,4752,4842,4951,5034,5072,5099,5173,5253,5357,5431,5522,5553,5591,5650,5721,5796,5900,5994,6027,6050,6147,6247,6349,6424,6531,6572,6595,6696,6787,6874,6943,7029,7053,7076,7175,7281,7374,7475,7546,7597,7621,7697,7784,7871,7958,8038,8076,8111,8220,8336,8433,8500,8574,8604,8637,8706,8761,8780,8840,8901,8934,8975,9056,9141,9233,9313,9406,9443,9482,9579,9671,9754,9828,9905,9945,9972,10080,10165,10255,10356,10448,10475,10516,10629,10740,10842,10921,11013,11040,11077,11151,11252,11346,11419,11514,11560,11587,11725,11853,11956,12078,12199,12247,12277,12336,12443,12532,12650,12746,12774,12804,12899,13002,13094,13194,13317,13351,13387,13439,13575,13636,13724,13793,13832,13859,13937,14014,14099,14197,14306,14348,14391,14513,14629,14722,14849,14971,15008,15085,15193,15286,15403,15553,15709,15782,15842,16055,16203,16346,16455,16569,16633,16665,16794,16933,17075,17196,17224,17265,17305,17460,17620,17833,17968,18040,18071,18125,18331,18555,18733,18994,19227,19314,19369,19628,19835,20093,20320,20527,20601,20655,20894,21100,21298,21488,21760,21819,21888,22140,22356,22614,22809,22997,23057,23095,23136,23297,23436,23589,23745,23787,23832,23979,24146,24322,24495,24643,24682,24710,24862,25020,25182,25355,25464,25502,25528,25664,25718,25718
Jalisco,21,45,58,72,102,123,145,174,196,202,212,223,239,259,278,284,291,301,335,347,376,402,418,423,430,447,458,469,488,499,503,509,527,537,551,569,580,588,591,607,620,637,647,666,668,671,682,700,713,742,766,771,791,809,854,909,978,1026,1059,1096,1196,1306,1428,1512,1639,1696,1762,1871,1971,2059,2151,2271,2384,2466,2611,2730,2832,2911,2988,3066,3118,3229,3323,3433,3540,3682,3746,3779,3965,4108,4309,4589,4882,5007,5099,5275,5403,5589,5742,5838,5902,5945,6123,6218,6342,6505,6684,6910,6995,7201,7391,7584,7922,8184,8332,8404,8611,8786,8987,9207,9426,9538,9606,9854,10139,10386,10661,10899,11066,11155,11467,11799,12059,12348,12628,12763,12862,13172,13469,13778,14045,14279,14394,14448,14694,14906,15202,15477,15660,15852,15917,16153,16408,16657,16925,17188,17330,17399,17679,17941,18242,18521,18777,18924,18981,19280,19558,19924,20265,20530,20685,20783,21165,21528,21911,22258,22658,22816,22915,23309,23689,23995,24231,24491,24593,24647,24919,25182,25445,25653,25874,25971,26031,26272,26506,26731,26940,27159,27256,27326,27624,27866,28119,28313,28528,28593,28653,28954,29202,29456,29639,29854,29943,30006,30244,30485,30785,31019,31253,31353,31427,31702,31994,32289,32570,32814,32951,33032,33317,33582,33857,34080,34304,34405,34478,34759,34999,35080,35382,35594,35706,35788,36099,36399,36665,36952,37256,37333,37408,37730,38062,38403,38723,39000,39132,39210,39578,39895,40200,40510,40798,40895,40967,41247,41560,41870,42132,42327,42427,42503,42794,43113,43408,43679,43941,44053,44153,44544,44835,45138,45438,45775,45887,45944,46226,46567,46884,47242,47545,47645,47725,48006,48249,48506,48740,48954,49053,49107,49215,49484,49780,50047,50323,50410,50465,50847,51220,51524,51882,52180,52306,52368,52710,53092,53464,53785,54012,54089,54139,54408,54660,54925,55169,55419,55527,55580,55889,56150,56454,56689,56908,56977,57070,57370,57620,57800,57962,58006,58094,58197,58455,58720,58992,59188,59238,59327,59408,59711,60025,60431,60819,61250,61403,61548,62054,62588,62983,63467,63879,64048,64204,64808,65317,65878,66368,66843,66987,67117,67630,68143,68634,69147,69529,69651,69733,69832,70255,70611,70905,71195,71282,71355,71744,72140,72587,73023,73403,73496,73588,74131,74651,75134,75698,76037,76141,76253,76704,76930,76930
Michoacán,8,12,14,21,33,45,57,67,75,78,81,86,95,99,111,115,118,122,132,139,145,151,157,157,158,165,178,184,190,197,199,202,211,217,222,227,239,243,252,260,269,277,286,293,299,305,327,343,363,380,398,400,403,411,437,471,505,537,550,559,581,615,666,699,732,748,759,793,817,848,875,914,936,949,980,1005,1047,1091,1117,1131,1149,1201,1247,1295,1379,1484,1511,1534,1597,1653,1698,1760,1817,1868,1887,1944,2013,2091,2182,2220,2252,2285,2363,2440,2525,2596,2687,2729,2764,2917,3036,3158,3296,3501,3579,3613,3739,3882,4024,4152,4303,4347,4378,4548,4682,4857,5071,5285,5349,5379,5605,5759,5935,6110,6307,6404,6455,6699,6940,7148,7395,7743,7811,7860,8228,8518,8766,9060,9381,9494,9534,9814,10171,10516,10848,11193,11326,11427,11700,11973,12219,12422,12642,12736,12784,13066,13326,13608,13864,14098,14212,14263,14564,14869,15151,15412,15603,15691,15754,16071,16375,16638,16975,17245,17368,17461,17794,18132,18367,18609,18853,18961,19005,19246,19488,19736,19988,20282,20417,20480,20763,21044,21319,21582,21816,21933,21988,22274,22537,22791,23028,23206,23298,23350,23655,23941,24192,24407,24609,24686,24757,24996,25243,25451,25643,25833,25916,25982,26231,26496,26690,26953,27186,27276,27371,27610,27869,27959,28208,28446,28537,28587,28830,29085,29312,29510,29720,29811,29864,30106,30355,30528,30750,30932,31013,31075,31293,31518,31711,31878,32035,32109,32166,32386,32556,32714,32850,33019,33074,33112,33260,33470,33687,33856,34004,34075,34126,34337,34520,34747,34940,35112,35189,35232,35337,35557,35774,35962,36114,36192,36244,36457,36657,36820,36998,37146,37205,37280,37355,37567,37726,37881,38040,38099,38143,38334,38546,38717,38920,39101,39192,39282,39500,39720,39906,40068,40255,40333,40382,40610,40788,40969,41164,41323,41401,41444,41707,41911,42100,42292,42418,42469,42517,42817,42988,43144,43236,43262,43306,43340,43544,43731,43925,44068,44093,44144,44188,44345,44489,44659,44783,44919,44975,45011,45162,45430,45633,45825,45975,46065,46108,46310,46488,46660,46867,47024,47066,47116,47306,47497,47684,47880,48041,48079,48112,48168,48346,48503,48611,48761,48794,48821,48963,49086,49217,49337,49427,49465,49483,49611,49709,49816,50057,50135,50150,50168,50227,50260,50260
Morelos,8,10,11,13,15,16,18,21,26,26,26,27,33,37,40,44,45,46,52,55,57,59,60,60,60,61,65,66,68,70,70,70,74,77,78,80,81,81,83,88,89,91,101,102,103,103,109,112,116,121,122,123,125,127,131,138,148,161,162,165,176,191,208,223,231,238,251,262,277,295,313,326,339,344,365,380,401,413,422,435,443,465,493,514,531,547,554,565,589,613,625,642,657,667,675,690,703,725,750,761,764,776,803,820,865,896,928,941,952,993,1033,1066,1104,1162,1177,1191,1244,1281,1319,1361,1407,1415,1430,1490,1554,1595,1633,1679,1686,1702,1738,1768,1802,1837,1875,1899,1912,1965,2019,2074,2148,2213,2228,2246,2311,2361,2419,2473,2529,2543,2556,2624,2679,2738,2789,2853,2871,2884,2949,3006,3061,3109,3146,3160,3179,3221,3284,3345,3398,3446,3455,3472,3521,3568,3628,3716,3773,3791,3806,3857,3913,3966,4013,4049,4061,4072,4117,4159,4190,4251,4299,4311,4324,4372,4433,4490,4569,4609,4631,4651,4733,4798,4839,4898,4940,4954,4966,5039,5138,5208,5273,5326,5339,5349,5391,5448,5500,5548,5578,5595,5608,5639,5680,5733,5799,5871,5884,5892,5955,6031,6100,6151,6196,6200,6213,6279,6334,6343,6403,6467,6478,6487,6556,6617,6688,6750,6807,6814,6816,6886,6952,6975,7042,7103,7114,7126,7198,7269,7342,7421,7491,7502,7518,7601,7669,7726,7757,7825,7838,7845,7918,7985,8030,8089,8155,8164,8175,8270,8362,8415,8467,8528,8542,8557,8595,8646,8705,8770,8814,8830,8843,8906,8976,9026,9090,9130,9145,9166,9172,9246,9300,9361,9410,9428,9436,9503,9572,9658,9733,9809,9828,9843,9923,9987,10085,10174,10251,10260,10269,10367,10471,10568,10668,10759,10783,10803,10902,11018,11157,11273,11329,11358,11385,11482,11597,11692,11820,11842,12000,12170,12453,12942,13765,14208,14236,14981,15587,16262,16926,17585,18384,19167,19901,19943,20687,21237,21690,22570,23611,24392,24405,25237,26243,27517,28669,30136,31397,31418,32666,34403,36473,38772,40197,41270,41279,41303,42078,42673,43542,45320,46172,46182,47196,48643,50845,52767,53767,54465,54482,55486,56781,58147,59421,60979,61004,61023,62064,62115,62115
México,13,24,32,40,55,65,82,93,100,102,106,114,129,146,163,176,178,186,200,215,228,240,249,254,258,269,285,289,294,302,302,305,313,336,353,367,380,385,394,415,438,455,468,483,487,497,511,529,553,573,603,621,633,652,710,745,798,835,863,879,950,1032,1118,1202,1353,1416,1480,1659,1782,1913,2041,2195,2300,2351,2485,2654,2823,2914,3035,3104,3167,3400,3620,3812,3980,4158,4243,4335,4563,4754,4955,5143,5423,5550,5645,5879,6156,6493,6948,7242,7533,7810,8433,8952,9653,10273,11016,11299,11541,12294,13054,13644,14199,14725,14955,15123,15674,16130,16804,17336,17984,18189,18377,19024,19550,20208,20800,21421,21699,21888,22509,23065,23773,24375,25038,25209,25370,26044,26776,27524,28339,29151,29438,29680,30603,31443,32317,33198,34142,34462,34648,35429,36177,37058,37909,38792,39117,39325,40282,41036,41932,42680,43551,43883,44087,45007,45873,46850,47746,48787,49155,49354,50285,51206,52134,53112,54088,54375,54551,55473,56364,57394,58330,59351,59685,59894,60880,61815,62681,63704,64858,65229,65461,66431,67420,68518,69529,70595,70913,71079,72219,73278,74468,75611,76668,77018,77201,78311,79374,80696,81729,82829,83175,83370,84503,85520,86664,87806,89031,89479,89660,90735,91744,92781,93803,94915,95267,95444,96539,97528,98639,99779,100880,101142,101326,102374,103120,103275,104248,105318,105601,105748,106661,107598,108615,109473,110525,110762,110906,111843,112712,113690,114512,115297,115475,115601,116194,116792,117420,117974,118572,118732,118841,119428,119972,120526,121051,121661,121857,121984,122602,123304,124037,124755,125550,125810,125995,126775,127630,128467,129372,130197,130409,130528,130834,131580,132301,132982,133619,133855,133995,134691,135371,136113,136893,137615,137848,137976,138123,138931,139687,140360,141143,141521,141678,142676,143846,144997,146286,147517,148099,148335,149817,151527,153475,155491,157652,158487,158731,161002,163107,165252,167544,169749,170788,171012,173354,175581,177799,180202,182666,183788,184012,186443,189089,191694,193612,193913,194652,195053,197760,200463,203146,205110,205421,206052,206492,208941,211624,214371,217358,220197,221254,221771,224574,227125,229470,232550,235434,236558,236960,239889,242837,245654,248690,251761,252936,253380,256345,259507,262716,265755,268393,269611,270085,270557,273002,275423,277774,279986,280903,281204,283328,285453,287283,289209,291291,292036,292383,294556,296558,298371,300204,301679,302263,302557,304247,305157,305157
Nayarit,3,5,7,7,11,14,14,15,17,19,22,22,26,28,32,36,37,37,40,41,42,43,45,46,46,50,51,55,55,55,57,58,61,69,70,74,76,77,78,81,86,90,94,97,97,98,102,104,105,109,109,110,112,117,119,124,129,131,135,136,144,149,159,170,181,188,196,211,220,234,243,250,259,262,277,286,296,305,309,312,316,327,339,352,362,368,378,381,397,409,421,429,447,467,484,514,530,547,564,576,593,607,627,645,675,705,728,735,745,761,792,816,836,857,884,892,921,935,962,1003,1029,1045,1051,1068,1091,1107,1126,1157,1173,1191,1229,1263,1290,1310,1343,1355,1366,1392,1414,1445,1476,1505,1524,1532,1572,1606,1635,1665,1701,1717,1731,1761,1804,1842,1879,1921,1937,1960,1995,2030,2070,2106,2147,2165,2185,2224,2260,2301,2339,2388,2394,2408,2458,2487,2531,2570,2622,2654,2672,2714,2752,2803,2858,2907,2933,2949,2984,3019,3043,3080,3112,3122,3134,3163,3187,3207,3248,3273,3302,3320,3343,3379,3403,3417,3436,3452,3470,3496,3528,3558,3585,3606,3615,3623,3648,3684,3708,3736,3758,3773,3794,3820,3838,3871,3899,3935,3946,3959,3990,4017,4036,4055,4075,4087,4098,4119,4132,4147,4174,4203,4216,4228,4263,4290,4309,4327,4356,4362,4374,4418,4447,4483,4509,4533,4549,4561,4589,4618,4644,4664,4694,4706,4716,4747,4786,4809,4837,4861,4874,4887,4917,4938,4960,4990,5018,5034,5043,5079,5105,5129,5154,5190,5202,5222,5240,5278,5308,5329,5344,5358,5372,5394,5414,5437,5454,5469,5476,5483,5493,5514,5538,5559,5586,5594,5604,5640,5668,5690,5714,5734,5746,5751,5785,5810,5834,5867,5887,5899,5913,5936,5958,5981,6001,6033,6038,6044,6082,6113,6129,6150,6178,6185,6195,6222,6241,6273,6286,6289,6299,6306,6331,6369,6399,6420,6424,6443,6455,6489,6536,6575,6616,6657,6692,6705,6769,6812,6869,6925,6974,7008,7020,7063,7121,7179,7253,7319,7349,7359,7413,7472,7532,7593,7655,7683,7697,7708,7761,7807,7838,7870,7896,7911,7971,8029,8070,8112,8163,8198,8210,8275,8329,8404,8464,8520,8543,8561,8623,8665,8665
Nuevo León,21,29,32,40,48,54,61,67,70,72,74,76,84,93,102,111,114,118,134,143,151,160,162,164,166,176,188,195,199,204,207,210,220,233,239,246,258,261,268,287,305,314,325,330,333,336,347,354,364,390,432,447,454,480,530,569,617,660,690,727,795,894,994,1050,1127,1167,1204,1280,1350,1445,1521,1608,1656,1686,1781,1890,1990,2222,2565,2842,3061,3243,3545,3809,4031,4188,4244,4302,4425,4489,4536,4601,4674,4780,4865,5035,5215,5418,5562,5691,5792,5898,6123,6352,6495,6643,6809,6989,7170,7388,7653,7947,8238,8431,8616,8730,9016,9326,9632,9981,10371,10545,10711,11099,11596,12043,12503,12921,13140,13207,13533,13889,14303,14763,15215,15441,15605,15961,16392,16830,17228,17649,17804,17968,18363,18804,19127,19401,19667,19814,19891,20105,20425,20642,20995,21327,21539,21643,21986,22314,22607,22863,23145,23282,23391,23799,24224,24500,24802,25038,25203,25304,25646,25972,26252,26536,26824,27014,27096,27407,27718,28013,28328,28660,28816,28875,29008,29202,29386,29562,29767,29857,29917,30137,30404,30613,30854,31131,31238,31323,31618,31959,32285,32576,32851,32982,33094,33384,33688,33980,34262,34545,34671,34764,35130,35551,35971,36417,36847,37007,37101,37483,37958,38485,39018,39488,39617,39748,40160,40657,41068,41476,41874,42036,42117,42494,42784,42927,43305,43669,43803,43912,44406,44929,45367,45796,46240,46431,46575,47001,47499,47973,48450,48962,49131,49276,49810,50409,50932,51461,51914,52135,52305,52915,53509,54022,54536,55049,55288,55439,56008,56585,57132,57687,58237,58506,58670,59153,59644,60024,60453,60808,60976,61093,61461,61922,62321,62689,63015,63122,63225,63699,64075,64515,64991,65478,65711,65904,66124,66730,67177,67551,68009,68240,68423,68893,69464,69990,70540,71096,71343,71462,71899,72285,72653,73067,73475,73609,73742,74115,74525,74958,75435,75964,76106,76265,76822,77334,77942,78506,78965,79176,79337,79909,80448,80947,81396,81475,81700,81874,82430,83038,83668,84207,84291,84541,84698,85234,85839,86525,87260,88244,88614,88806,89641,90584,91441,92244,93092,93414,93660,94660,95626,96671,97517,98284,98641,98914,99818,100715,101632,102471,103295,103634,103799,103996,104771,105650,106483,107271,107558,107725,108428,109076,109697,110287,110808,110938,111042,111455,111846,112391,112907,113345,113563,113744,114340,114648,114648
Oaxaca,3,8,11,17,22,26,29,31,35,38,42,45,47,52,58,60,67,70,77,79,81,85,89,91,93,98,100,103,105,105,106,106,106,110,113,118,123,125,129,133,137,139,139,143,143,145,148,151,156,160,165,169,173,180,189,200,210,215,218,224,234,245,265,282,316,322,333,343,360,382,423,445,457,462,476,488,500,506,514,528,534,553,563,572,578,592,598,604,616,623,630,641,662,678,684,705,725,743,760,768,788,803,816,834,845,863,879,898,915,947,977,1021,1044,1072,1104,1125,1210,1292,1346,1405,1444,1467,1487,1560,1600,1643,1696,1793,1819,1833,1886,1975,2034,2103,2169,2217,2267,2324,2402,2467,2518,2592,2625,2642,2686,2766,2848,2931,3007,3032,3048,3093,3123,3165,3234,3276,3299,3319,3366,3439,3501,3555,3623,3643,3660,3718,3775,3831,3899,3953,3987,4021,4094,4132,4204,4242,4294,4314,4334,4387,4429,4483,4524,4562,4588,4606,4656,4720,4778,4816,4857,4875,4895,4958,5018,5067,5148,5228,5246,5260,5311,5380,5436,5475,5521,5555,5574,5639,5720,5793,5847,5900,5922,5949,6005,6041,6092,6152,6197,6218,6238,6312,6386,6441,6506,6564,6591,6600,6649,6709,6765,6802,6859,6880,6893,6957,6992,7017,7072,7122,7153,7171,7253,7320,7374,7445,7508,7532,7554,7628,7691,7738,7793,7850,7865,7881,7948,8001,8071,8150,8213,8232,8256,8345,8411,8469,8511,8561,8582,8615,8695,8760,8820,8872,8899,8924,8944,9006,9085,9162,9214,9272,9306,9347,9384,9455,9507,9581,9638,9671,9693,9802,9859,9950,10015,10066,10087,10108,10137,10195,10280,10333,10371,10401,10423,10496,10534,10586,10635,10682,10707,10728,10812,10878,10933,10964,11043,11077,11108,11189,11247,11332,11395,11436,11455,11475,11550,11631,11706,11813,11910,11959,11981,12088,12199,12286,12349,12370,12414,12445,12555,12649,12724,12790,12811,12870,12919,13021,13143,13230,13347,13489,13623,13656,14066,14269,14406,14566,14708,14771,14807,14896,15055,15189,15298,15412,15461,15493,15633,15871,15997,16113,16194,16220,16241,16278,16387,16521,16633,16709,16741,16772,16866,16956,17080,17139,17205,17230,17248,17328,17437,17548,17614,17703,17733,17761,17889,17946,17946
