Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021
Guanajuato,4,10,18,26,34,37,40,42,47,55,65,74,83,92,97,101,108,116,131,138,147,158,167,178,188,201,206,210,218,224,231,238,253,259,269,273,286,291,299,310,317,329,337,341,352,365,383,399,407,440,458,480,508,537,582,630,664,718,745,806,864,920,984,1068,1147,1222,1304,1382,1447,1494,1544,1588,1631,1690,1754,1823,1862,1913,1983,2035,2121,2235,2342,2461,2564,2663,2771,2958,3204,3380,3575,3707,3859,4094,4431,4764,4954,5078,5210,5408,5614,5840,6033,6310,6501,6634,6831,7105,7399,7686,7936,8128,8263,8553,8777,9021,9269,9436,9626,9766,9962,10266,10492,10763,10906,11069,11231,11416,11621,11827,12172,12371,12614,12797,13069,13352,13570,13797,14023,14240,14379,14590,14824,15132,15428,15652,15819,15998,16227,16628,16869,17159,17421,17721,18003,18357,18684,19081,19571,19953,20503,20808,21186,21614,22076,22558,23004,23278,23592,24006,24341,24717,25167,25491,25963,26318,26770,27271,27833,28400,28765,29082,29368,29674,30217,30598,31056,31460,31863,32149,32442,32947,33286,33762,34100,34469,34730,35127,35501,35871,36412,36686,36940,37185,37521,37975,38354,38846,39227,39563,40063,40378,40802,41288,41889,42430,42813,43138,43526,43876,44335,44798,45405,45747,46057,46458,47021,47464,47999,48383,48777,49207,49618,50009,50548,51142,51820,52246,52683,53217,53827,54581,55170,55614,55995,56361,56821,57216,57729,58289,58751,59172,59617,59895,60238,60606,61127,61440,61785,62125,62480,63032,63506,64027,64400,64828,65217,65530,65925,66426,67020,67548,67996,68364,68778,69189,69784,70368,70809,71311,71633,72052,72456,73070,73566,74000,74339,74719,75113,75503,75936,76418,76942,77278,77618,77950,78296,78771,79277,79753,80184,80555,81178,81555,81918,82349,82772,83134,83429,83794,84115,84495,84996,85537,85844,86080,86393,86799,87178,87595,88009,88424,88842,89170,89583,89957,90378,90777,91120,91391,91733,92072,92451,92723,92966,93177,93392,93667,93960,94284,94676,94911,95209,95538,96144,96675,97275,97970,98537,99063,99578,100121,100649,101341,101981,102485,102946,103367,103876,104297,104679,105286,105699,106191,106474,106853,107261,107691,108251,108595,108965,109321,109635,109919,110243,110725,111052,111255,111363,111418,111421,111421,111421
Guerrero,1,6,7,11,14,17,23,24,27,27,29,30,30,31,35,36,38,41,42,43,44,46,47,49,51,52,55,59,61,63,66,71,75,78,78,79,80,84,88,90,90,91,94,95,95,99,102,105,105,109,115,122,129,134,136,143,157,177,186,197,217,227,241,260,275,286,305,322,331,341,347,355,365,376,390,411,422,437,455,479,489,514,531,550,567,583,608,628,649,669,686,717,750,780,799,830,874,899,948,1033,1078,1118,1161,1199,1245,1296,1358,1406,1481,1513,1561,1614,1656,1701,1733,1768,1802,1828,1864,1902,1941,1984,2040,2106,2176,2240,2302,2360,2421,2481,2549,2594,2633,2675,2743,2804,2838,2894,2945,3022,3071,3124,3182,3230,3312,3365,3404,3474,3517,3606,3670,3759,3856,3943,4089,4213,4354,4506,4649,4775,4927,5012,5106,5183,5243,5320,5380,5456,5550,5709,5804,5920,6025,6103,6196,6290,6392,6493,6608,6795,6890,6990,7101,7222,7371,7508,7676,7820,7942,8048,8184,8395,8577,8667,8726,8789,8854,8916,9017,9099,9189,9248,9310,9372,9454,9536,9598,9664,9740,9810,9971,10059,10130,10216,10328,10451,10530,10627,10739,10802,10883,10966,11074,11171,11274,11364,11447,11515,11613,11733,11833,11952,12034,12113,12177,12237,12302,12373,12466,12549,12645,12774,12872,12955,13040,13117,13234,13298,13374,13480,13585,13675,13801,13930,14023,14114,14213,14314,14392,14456,14547,14660,14735,14851,14950,15030,15112,15207,15295,15374,15485,15653,15727,15833,15907,15985,16106,16194,16277,16357,16421,16500,16566,16670,16746,16813,16920,17037,17130,17210,17294,17385,17499,17562,17637,17726,17804,17907,17982,18076,18166,18255,18377,18453,18519,18591,18666,18764,18825,18922,18992,19059,19166,19283,19371,19466,19610,19715,19808,19910,20033,20129,20258,20358,20474,20572,20695,20807,20869,20938,21040,21108,21235,21327,21392,21460,21531,21590,21655,21749,21833,21902,21971,22067,22202,22301,22414,22536,22655,22795,22906,23046,23182,23354,23522,23643,23794,23972,24159,24350,24549,24774,24980,25216,25369,25594,25780,25995,26189,26367,26490,26670,26842,27004,27159,27398,27482,27512,27529,27531,27533,27534,27534
Hidalgo,9,11,22,30,38,47,50,57,59,64,72,76,83,84,89,94,100,104,108,113,116,120,123,131,134,140,148,151,158,160,164,168,176,181,186,189,192,195,207,214,219,224,227,231,235,241,253,259,268,275,277,289,295,305,314,323,343,363,375,390,421,461,485,510,525,544,558,575,596,617,627,634,647,666,677,689,695,705,716,723,730,751,762,778,788,807,823,831,860,871,881,915,931,945,961,986,996,1013,1032,1060,1080,1111,1152,1179,1211,1250,1276,1292,1325,1375,1418,1469,1492,1531,1555,1581,1627,1663,1702,1739,1781,1818,1849,1893,1926,1964,2003,2051,2105,2162,2238,2289,2326,2372,2440,2490,2547,2589,2652,2711,2769,2822,2872,2935,3012,3061,3102,3162,3202,3256,3300,3358,3398,3434,3488,3537,3575,3619,3671,3722,3780,3846,3886,3933,3988,4051,4122,4194,4242,4339,4379,4441,4503,4552,4608,4679,4740,4812,4875,4978,5031,5098,5153,5205,5280,5355,5443,5512,5578,5634,5677,5771,5821,5891,5963,6052,6117,6195,6266,6329,6432,6496,6583,6649,6728,6809,6876,6952,7010,7081,7163,7235,7295,7357,7466,7545,7619,7689,7763,7824,7888,7977,8081,8150,8218,8279,8357,8440,8509,8581,8631,8698,8738,8786,8831,8886,8934,8970,9020,9097,9167,9260,9352,9421,9484,9536,9611,9673,9753,9820,9887,9964,10051,10127,10198,10267,10376,10444,10513,10579,10654,10762,10833,10919,11010,11088,11147,11210,11268,11347,11455,11560,11624,11697,11774,11856,11963,12072,12174,12270,12343,12413,12475,12569,12641,12729,12813,12878,12957,13032,13118,13206,13302,13377,13454,13515,13574,13649,13725,13800,13861,13927,14007,14064,14127,14220,14300,14403,14483,14579,14677,14758,14860,15011,15096,15193,15268,15364,15452,15588,15703,15838,15958,16054,16175,16293,16440,16564,16654,16754,16858,16960,17078,17194,17298,17392,17479,17635,17762,17899,18085,18212,18321,18434,18603,18770,18929,19104,19311,19475,19638,19806,19973,20215,20377,20553,20700,20860,21062,21248,21381,21592,21744,21938,22061,22228,22378,22545,22715,22875,22998,23083,23170,23241,23317,23418,23484,23536,23571,23584,23591,23592,23592
Jalisco,13,32,52,86,103,123,144,160,175,182,195,215,226,242,258,272,291,313,335,353,373,385,396,408,425,440,448,459,468,474,483,500,512,518,539,551,556,568,586,602,624,632,644,652,662,681,708,740,763,798,835,876,917,975,1040,1108,1175,1261,1341,1421,1521,1625,1717,1790,1872,1970,2050,2162,2256,2389,2490,2614,2717,2783,2864,2934,3016,3079,3172,3258,3336,3441,3546,3656,3740,3896,4042,4234,4509,4670,4845,5033,5166,5304,5396,5520,5638,5752,5877,6002,6096,6224,6349,6495,6637,6833,7014,7167,7384,7616,7818,8044,8253,8407,8569,8728,8956,9168,9363,9556,9712,9883,10074,10456,10689,10896,11093,11339,11556,11783,12072,12341,12570,12794,13061,13289,13569,13807,14039,14268,14490,14694,14836,15011,15246,15425,15657,15883,16074,16344,16477,16696,16903,17133,17372,17615,17786,18000,18215,18491,18811,19018,19255,19450,19714,20045,20312,20588,20819,21138,21374,21631,21964,22312,22667,22968,23293,23555,23824,24137,24351,24547,24684,24851,25020,25180,25422,25638,25814,25986,26145,26328,26496,26712,26902,27105,27278,27466,27663,27846,28129,28309,28469,28652,28814,28969,29158,29418,29618,29781,29993,30206,30361,30530,30769,31004,31224,31424,31640,31797,32035,32293,32574,32758,32976,33195,33412,33624,33843,34035,34229,34425,34570,34748,34947,35141,35329,35501,35700,35944,36204,36445,36694,36906,37114,37364,37614,37838,38101,38385,38614,38858,39169,39465,39714,39984,40293,40506,40715,40930,41127,41402,41579,41852,42074,42277,42529,42772,42972,43222,43470,43737,43952,44170,44375,44607,44863,45123,45390,45655,45893,46141,46351,46641,46901,47173,47436,47679,47874,48032,48201,48396,48620,48791,48948,49120,49284,49520,49776,50005,50255,50467,50795,50998,51297,51548,51779,52053,52270,52524,52808,53053,53377,53676,53847,54059,54215,54434,54658,54877,55062,55266,55511,55660,55881,56087,56331,56560,56740,56902,57062,57229,57468,57648,57787,57930,58080,58249,58442,58647,58939,59110,59275,59506,59825,60156,60429,60833,61217,61568,61901,62291,62645,63173,63632,64003,64366,64763,65211,65566,65903,66355,66722,67133,67449,67813,68139,68433,68799,69075,69282,69484,69681,69872,70067,70296,70486,70594,70651,70665,70678,70678,70678
Michoacán,3,8,20,33,41,51,60,64,71,74,82,91,98,104,106,109,118,123,132,138,142,148,154,155,166,171,176,184,187,188,193,205,210,217,222,232,241,247,256,266,273,282,291,308,321,346,366,380,388,397,416,429,451,475,508,541,561,602,632,653,690,720,743,765,793,818,846,871,893,929,962,990,1022,1049,1084,1114,1151,1192,1241,1283,1338,1392,1437,1488,1535,1586,1630,1671,1753,1806,1851,1888,1944,2008,2064,2131,2183,2238,2308,2395,2443,2503,2592,2711,2777,2831,2901,2989,3118,3265,3371,3500,3630,3764,3860,3958,4114,4251,4423,4516,4647,4750,4879,5093,5227,5377,5569,5711,5848,5957,6208,6399,6567,6692,6887,7039,7212,7471,7685,7911,8103,8371,8615,8855,9156,9398,9602,9824,10054,10404,10620,10897,11173,11424,11673,11904,12062,12291,12528,12738,13065,13253,13441,13639,13812,14075,14295,14489,14668,14953,15142,15321,15577,15735,15980,16149,16347,16566,16789,17165,17384,17621,17844,18042,18325,18527,18770,18975,19162,19330,19505,19785,19989,20204,20380,20614,20810,21070,21294,21477,21806,21968,22176,22391,22597,22819,22998,23216,23406,23574,23843,24008,24204,24385,24578,24785,24941,25104,25302,25434,25597,25785,26051,26215,26386,26535,26717,26843,27035,27216,27414,27674,27861,27998,28161,28353,28584,28752,28907,29109,29277,29540,29722,29877,30015,30151,30322,30454,30604,30811,30983,31127,31385,31524,31695,31820,32038,32135,32237,32367,32478,32671,32820,32951,33065,33193,33367,33478,33609,33754,33908,34152,34277,34412,34539,34680,34870,35039,35173,35331,35448,35580,35704,35925,36082,36254,36382,36523,36660,36787,36920,37069,37272,37371,37478,37595,37703,37837,37975,38105,38242,38370,38619,38741,38872,39048,39210,39430,39572,39718,39867,39997,40180,40396,40574,40704,40837,41010,41114,41267,41407,41561,41746,41872,42014,42155,42341,42546,42642,42762,42903,43026,43165,43279,43381,43478,43574,43717,43839,43949,44094,44204,44305,44402,44589,44707,44828,44958,45093,45211,45334,45486,45619,45828,46005,46142,46273,46410,46591,46710,46830,46994,47127,47331,47430,47531,47636,47789,47949,48057,48141,48224,48292,48345,48423,48512,48558,48594,48617,48621,48622,48624,48624
Morelos,1,3,6,9,11,12,13,19,19,21,21,27,33,37,38,40,41,44,47,50,51,52,53,54,54,56,58,60,62,63,65,69,73,73,74,76,78,82,87,90,91,95,96,96,97,105,110,115,117,117,122,125,131,139,149,161,172,183,193,201,223,233,240,252,262,276,290,305,320,344,361,375,386,392,404,421,440,458,474,491,508,535,546,563,576,587,604,615,639,650,663,673,686,705,715,733,746,760,784,809,826,857,900,918,938,959,997,1033,1084,1120,1149,1174,1201,1248,1282,1315,1349,1379,1418,1454,1493,1543,1587,1632,1661,1686,1708,1728,1759,1804,1840,1859,1883,1919,1976,2024,2072,2138,2182,2230,2272,2325,2367,2409,2473,2519,2549,2582,2628,2692,2742,2799,2825,2849,2895,2944,2993,3041,3089,3123,3152,3183,3220,3266,3305,3373,3425,3449,3477,3537,3566,3615,3679,3730,3769,3809,3846,3896,3944,3987,4023,4051,4073,4109,4147,4194,4238,4271,4296,4330,4363,4407,4477,4531,4585,4626,4660,4702,4752,4807,4885,4921,4952,5000,5060,5132,5194,5248,5285,5324,5374,5406,5432,5470,5497,5549,5591,5620,5639,5663,5719,5783,5843,5893,5921,5971,6008,6063,6133,6173,6195,6224,6267,6316,6363,6392,6431,6473,6520,6567,6605,6677,6733,6777,6811,6838,6877,6914,6961,7010,7055,7110,7155,7208,7251,7314,7387,7440,7499,7543,7584,7651,7679,7741,7786,7832,7875,7912,7938,8004,8076,8127,8165,8214,8259,8293,8368,8414,8485,8528,8576,8597,8614,8665,8712,8775,8821,8876,8906,8935,8993,9044,9086,9138,9178,9200,9223,9249,9311,9368,9421,9459,9515,9562,9613,9686,9753,9814,9864,9921,9993,10046,10125,10195,10254,10311,10371,10446,10531,10614,10696,10778,10859,10932,11001,11117,11215,11316,11376,11441,11496,11640,11932,12127,12229,12485,12887,13117,13531,13836,14212,14655,15314,15908,17522,17993,18609,19124,19802,20361,20589,21398,21592,22667,23160,23502,24510,25282,26540,27402,27746,28305,28944,30470,31123,31977,32666,32753,33246,33737,34036,34558,34606,34656,34700,34788,35056,35102,35116,35130,35130,35130,35130
México,9,22,28,42,55,63,76,83,92,103,112,118,134,154,164,172,181,193,206,217,225,234,242,252,258,269,277,284,290,294,297,310,332,353,367,375,386,396,420,442,463,479,499,514,527,541,561,597,624,656,693,725,768,819,867,907,946,1009,1060,1132,1243,1332,1455,1577,1707,1810,1916,2049,2140,2301,2410,2545,2667,2778,2913,3039,3172,3285,3450,3607,3780,3974,4103,4292,4455,4616,4775,4941,5218,5398,5618,5795,6039,6277,6539,6901,7264,7584,8037,8692,9184,9607,10207,10789,11287,11783,12414,12973,13629,14213,14706,15082,15475,16029,16424,16843,17479,17942,18587,18932,19442,19817,20213,20910,21376,21908,22425,22976,23460,23863,24621,25116,25577,25981,26554,27142,27607,28339,28986,29863,30454,31121,31662,32258,33192,33964,34535,35205,35833,36717,37188,37915,38590,39212,39905,40659,41212,41816,42569,43377,44429,45084,45815,46376,47122,47855,48544,49285,49936,51021,51692,52310,53105,53857,54787,55496,56248,56975,57598,58765,59326,60074,60684,61352,62188,62862,63800,64663,65335,65991,66815,68064,68724,69653,70411,71329,71926,72743,73590,74344,75720,76444,77277,77946,78773,79759,80724,81628,82558,83287,84472,85240,85904,86619,87624,88676,89498,90302,91256,91759,92565,93416,94483,95341,96075,96907,97855,98626,99424,100181,100924,101969,102566,103105,103554,104328,105069,105528,106173,106822,107598,108598,109255,109945,110641,111212,112133,112666,113209,113895,114539,115220,115873,116329,116666,116988,117531,117976,118466,118933,119335,119823,120119,120708,121206,121656,122208,122724,123084,123489,124129,125009,125586,126164,126809,127238,127736,128430,129133,129918,130549,131253,131545,132036,132452,132977,133544,134079,134603,134991,135373,136084,136855,137587,138137,138640,138978,139511,140000,140728,141467,142103,143327,143923,144576,145659,146604,147883,148930,150034,150983,151795,153459,155581,157307,159003,160746,162071,162979,164977,166789,168770,171056,172903,174325,175406,177584,179650,181513,183279,185194,186561,187933,189900,191925,193649,195299,196406,197793,198991,201547,203531,205641,207247,208653,209933,211213,213518,215812,217845,220023,221919,223366,224992,227349,229539,231759,234019,236509,238145,239478,242274,244727,247480,249856,252021,253465,254710,257304,259457,261407,263291,264913,265885,266583,267492,268904,270150,271168,271737,271931,272025,272026
Nayarit,2,3,6,9,10,11,12,13,14,19,24,27,30,31,32,34,35,37,39,39,43,45,45,47,48,49,52,52,52,54,60,61,66,71,71,72,74,79,84,89,90,90,93,94,98,100,104,105,107,109,110,114,118,122,129,132,139,147,156,166,179,185,195,204,212,220,233,243,250,258,267,274,278,288,298,304,312,317,333,338,345,354,363,377,382,393,405,419,430,438,452,473,498,521,542,558,565,587,602,623,639,663,689,712,732,746,763,780,804,823,834,856,881,907,929,953,979,1011,1032,1046,1062,1081,1102,1122,1144,1163,1186,1205,1240,1271,1308,1331,1352,1370,1386,1400,1421,1457,1487,1516,1535,1559,1584,1611,1649,1685,1708,1728,1759,1793,1829,1860,1903,1940,1956,1984,2007,2034,2071,2110,2145,2171,2208,2244,2288,2324,2352,2389,2410,2442,2476,2510,2553,2596,2650,2676,2715,2759,2785,2829,2875,2914,2943,2977,3006,3035,3062,3095,3120,3138,3158,3179,3205,3225,3254,3282,3319,3341,3363,3385,3405,3426,3449,3471,3497,3523,3546,3575,3592,3609,3625,3647,3670,3683,3716,3745,3771,3793,3809,3833,3868,3898,3920,3935,3954,3979,4001,4024,4043,4067,4078,4090,4107,4127,4148,4169,4194,4213,4233,4255,4282,4301,4326,4340,4360,4380,4411,4438,4462,4485,4515,4539,4561,4581,4600,4625,4660,4683,4698,4720,4739,4773,4796,4830,4850,4870,4890,4908,4935,4960,4981,5000,5026,5053,5079,5094,5112,5141,5170,5195,5216,5235,5270,5303,5321,5337,5349,5364,5386,5406,5427,5440,5456,5470,5478,5493,5508,5533,5557,5576,5588,5608,5626,5659,5683,5707,5727,5743,5763,5778,5803,5823,5850,5875,5893,5911,5923,5940,5964,5990,6012,6029,6048,6077,6093,6116,6146,6163,6185,6193,6212,6239,6258,6276,6288,6296,6315,6332,6359,6384,6412,6439,6461,6479,6513,6559,6595,6633,6674,6717,6761,6819,6860,6912,6965,6995,7035,7072,7107,7166,7215,7271,7317,7380,7420,7449,7490,7543,7592,7632,7655,7689,7718,7750,7773,7815,7832,7848,7854,7858,7861,7861,7861
Nuevo León,10,16,20,29,36,41,45,48,48,53,58,65,77,86,91,96,103,116,128,133,139,143,150,157,165,176,180,183,189,194,207,216,230,244,254,263,266,279,298,309,321,332,334,340,350,366,395,418,453,475,499,533,590,643,682,731,765,834,904,977,1068,1145,1211,1277,1341,1404,1478,1555,1630,1748,1831,1918,2005,2138,2320,2559,2792,3053,3303,3511,3675,3888,3997,4165,4285,4371,4433,4508,4606,4680,4762,4864,5001,5193,5349,5512,5647,5762,5861,6086,6234,6386,6544,6756,6899,7081,7290,7459,7695,7923,8210,8437,8641,8845,9010,9226,9557,9875,10158,10433,10746,11067,11380,11775,12177,12531,12882,13215,13503,13760,14192,14543,14932,15325,15601,15910,16150,16549,16945,17425,17789,18113,18389,18654,19110,19400,19645,19838,20070,20316,20573,20831,21119,21366,21649,21935,22143,22421,22722,23017,23350,23652,23923,24175,24438,24748,25013,25253,25477,25773,25964,26246,26577,26810,27085,27312,27602,27828,28060,28382,28609,28854,29034,29165,29318,29453,29631,29807,29954,30122,30287,30543,30720,30992,31217,31403,31590,31803,32056,32281,32601,32851,33111,33308,33549,33801,34022,34316,34567,34823,35175,35490,35748,36038,36447,36814,37178,37485,37827,38069,38420,38878,39424,39736,40057,40397,40690,41022,41407,41723,42056,42383,42634,42848,43103,43383,43639,43893,44185,44547,44956,45393,45806,46180,46522,46834,47165,47525,47904,48372,48777,49165,49655,50046,50459,50864,51343,51762,52192,52593,53058,53646,54101,54608,55049,55432,55844,56271,56675,57128,57600,58188,58563,58963,59296,59628,60002,60364,60698,61036,61304,61631,61889,62311,62647,62940,63200,63491,63808,64123,64486,64912,65431,65836,66189,66506,66824,67205,67605,67998,68337,68669,69212,69571,69950,70462,70906,71343,71692,71997,72259,72553,72918,73361,73642,73905,74190,74502,74873,75328,75770,76154,76535,76895,77310,77746,78283,78812,79204,79552,79898,80268,80757,81261,81603,81917,82237,82603,83017,83496,84093,84518,84843,85197,85944,86449,87024,87788,88465,89044,89746,90423,90992,91765,92546,93280,93928,94630,95387,96111,96831,97940,98642,99328,99855,100414,100964,101577,102306,103066,103624,104041,104430,104801,105126,105768,106250,106585,106799,106898,106939,106946,106946
Oaxaca,5,9,11,19,22,25,27,31,33,36,40,42,47,52,56,59,66,69,77,79,79,84,87,87,90,93,95,97,101,101,102,103,105,108,110,114,117,119,123,128,131,136,137,142,143,148,152,156,161,167,175,182,191,203,209,219,226,236,245,259,280,301,319,329,350,363,375,398,420,443,453,468,478,487,504,510,522,528,537,549,560,572,581,592,602,611,623,629,645,655,665,682,700,712,726,746,758,773,789,808,823,839,855,865,882,897,920,939,979,1021,1054,1094,1148,1216,1269,1318,1384,1440,1477,1516,1564,1591,1629,1687,1747,1803,1846,1906,1955,2002,2143,2192,2228,2271,2339,2392,2432,2502,2556,2616,2668,2726,2791,2849,2933,2979,3025,3058,3095,3142,3180,3229,3256,3298,3345,3390,3435,3498,3549,3608,3679,3715,3754,3778,3822,3886,3958,4007,4055,4112,4164,4199,4241,4277,4321,4359,4387,4432,4475,4531,4559,4583,4616,4663,4705,4755,4798,4834,4867,4914,4948,5016,5051,5101,5183,5222,5253,5323,5372,5413,5460,5506,5538,5582,5621,5691,5758,5815,5861,5908,5946,5988,6025,6068,6126,6169,6201,6249,6285,6323,6402,6450,6521,6564,6599,6639,6685,6723,6764,6807,6847,6879,6923,6954,6997,7052,7094,7122,7169,7232,7289,7358,7403,7460,7495,7557,7621,7668,7715,7762,7803,7845,7877,7919,7983,8052,8127,8169,8217,8263,8313,8382,8437,8481,8538,8588,8633,8676,8719,8783,8853,8889,8921,8956,9007,9059,9128,9179,9240,9281,9310,9345,9411,9476,9532,9588,9635,9693,9762,9833,9906,9975,10028,10070,10098,10140,10181,10250,10295,10339,10387,10428,10479,10512,10551,10603,10637,10686,10744,10793,10842,10897,10952,11017,11061,11109,11166,11231,11299,11362,11407,11448,11491,11547,11619,11702,11803,11882,11955,12019,12083,12167,12260,12325,12398,12449,12503,12582,12667,12724,12794,12855,12915,12999,13211,13347,13513,13624,13760,13900,14024,14147,14303,14461,14579,14678,14750,14836,14943,15046,15134,15265,15376,15499,15605,15702,15789,15897,16036,16097,16170,16222,16264,16318,16366,16416,16457,16479,16491,16493,16494,16494,16494
