Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021
Guanajuato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,6,9,20,24,26,27,34,38,43,45,48,51,56,61,63,63,64,65,73,80,86,89,95,98,99,105,111,116,124,131,142,162,178,193,199,214,227,242,255,268,278,298,312,333,350,360,368,389,422,459,486,515,548,576,618,656,696,726,777,825,854,888,954,1006,1065,1136,1187,1251,1279,1366,1467,1578,1735,1844,1973,2096,2267,2431,2589,2790,2950,3108,3264,3448,3653,3798,4013,4210,4443,4616,4884,5139,5487,5853,6128,6358,6617,6971,7424,7715,8039,8342,8664,8974,9255,9567,9954,10365,10743,11246,11555,11995,12387,12819,13345,13719,14070,14426,15015,15429,15931,16486,16816,17250,17615,18022,18538,19068,19684,20061,20456,20818,21224,21903,22292,22691,23089,23439,23740,24131,24649,24948,25319,25625,25931,26182,26496,26877,27226,27725,27982,28238,28530,28865,29243,29555,29909,30313,30633,31051,31406,31798,32122,32564,32996,33265,33620,34039,34386,34768,35121,35555,35833,36134,36477,36850,37144,37464,37799,38091,38396,38664,38949,39200,39476,39728,39877,40044,40252,40524,40751,40969,41153,41308,41452,41698,41928,42137,42331,42541,42733,42963,43160,43400,43586,43861,44055,44260,44451,44696,45023,45253,45561,45781,46019,46331,46614,46917,47293,47720,48120,48421,48777,49131,49514,49984,50383,50688,51004,51309,51647,52020,52507,52885,53268,53659,54058,54524,54943,55375,55924,56497,56951,57380,57835,58349,58998,59574,60176,60767,61358,62246,62862,63458,64196,64839,65491,66031,66697,67411,68065,68950,69747,70277,70834,71508,72354,72965,73763,74362,74986,75673,76279,76904,77495,78217,78902,79413,79904,80469,81012,81590,82109,82540,82990,83582,84253,84856,85450,86131,86596,87095,87752,88997,89843,90672,91670,92619,93394,94208,95243,96259,97494,98459,99326,100117,100902,101757,102479,103206,104099,104741,105525,106121,106679,107288,107809,108483,108857,109227,109639,109998,110268,110607,110971,111168,111286,111327,111343,111345,111345,111345
Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,5,5,8,9,12,14,16,20,23,24,27,28,29,32,32,33,35,39,44,48,53,61,71,77,85,90,103,109,121,130,138,153,157,171,178,187,200,217,243,260,278,303,340,376,397,424,454,491,531,590,626,673,722,761,798,838,894,954,1025,1091,1162,1236,1328,1474,1590,1691,1848,1963,2085,2184,2283,2404,2499,2610,2740,2853,2972,3086,3198,3295,3452,3571,3684,3774,3891,4021,4128,4263,4403,4571,4683,4812,4924,5017,5156,5258,5365,5500,5640,5800,5907,6059,6182,6325,6562,6806,7047,7311,7530,7700,7952,8088,8251,8408,8523,8627,8715,8831,8982,9172,9303,9438,9564,9666,9839,10007,10151,10319,10501,10761,10900,11028,11156,11301,11487,11624,11815,11971,12109,12210,12340,12573,12755,12910,13018,13156,13259,13373,13537,13620,13739,13826,13919,14021,14116,14266,14349,14439,14567,14663,14821,14930,15016,15081,15191,15323,15442,15537,15695,15782,15901,16029,16222,16429,16592,16733,16896,16987,17139,17290,17453,17661,17777,17893,17998,18106,18276,18414,18572,18738,18895,19050,19195,19328,19431,19553,19714,19809,19900,20022,20168,20280,20466,20578,20675,20757,20865,20955,21037,21125,21232,21335,21406,21494,21574,21639,21719,21794,21860,21931,21998,22090,22135,22191,22250,22287,22338,22390,22428,22482,22537,22580,22630,22682,22732,22789,22836,22877,22934,22990,23035,23086,23142,23182,23228,23275,23328,23379,23422,23483,23549,23601,23688,23772,23826,23869,23928,24007,24054,24124,24188,24229,24306,24385,24456,24532,24613,24683,24738,24823,24899,24983,25104,25185,25271,25373,25489,25568,25645,25703,25782,25850,25935,26010,26099,26185,26277,26385,26477,26576,26704,26796,26903,27075,27258,27401,27529,27718,27915,28153,28370,28616,28822,29070,29297,29486,29698,29924,30117,30330,30575,30829,31035,31264,31376,31562,31720,31915,32109,32262,32374,32471,32547,32620,32696,32766,32796,32820,32825,32827,32827,32827,32827
Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,6,7,7,8,10,12,16,17,17,23,26,28,31,35,37,42,49,54,54,55,59,60,65,72,74,79,84,92,101,108,120,127,135,150,160,180,198,232,257,276,300,326,348,380,414,443,470,500,539,567,602,647,679,715,747,803,852,916,980,1029,1096,1164,1239,1284,1336,1428,1511,1591,1646,1731,1815,1865,1977,2041,2099,2156,2218,2285,2348,2430,2499,2569,2633,2720,2797,2865,2942,3016,3112,3177,3230,3298,3346,3449,3508,3581,3666,3727,3827,3886,3958,4036,4106,4192,4267,4336,4405,4466,4546,4645,4716,4801,4859,4926,5025,5113,5189,5281,5382,5477,5562,5681,5774,5901,6025,6169,6278,6398,6570,6681,6787,6900,7021,7152,7251,7386,7510,7627,7730,7854,8010,8130,8277,8355,8493,8612,8720,8861,8979,9142,9229,9318,9416,9549,9676,9777,9919,10057,10175,10340,10443,10538,10636,10742,10838,10927,11017,11133,11210,11306,11407,11502,11573,11651,11726,11799,11872,11957,12032,12126,12218,12285,12354,12419,12501,12573,12639,12717,12821,12905,12985,13068,13132,13186,13250,13353,13411,13470,13549,13611,13684,13776,13857,13932,14009,14101,14172,14241,14305,14399,14518,14625,14703,14778,14868,14981,15074,15145,15256,15381,15513,15601,15702,15801,15897,16005,16113,16205,16314,16396,16498,16620,16750,16834,16936,17029,17148,17262,17380,17497,17657,17806,17903,18008,18110,18209,18332,18474,18586,18699,18823,18999,19134,19263,19395,19537,19687,19825,19950,20113,20245,20444,20669,20835,20990,21155,21341,21484,21671,21851,22023,22241,22401,22613,22792,22984,23164,23316,23465,23656,23834,24014,24157,24307,24462,24634,24839,25033,25218,25478,25678,25876,26151,26461,26739,27002,27370,27643,27889,28130,28392,28626,28946,29196,29417,29620,29850,30102,30314,30496,30755,30954,31197,31366,31590,31745,31913,32089,32201,32312,32422,32508,32583,32654,32727,32771,32802,32814,32820,32821,32821,32821
Jalisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,5,6,9,12,16,22,30,39,47,49,55,67,75,75,83,93,99,105,109,113,115,123,125,129,137,142,145,154,162,166,169,175,185,193,199,206,211,218,230,243,250,265,278,286,298,318,338,355,378,399,417,436,456,475,494,526,550,585,612,660,695,720,751,772,811,854,903,940,990,1040,1088,1122,1190,1260,1340,1411,1493,1577,1666,1797,1969,2102,2239,2398,2572,2733,2880,3176,3370,3533,3703,3900,4083,4311,4556,4763,4976,5178,5360,5525,5707,5944,6142,6337,6523,6697,6943,7116,7313,7470,7653,7832,8057,8214,8407,8630,8861,9126,9324,9545,9761,9980,10248,10451,10633,10848,11116,11349,11574,11863,12110,12381,12620,12870,13138,13351,13668,13852,14039,14232,14460,14647,14882,15132,15314,15482,15654,15850,16100,16290,16536,16728,16965,17152,17355,17563,17756,18041,18255,18460,18622,18825,19022,19226,19485,19673,19855,20082,20298,20504,20685,20972,21186,21375,21581,21797,21989,22183,22438,22708,22916,23140,23359,23594,23787,24036,24238,24432,24690,24872,25051,25235,25466,25676,25870,26108,26333,26563,26850,27125,27354,27584,27799,28051,28269,28472,28734,28955,29171,29408,29651,29836,30038,30326,30528,30743,30975,31196,31523,31722,32001,32255,32488,32768,33017,33283,33545,33817,34082,34277,34497,34693,34928,35187,35455,35712,35929,36120,36370,36596,36865,37107,37307,37495,37724,37932,38147,38388,38654,38954,39194,39416,39681,39925,40221,40483,40760,41051,41330,41686,41924,42235,42593,42889,43194,43472,43803,44118,44438,44816,45189,45466,45764,46038,46363,46685,46978,47260,47597,47976,48276,48601,48907,49265,49647,49942,50193,50528,50876,51284,51642,51955,52296,52662,53020,53399,53849,54371,54737,55115,55644,56397,57019,57723,58488,59123,59780,60459,61197,61850,62612,63310,63874,64465,65015,65687,66243,66782,67445,67943,68495,68916,69425,69912,70294,70757,71057,71284,71504,71745,71939,72147,72346,72460,72534,72568,72573,72578,72578,72578
Michoacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9,10,12,16,16,17,17,21,25,27,31,33,36,37,38,41,42,53,56,59,62,68,73,88,96,103,117,124,135,154,163,178,195,218,234,248,287,303,324,348,375,398,432,456,477,496,525,571,600,656,703,759,798,846,910,953,1031,1097,1160,1223,1304,1408,1476,1527,1610,1674,1777,1851,1948,2011,2108,2255,2359,2464,2602,2712,2812,2919,3103,3237,3390,3532,3667,3837,3972,4129,4280,4458,4587,4776,4904,5063,5271,5415,5551,5685,5842,6020,6116,6242,6359,6452,6579,6696,6776,6883,6993,7098,7269,7389,7505,7599,7707,7817,7927,8001,8090,8273,8382,8519,8640,8750,8890,9014,9171,9340,9501,9734,9871,10015,10147,10311,10507,10671,10901,11071,11205,11354,11520,11792,11969,12166,12304,12472,12623,12810,12989,13151,13430,13581,13741,13909,14122,14354,14538,14753,14956,15127,15419,15571,15780,15968,16166,16394,16550,16733,16963,17136,17345,17561,17888,18072,18257,18413,18632,18818,19017,19193,19336,19560,19696,19827,19974,20142,20311,20432,20584,20745,20901,21122,21313,21423,21549,21669,21832,21973,22095,22265,22378,22494,22671,22792,22901,23006,23157,23280,23388,23509,23631,23811,23951,24102,24207,24331,24481,24615,24713,24831,24971,25135,25252,25342,25458,25561,25681,25786,25896,25999,26082,26167,26272,26425,26552,26674,26793,26904,27016,27107,27206,27329,27484,27572,27649,27733,27835,27966,28083,28197,28304,28427,28584,28698,28813,28945,29060,29210,29336,29454,29604,29731,29915,30108,30250,30363,30499,30631,30750,30922,31059,31189,31398,31538,31713,31891,32064,32273,32403,32549,32739,32886,33089,33235,33376,33539,33760,33978,34197,34407,34638,34771,34952,35153,35562,35816,36034,36251,36471,36709,36918,37185,37376,37735,38013,38213,38385,38566,38855,39086,39266,39518,39717,39984,40145,40327,40460,40599,40772,40876,40962,41040,41108,41165,41236,41324,41361,41387,41398,41400,41401,41401,41401
Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,3,4,4,5,6,7,8,10,12,14,18,19,20,22,24,27,28,32,35,44,48,53,59,66,68,71,78,80,96,103,112,131,139,156,170,191,229,253,293,314,352,381,438,480,514,555,598,650,693,745,781,821,868,913,956,997,1070,1118,1170,1219,1256,1294,1318,1366,1427,1478,1536,1588,1646,1687,1746,1801,1855,1914,1950,1986,2027,2090,2142,2209,2277,2304,2332,2379,2452,2501,2562,2625,2661,2706,2751,2804,2859,2900,2952,2988,3022,3053,3097,3144,3167,3202,3225,3243,3278,3314,3351,3382,3416,3432,3460,3494,3519,3539,3565,3606,3653,3680,3722,3760,3791,3830,3864,3892,3926,3957,3999,4027,4061,4103,4130,4154,4189,4220,4274,4312,4361,4397,4430,4459,4497,4543,4586,4623,4657,4697,4737,4769,4798,4848,4889,4921,4952,4980,5015,5045,5091,5119,5147,5181,5224,5257,5289,5316,5352,5391,5419,5447,5471,5498,5527,5568,5598,5617,5638,5655,5686,5719,5746,5770,5782,5809,5828,5852,5879,5893,5913,5947,5965,5988,6005,6039,6063,6085,6106,6125,6141,6165,6195,6239,6266,6304,6333,6358,6381,6424,6460,6489,6519,6538,6559,6591,6625,6655,6685,6715,6748,6761,6784,6824,6859,6882,6910,6931,6951,6972,7002,7033,7055,7091,7111,7125,7144,7186,7238,7268,7288,7327,7356,7387,7418,7469,7513,7557,7584,7603,7628,7662,7706,7748,7793,7830,7866,7898,7937,7989,8033,8087,8139,8181,8232,8296,8361,8427,8477,8535,8578,8628,8697,8766,8846,8906,8964,9010,9051,9128,9207,9313,9396,9478,9548,9609,9750,9883,9969,10082,10205,10324,10473,10613,10875,11049,11203,11406,11810,12080,12312,12528,12977,13239,13418,13788,13955,14374,14685,14899,15240,15591,15988,16329,16519,16784,16991,17664,18071,18626,19129,19261,20174,20437,20686,21297,21824,22184,22253,22325,22511,22666,22898,23068,23068,23068,23068
México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,6,9,11,12,13,18,21,32,34,39,56,73,87,101,119,144,165,187,218,246,280,318,355,399,459,519,560,604,678,731,825,892,966,1042,1114,1238,1325,1451,1568,1760,1902,2060,2267,2451,2693,2918,3194,3472,3725,4093,4377,4642,4909,5219,5545,5856,6190,6543,6831,7233,7785,8116,8460,8856,9306,9729,10203,10733,11208,11848,12427,12901,13400,13860,14630,15177,15699,16455,17051,17861,18362,19063,19656,20204,21060,21744,22377,23092,23815,24514,25147,26272,26989,27628,28345,29212,30022,30694,31482,32137,33039,33616,34257,34838,35394,36293,36996,37486,38160,38750,39570,40024,40608,41140,41662,42240,42954,43396,44055,44713,45349,46227,46802,47399,47868,48409,49003,49524,50010,50482,51330,51776,52253,52872,53460,54178,54786,55410,56041,56574,57406,57908,58449,58895,59415,60023,60528,61249,61746,62193,62681,63249,64070,64527,65106,65574,66083,66480,66977,67504,67911,68656,69125,69528,69938,70433,70924,71430,71904,72431,72823,73604,74068,74431,74806,75345,75854,76282,76728,77354,77748,78188,78751,79468,79951,80341,80833,81373,81797,82283,82779,83189,83768,84205,84556,84903,85371,85879,86223,86632,87110,87575,88212,88700,89114,89492,89877,90384,90704,91060,91516,91897,92295,92772,93068,93347,93577,93977,94295,94667,95002,95320,95789,96063,96497,96858,97215,97704,98080,98448,98784,99268,99790,100114,100506,100929,101256,101674,102158,102548,102988,103377,103820,104132,104657,105125,105572,106025,106453,106899,107303,107724,108266,108897,109415,109912,110402,110828,111356,111913,112543,113164,113701,114584,115106,115734,116492,117175,117917,118625,119406,120155,120838,121995,123476,124503,125522,126620,127706,128566,130007,131277,132480,133857,135078,136313,137293,138793,140231,141423,142549,143877,144871,146041,147299,148403,149379,150567,151592,152658,153755,155258,156306,157412,158613,160184,161291,162631,164423,165949,167366,168771,170172,171458,172995,174815,176325,177778,179201,180818,182057,183103,184795,186182,187717,188935,190115,191018,191929,193232,194237,195126,195956,196597,197110,197516,197989,198474,198845,199144,199306,199351,199361,199361
Nayarit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,4,5,5,5,7,7,7,9,10,10,10,13,15,18,20,23,27,28,29,32,34,38,39,40,43,47,49,51,59,63,65,69,71,76,83,95,103,113,121,129,144,162,184,203,214,233,238,252,260,273,290,310,324,340,349,363,384,406,425,446,468,484,499,517,541,571,609,638,659,690,715,742,783,819,847,873,905,936,973,1001,1043,1082,1122,1159,1196,1229,1270,1329,1377,1414,1452,1506,1550,1598,1652,1708,1751,1784,1831,1886,1939,1993,2053,2102,2146,2203,2261,2327,2385,2432,2506,2551,2609,2668,2727,2774,2825,2910,2952,3008,3077,3165,3253,3301,3351,3404,3458,3515,3572,3626,3685,3730,3776,3820,3882,3933,3991,4054,4088,4143,4192,4268,4332,4392,4440,4487,4532,4594,4636,4668,4709,4758,4801,4856,4900,4966,5017,5058,5084,5110,5148,5188,5242,5275,5307,5350,5381,5406,5441,5481,5519,5559,5580,5607,5645,5681,5708,5730,5780,5818,5844,5874,5900,5937,5969,6009,6034,6058,6082,6114,6143,6169,6193,6220,6244,6271,6293,6315,6336,6368,6387,6406,6430,6456,6483,6517,6545,6569,6582,6599,6625,6649,6677,6696,6702,6716,6730,6746,6762,6779,6800,6813,6823,6839,6858,6876,6904,6917,6932,6954,6968,6988,7001,7018,7039,7046,7061,7072,7082,7097,7111,7130,7140,7154,7167,7195,7218,7230,7251,7274,7297,7311,7337,7353,7371,7390,7419,7432,7443,7467,7494,7504,7531,7550,7571,7592,7618,7636,7652,7672,7694,7705,7724,7743,7759,7781,7802,7832,7853,7879,7917,7951,7989,8023,8056,8084,8118,8200,8268,8337,8402,8473,8535,8607,8689,8790,8892,8967,9033,9093,9176,9266,9352,9434,9540,9617,9705,9774,9854,9921,9971,10038,10079,10109,10140,10175,10211,10233,10251,10263,10274,10277,10280,10280,10281,10281
Nuevo León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,6,6,15,17,22,24,30,38,45,48,56,62,67,72,75,79,81,82,84,87,89,90,92,97,103,108,118,126,128,135,146,159,170,184,208,221,230,241,250,257,265,272,280,289,301,309,325,337,350,372,395,429,443,458,481,520,538,555,586,665,688,718,763,795,836,885,933,993,1028,1082,1112,1147,1200,1259,1306,1343,1398,1466,1517,1608,1685,1748,1799,1860,1921,1984,2116,2203,2314,2449,2627,2768,2888,3160,3346,3598,3811,4061,4277,4441,4720,4945,5157,5408,5618,5921,6181,6495,6773,7032,7338,7676,7979,8330,8737,9097,9589,9971,10427,10823,11259,11785,12246,12656,13053,13640,14081,14529,15106,15543,16051,16478,16907,17284,17736,18366,18744,19099,19378,19648,19942,20209,20534,20804,21031,21283,21577,21988,22257,22700,23010,23305,23603,23921,24272,24531,24956,25246,25544,25838,26151,26516,26831,27197,27574,27889,28367,28755,29113,29498,29964,30362,30708,31048,31447,31761,32117,32504,32970,33332,33622,34007,34361,34689,35071,35362,35640,35980,36293,36557,36892,37226,37601,37937,38280,38700,39150,39623,40041,40421,40766,41128,41505,41925,42295,42733,43052,43352,43854,44278,44687,45078,45627,46086,46564,46961,47423,48150,48630,49166,49597,49989,50438,50873,51278,51703,52217,52747,53073,53426,53805,54184,54583,55027,55471,55838,56174,56647,57020,57710,58345,58915,59416,59973,60567,61139,61607,62242,62890,63432,63836,64263,64674,65140,65621,66058,66488,66847,67455,67861,68231,68743,69107,69490,69800,70161,70561,70882,71309,71762,72097,72442,72844,73327,73784,74434,74912,75420,75951,76440,76980,77468,78036,78560,78959,79385,79878,80311,80921,81470,81911,82334,82843,83387,83972,84650,85491,86083,86651,87322,88449,89280,90178,91288,92115,92819,93597,94334,94941,95866,96806,97540,98242,98946,99784,100554,101328,102400,103122,103885,104491,105157,105752,106322,106964,107508,107931,108340,108621,108878,109131,109494,109727,109885,109978,110014,110029,110030,110030
Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,6,6,7,7,7,9,12,13,14,18,19,20,23,26,30,32,36,37,38,39,44,46,50,55,55,57,63,70,72,76,78,90,100,105,112,118,126,136,145,154,168,180,189,204,219,235,250,282,305,330,350,378,421,444,483,530,571,648,725,809,871,933,1022,1100,1152,1291,1370,1485,1560,1659,1751,1844,2004,2107,2181,2302,2430,2548,2641,2859,3004,3180,3374,3576,3716,3869,4080,4203,4368,4515,4678,4844,4993,5166,5310,5458,5626,5765,5976,6132,6331,6472,6618,6781,6899,7046,7258,7478,7676,7902,8075,8245,8461,8640,8843,9008,9134,9238,9469,9611,9736,9902,10046,10190,10335,10478,10675,10785,10967,11118,11216,11340,11484,11641,11763,11895,11994,12129,12215,12309,12518,12629,12734,12819,12904,12988,13078,13227,13353,13509,13571,13662,13760,13867,13953,14034,14154,14239,14326,14434,14527,14636,14729,14828,14916,14972,15057,15177,15254,15322,15431,15572,15641,15787,15859,15972,16067,16217,16310,16406,16597,16708,16851,16960,17079,17209,17274,17369,17517,17628,17798,17924,18003,18081,18186,18338,18449,18547,18686,18780,18891,19025,19160,19277,19432,19591,19675,19780,19874,19990,20174,20278,20453,20534,20603,20693,20795,20931,21025,21108,21211,21295,21409,21517,21618,21739,21829,21898,21971,22018,22088,22180,22289,22390,22480,22572,22672,22772,22910,23023,23119,23223,23304,23365,23443,23525,23676,23793,23910,23987,24086,24198,24260,24321,24436,24529,24619,24708,24853,24967,25068,25212,25346,25462,25613,25729,25850,25973,26109,26216,26376,26544,26657,26784,26931,27081,27241,27410,27605,27876,28042,28269,28386,28531,28643,28910,29214,29379,29576,29751,29946,30129,30358,30658,30972,31264,31579,31848,32099,32399,32651,32950,33208,33424,33623,33745,33942,34222,34449,34670,34892,35108,35281,35444,35615,35756,35922,36119,36208,36282,36360,36435,36499,36572,36619,36639,36654,36659,36661,36661,36661,36661
