Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020
Guanajuato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,11,11,12,15,15,15,16,16,17,17,18,18,20,25,26,29,29,29,30,31,31,33,35,36,37,38,39,40,41,42,42,42,42,43,43,43,44,46,48,48,53,53,53,54,55,55,55,55,57,60,62,63,66,68,69,69,69,72,74,74,74,74,74,75,78,78,79,80,83,83,85,85,85,86,88,88,88,88,88,89,89,89,91,92,93,94,94,95,95,95,96,98,99,101,101,101,101,102,103,104,104,105,106,107,108,108,110,110,110,111,112,112,112,113,113,113,113,114,115,115,115,116,116,116,116,116,116,116,116,116,116,116,116,116,117,117,119,119,119,119,119,120,121,123,124,124,124,125,126,128,128,128,130,130,131,133,133,133,134,134,134
Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,7,7,7,7,8,8,9,10,12,13,14,15,16,16,17,17,19,19,22,24,26,26,29,32,34,39,40,43,43,45,49,50,53,55,59,60,60,61,63,64,64,64,65,69,69,69,71,71,72,72,73,73,73,73,73,74,74,75,75,77,77,78,79,79,79,80,80,81,82,83,84,84,85,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,90,90,90,90,91,91,91,91,91,91,91,91,91,91,91,91,91,92,92,92,93,93,94,94,94,94,95,95,95,95,96,96,96,96,98,98,98,98,98,98,98,98,98,98,98,99,99,99,100,100,100,100,100,101,101,101,101,101,101,101,101,101,102,102,103,104,105,105,105,105,106,106,107,108,108,108,108,108,108,108,108,109,111,111,111,112,112,112,112,113,113,114,114,114,114,116,116,116,116,118,119,119,120,121,121,121,121,121,121
Hidalgo,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,5,5,5,5,5,5,7,7,7,7,7,7,9,11,11,12,13,13,14,14,14,15,15,15,17,17,18,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,21,21,22,23,24,24,24,24,25,25,26,26,26,26,27,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,31,31,31,31,32,32,32,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,36,36,36,36,36,37,37,37,37,37,37,37,37,37,38,38,39,39,39,39,39,40,40,41,41,41,41,41,42,42,42,42,43,43,43,44,45,45,45,45,45,45,45,45,46,46,47,47,47,47,47,47,48,48,48,48,48,48,48,48,49,50,50,50,50,50,50,50,50,50,50,51,52,52,53,53,54,54,54,55,55,55,55,55,55,55,55,56,57,57,57,58,58,59,59,60,60,60,60,60,60,60,60,60,60
Jalisco,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,11,12,12,13,14,14,17,17,18,20,20,20,21,22,23,24,26,26,26,26,27,28,28,30,32,32,34,35,36,39,39,40,41,42,42,43,45,45,46,49,54,54,54,54,55,55,58,58,58,60,62,64,66,68,70,70,70,71,71,74,75,76,76,77,79,81,83,85,85,85,87,87,88,91,91,95,96,97,97,101,104,104,106,108,109,110,110,110,111,111,112,114,115,115,116,116,118,119,122,122,122,123,123,125,127,127,129,129,131,133,137,138,141,144,146,148,149,150,150,150,151,153,154,157,160,163,165,165,166,168,171,174,176,177,179,179,179,180,182,184,190,196,198,200,202,203,205,207,210,211,215,217,218,218,219,219,221,222,227,228,228,228,230,231,235,237,237,241,242,243,243,245,250,250,251,251,251,252,253,253,254,255,255,255,255,255
Michoacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,8,8,8,9,9,9,9,9,9,11,11,11,11,12,12,12,12,13,13,14,14,15,15,15,15,16,16,17,17,17,17,18,18,18,18,18,18,18,21,23,24,25,25,25,25,27,27,31,31,32,33,34,34,34,35,35,35,35,35,36,36,39,39,42,42,42,42,42,42,44,45,45,46,46,47,47,47,47,48,48,48,48,49,49,51,51,51,52,52,52,52,53,54,54,54,54,54,54,54,54,55,56,56,59,60,61,61,63,63,64,65,66,69,70,70,71,72,73,73,74,74,75,76,76,76,79,79,79,80,81,81,82,84,84,84,84,85,85,87,87,87,87,88,89,89,89,89,91,92,93,95,96,96,96,97,97,97,97,99,100,101,102,102,102,102,102,102
Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,6,7,8,9,11,11,12,15,16,16,19,21,24,27,27,27,28,28,28,29,29,30,31,34,37,38,40,41,42,42,42,43,44,46,48,49,49,50,51,51,51,53,55,56,57,58,58,58,58,60,60,61,62,64,65,66,66,68,68,68,68,68,69,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,71,73,74,75,75,75,75,75,75,75,76,77,78,78,78,78,78,78,78,78,79,80,80,80,80,81,81,82,82,82,82,82,83,84,84,84,85,85,85,85,85,85,86,87,88,88,89,89,89,89,89,89,89,89,89,89,89,89,89,89,90,91,91,91,91,91,92,92,92,92,92,93,93,93,93,93,93,93,93,94,94,94,94,94,94,94,94,94,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,96,96,96,97,97,97,97,97,98,98,98,98,98,98
México,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,11,13,13,14,15,16,17,25,29,37,41,47,48,56,64,69,85,95,101,116,133,152,177,202,227,252,292,317,349,395,444,494,548,612,680,729,778,877,931,981,1024,1089,1151,1201,1264,1320,1405,1468,1512,1567,1629,1689,1721,1776,1848,1885,1958,2006,2052,2089,2142,2210,2256,2310,2347,2374,2406,2437,2513,2562,2601,2632,2681,2706,2738,2771,2798,2828,2849,2897,2914,2941,2980,2997,3010,3030,3063,3087,3101,3125,3138,3154,3170,3193,3208,3225,3242,3263,3284,3303,3313,3319,3328,3339,3346,3350,3356,3367,3379,3389,3398,3405,3416,3427,3437,3440,3445,3465,3474,3484,3496,3503,3516,3521,3540,3547,3552,3559,3564,3572,3573,3580,3586,3590,3593,3603,3606,3613,3626,3629,3636,3639,3648,3650,3654,3656,3669,3674,3683,3690,3693,3695,3701,3706,3710,3716,3721,3725,3731,3734,3743,3745,3754,3757,3769,3772,3776,3779,3782,3793,3803,3805,3808,3815,3819,3833,3841,3849,3850,3858,3868,3872,3877,3882,3888,3892,3898,3904,3908,3911,3916,3920,3926,3931,3937,3942,3949,3954,3955,3959,3962,3971,3979,3983,3990,3996,3999,4001,4009,4018,4022,4027,4031,4033,4041,4047,4053,4061,4064,4068,4071,4077,4081,4086,4088,4089,4091,4099,4107,4111,4114,4116,4116,4116,4116
Nayarit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,14,14,14,14,15,15,15,16,16,17,18,18,19,20,21,21,21,21,21,21,22,22,22,23,24,24,24,24,24,24,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,31,32,32,32,32,32,32,32,32,33,33,33,33,33,33,34,35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
Nuevo León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,13,14,14,14,14,14,14,15,17,17,17,17,17,18,20,20,20,20,22,22,23,23,23,27,29,31,33,35,38,40,42,44,49,53,54,57,60,62,62,63,66,68,69,69,70,70,73,73,75,76,78,79,79,80,81,82,84,84,85,87,87,87,88,88,90,91,93,93,94,94,94,94,94,94,94,95,97,98,98,101,102,102,103,103,103,104,104,105,106,107,108,108,109,110,111,111,112,112,113,113,114,115,117,117,118,118,121,122,123,123,123,126,126,126,129,129,129,129,129,129,130,130,131,131,132,134,134,136,139,139,139,139,139,139,139,140,140,141,141,141,141,142,143,143,143,143,143,143,143,144,144,146,147,147,147,148,148,148,148,148
Oaxaca,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,9,9,10,10,10,11,11,11,11,12,14,15,16,16,17,18,19,19,19,19,19,19,19,20,21,21,21,22,22,23,23,23,25,25,25,25,25,26,26,27,28,29,29,29,30,30,31,31,31,32,32,35,35,38,38,38,38,38,39,39,39,40,40,41,41,41,41,41,42,43,43,44,44,44,45,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,49,49,49,49,50,51,51,51,51,51,51,51,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,55,56,56,56,57,57,57,57,57,57,58,58,58,58,58,58,58,58,59,59,59,60,60,60,60,60,62,62,62,62,62
Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,5,5,5,7,7,7,7,7,7,7,8,8,8,8,8,10,12,15,15,16,16,18,19,20,22,24,24,25,32,35,37,40,45,47,48,49,50,54,54,54,56,58,62,64,65,67,69,77,79,80,83,85,89,90,91,93,96,100,103,112,114,115,120,122,126,130,135,140,148,150,152,155,157,161,165,171,177,179,182,183,185,189,193,196,201,203,206,208,214,216,221,221,222,226,228,232,238,239,242,243,246,249,255,256,258,261,264,266,270,272,274,276,280,282,285,287,287,288,289,290,293,293,293,295,296,296,297,298,298,298,298,298,298,298,299,299,299,300,300,301,303,304,304,306,308,310,310,311,311,312,314,315,315,317,317,317,317,318,319,323,323,324,325,326,326,326,326,327,327,328,330,331,332,332,332,332,332,332,333,333,333,335,335,336,337,338,338,338,338,339,339,339,340,340,341,342,342,342,342,342,342,342,342,342,343,343,344,344,344,345,345,345,345,345,345,346,346,348,349,349,349,349,350,350,350,350
Queretaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,10,10,11,11,11,11,11,11,11,11,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,21,21,21,21,22,22,22,22,22,22,22,23,23,23,23,24,24,24,24,24
Quintana Roo,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,14,14,14,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22
San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,6,7,8,8,8,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,12,12,13,15,17,18,20,20,20,23,24,24,24,24,25,26,26,26,26,27,28,29,29,29,29,30,30,30,30,31,31,32,33,34,34,34,34,34,34,34,35,35,35,35,35,36,37,37,37,37,37,37,38,38,38,39,40,40,40,40,40,41,41,42,42,42,44,45,45,45,45,45,46,46,47,47,47,49,50,50,50,50,50,50,51,51,51,52,54,55,56,58,58,58,58,59,60,60,60,60,60
Sinaloa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,5,6,7,7,8,10,11,11,12,13,15,17,19,19,22,22,25,28,31,36,37,37,38,39,39,39,39,41,42,46,47,50,51,52,53,56,58,63,63,64,66,67,68,71,72,76,79,83,85,85,90,97,102,105,110,111,114,118,122,124,126,130,135,137,143,145,151,161,170,172,174,175,180,182,184,193,199,206,209,213,215,216,218,223,225,229,231,234,241,247,251,255,262,267,272,278,280,287,287,288,291,296,302,310,311,315,319,323,328,330,335,335,339,339,341,342,343,347,351,356,360,360,360,365,366,370,370,371,375,377,382,384,390,393,394,395,398,401,407,407,407,411,413,419,422,426,428,429,435,439,440,443,445,448,451,453,456,460,461,461,463,465,465,467,468,471,472,478,480,482,483,483,483,485,488,490,491,491,492,492,492,494,495,496,498,498,499,499,500,505,506,508,510,511,512,513,514,515,515,516,519,519,519,522,524,524,525,525,526,526,527,528,528,531,531,532,532,533,533,535,535,535,535,535,535
Sonora,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,8,11,11,12,13,14,16,18,18,18,19,20,20,20,20,20,21,21,25,26,30,34,36,37,41,44,47,48,51,57,60,67,75,80,84,87,90,95,102,110,115,115,118,122,128,131,132,138,141,150,153,159,162,165,166,168,172,179,184,185,188,190,194,196,197,200,202,203,205,209,211,213,216,218,218,222,225,225,227,229,231,233,233,238,239,240,242,243,249,251,251,254,255,257,260,261,262,262,265,265,266,267,267,267,267,270,270,270,270,270,270,271,271,271,271,271,272,272,273,273,273,274,275,275,275,275,275,277,278,278,278,278,278,278,278,278,279,279,279,279,281,281,281,281,281,281,281,281,282,284,284,284,286,286,286,286,286,286,289,289,291,291,292,292,293,293,295,295,296,296,297,298,299,299,301,301,302,303,303,303,304,304,304,304,304
Tabasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,7,7,10,10,11,11,11,12,14,15,16,16,17,17,17,19,19,20,22,22,22,22,23,23,25,26,27,28,29,31,32,32,32,33,35,36,36,36,40,42,42,43,43,45,46,46,47,47,48,48,51,51,51,51,53,56,57,57,57,63,64,64,65,67,68,72,72,73,75,82,84,86,86,86,88,90,90,91,93,94,97,98,99,101,102,102,103,103,106,108,108,108,108,109,109,110,111,111,111,112,116,116,116,116,116,116,116,116,117,118,119,119,119,119,119,119,119,120,121,121,121,121,121,123,123,124,124,124,124,124,124,125,125,126,126,127,127,127,127,127,127,128,128,128,128,128,128,128,129,129,129,129,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,132,132,132,132,133,133,134,135,135,135,135,135,135,135,135,135,136,136,136,138,138,138,138,138,138,138,138,139,139,139,140,140,140,140,140,140,140
Tamaulipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,8,8,9,9,9,9,9,10,11,13,13,14,16,16,17,18,18,18,18,19,19,19,19,22,22,22,22,22,22,23,23,23,23,23,23,23,25,27,28,28,28,28,28,28,28,29,29,31,32,32,32,32,33,34,35,36,38,38,38,39,39,39,40,40,40,40,40,40,40,40,41,41,41,42,42,42,42,42,44,45,46,48,48,48,51,51,53,53,54,56,57,59,59,60,61,63,63,63,64,67,68,69,70,72,74,75,76,78,79,81,82,82,83,83,84,84,85,86,87,88,88,88,89,90,92,93,93,94,94,95,96,96,96,98,98,99,100,100,100,100,101,102,102,102,102,102,102
Tlaxcala,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,12,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
