Estado,23-01-2020,24-01-2020,25-01-2020,26-01-2020,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020,10-02-2020,11-02-2020,12-02-2020,13-02-2020,14-02-2020,15-02-2020,16-02-2020,17-02-2020,18-02-2020,19-02-2020,20-02-2020,21-02-2020,22-02-2020,23-02-2020,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020,02-03-2020,03-03-2020,04-03-2020,05-03-2020,06-03-2020,07-03-2020,08-03-2020,09-03-2020,10-03-2020,11-03-2020,12-03-2020,13-03-2020,14-03-2020,15-03-2020,16-03-2020,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021
Guanajuato,4,10,18,26,34,37,40,42,47,55,65,74,83,92,97,101,108,116,131,138,147,158,167,178,188,201,206,210,218,224,231,238,253,259,269,273,286,291,299,310,317,329,337,341,352,365,383,399,407,440,458,480,508,537,582,630,664,718,745,806,864,920,984,1068,1147,1222,1304,1382,1447,1494,1544,1588,1631,1690,1754,1823,1862,1913,1983,2035,2121,2235,2342,2461,2564,2663,2771,2958,3204,3380,3575,3707,3859,4094,4431,4764,4954,5078,5210,5408,5614,5840,6033,6310,6501,6634,6831,7105,7399,7686,7936,8128,8263,8553,8777,9021,9269,9436,9627,9767,9963,10267,10493,10764,10907,11070,11232,11417,11622,11828,12173,12372,12615,12798,13070,13353,13571,13798,14024,14241,14380,14591,14825,15133,15429,15653,15820,15999,16228,16629,16870,17160,17422,17722,18004,18358,18685,19082,19572,19954,20504,20809,21187,21615,22077,22559,23005,23279,23593,24007,24342,24718,25168,25492,25964,26319,26771,27272,27834,28401,28766,29083,29369,29675,30218,30599,31057,31461,31864,32150,32443,32948,33287,33763,34101,34470,34731,35127,35501,35871,36412,36686,36940,37185,37521,37975,38354,38846,39228,39564,40064,40379,40803,41289,41890,42431,42814,43139,43527,43877,44336,44799,45406,45748,46058,46459,47022,47465,48000,48384,48778,49208,49619,50010,50549,51143,51821,52247,52684,53218,53828,54582,55171,55615,55996,56361,56821,57216,57729,58289,58751,59172,59617,59895,60238,60606,61127,61440,61785,62124,62479,63031,63505,64026,64399,64827,65216,65529,65924,66425,67019,67547,67995,68363,68777,69188,69783,70367,70808,71310,71632,72051,72455,73069,73565,73999,74338,74717,75111,75501,75934,76416,76940,77276,77616,77947,78293,78768,79274,79750,80181,80552,81175,81552,81915,82346,82769,83131,83426,83790,84110,84490,84991,85532,85839,86075,86387,86793,87172,87589,88003,88419,88837,89165,89579,89953,90374,90774,91118,91390,91732,92071,92450,92723,92966,93176,93391,93661,93949,94270,94651,94881,95174,95478,96055,96553,97105,97668,98090,98444,98809,99219,99655,100197,100696,101078,101439,101667,101850,101978,102040,102136,102140,102140
Guerrero,1,6,7,11,14,17,23,24,27,27,29,30,30,31,35,36,38,41,42,43,44,46,47,49,51,52,55,59,61,63,66,71,75,78,78,79,80,84,88,90,90,91,94,95,95,99,102,105,105,109,115,122,129,134,136,143,157,177,186,197,217,227,241,260,275,286,305,322,331,341,347,355,365,376,390,411,422,437,455,479,489,514,531,550,567,583,608,628,649,669,686,717,750,780,799,830,874,899,948,1033,1078,1118,1161,1199,1245,1296,1358,1406,1481,1513,1561,1614,1656,1701,1733,1768,1802,1828,1864,1902,1941,1984,2040,2106,2176,2240,2302,2360,2421,2481,2549,2594,2633,2675,2743,2804,2838,2894,2945,3022,3071,3124,3182,3230,3312,3365,3404,3474,3517,3606,3670,3759,3856,3943,4089,4213,4354,4506,4649,4775,4927,5012,5106,5183,5243,5321,5381,5457,5551,5710,5805,5921,6026,6104,6197,6291,6393,6494,6609,6798,6893,6993,7104,7225,7374,7511,7679,7823,7945,8051,8188,8399,8581,8671,8730,8793,8858,8920,9021,9103,9193,9252,9314,9376,9458,9540,9602,9668,9744,9813,9974,10062,10133,10219,10332,10455,10534,10631,10743,10806,10887,10970,11078,11175,11278,11368,11451,11519,11617,11737,11837,11956,12038,12117,12180,12239,12304,12375,12468,12551,12646,12775,12873,12956,13041,13118,13235,13299,13375,13481,13586,13676,13802,13931,14024,14115,14214,14315,14393,14457,14548,14661,14736,14852,14951,15031,15113,15208,15296,15375,15486,15654,15728,15834,15908,15986,16107,16195,16278,16358,16422,16499,16562,16664,16739,16799,16904,17017,17109,17182,17265,17356,17469,17530,17605,17694,17772,17875,17950,18044,18133,18222,18344,18419,18485,18555,18630,18728,18788,18885,18955,19021,19128,19245,19332,19426,19570,19675,19768,19870,19995,20091,20220,20320,20435,20533,20656,20767,20829,20896,20998,21066,21194,21286,21351,21418,21489,21548,21613,21707,21789,21857,21924,22015,22136,22220,22295,22383,22455,22533,22589,22662,22753,22843,22930,22979,23045,23111,23155,23171,23190,23197,23197,23197
Hidalgo,9,11,22,30,38,47,50,57,59,64,72,76,83,84,89,94,100,104,108,113,116,120,123,131,134,140,148,151,158,160,164,168,176,181,186,189,192,195,207,214,219,224,227,231,235,241,253,259,268,275,277,289,295,305,314,323,343,363,375,390,421,461,485,510,525,544,558,575,596,617,627,634,647,666,677,689,695,705,716,723,730,751,762,778,788,807,823,831,860,871,881,915,931,945,961,986,996,1013,1032,1060,1080,1111,1152,1179,1211,1250,1276,1292,1325,1375,1418,1469,1492,1531,1555,1581,1627,1663,1702,1739,1781,1818,1849,1893,1926,1964,2003,2051,2105,2162,2238,2289,2326,2372,2440,2490,2547,2589,2652,2711,2769,2822,2872,2935,3012,3061,3102,3162,3202,3256,3300,3358,3398,3435,3489,3538,3576,3620,3672,3723,3781,3847,3887,3934,3989,4052,4123,4195,4243,4340,4380,4442,4504,4553,4609,4680,4741,4813,4876,4980,5033,5100,5155,5207,5282,5357,5445,5514,5580,5636,5679,5773,5823,5893,5965,6054,6119,6197,6268,6331,6432,6496,6583,6649,6728,6808,6875,6951,7009,7080,7163,7235,7295,7357,7465,7544,7617,7684,7756,7818,7881,7970,8074,8143,8211,8272,8350,8434,8503,8575,8625,8692,8732,8780,8825,8880,8928,8964,9014,9091,9161,9253,9345,9414,9477,9529,9604,9666,9746,9813,9880,9957,10044,10121,10192,10261,10370,10438,10507,10573,10648,10756,10827,10913,11004,11082,11141,11204,11262,11341,11449,11554,11618,11691,11768,11850,11957,12066,12167,12263,12336,12406,12468,12562,12635,12723,12807,12870,12948,13022,13108,13196,13292,13367,13444,13504,13563,13638,13714,13789,13850,13915,13995,14052,14114,14207,14286,14387,14467,14563,14661,14740,14842,14992,15076,15170,15244,15340,15429,15564,15678,15814,15933,16028,16149,16264,16392,16505,16594,16691,16795,16892,17007,17121,17215,17307,17389,17510,17636,17770,17942,18061,18167,18277,18430,18576,18723,18881,19050,19174,19292,19423,19548,19730,19854,19984,20094,20182,20263,20317,20337,20361,20370,20370
Jalisco,13,32,52,86,103,123,144,160,175,182,195,215,226,242,258,272,291,313,335,353,373,385,396,408,425,440,448,459,468,474,483,500,512,518,539,551,556,568,586,602,624,632,644,652,662,681,708,740,763,798,835,876,917,975,1040,1108,1175,1261,1341,1421,1521,1625,1717,1790,1872,1970,2050,2162,2256,2389,2490,2614,2717,2783,2864,2934,3016,3079,3172,3258,3336,3441,3546,3656,3740,3896,4042,4234,4509,4670,4845,5033,5166,5304,5396,5520,5638,5751,5876,6001,6095,6223,6348,6494,6636,6832,7013,7166,7383,7615,7817,8043,8251,8405,8567,8726,8954,9166,9361,9554,9710,9880,10071,10453,10686,10893,11090,11336,11553,11780,12068,12336,12565,12789,13055,13283,13562,13800,14032,14260,14480,14684,14823,14998,15231,15407,15635,15856,16044,16311,16442,16660,16866,17092,17330,17571,17730,17942,18147,18420,18727,18920,19144,19336,19598,19916,20178,20444,20673,20984,21211,21464,21788,22128,22469,22751,23063,23310,23574,23887,24084,24255,24390,24556,24725,24885,25128,25346,25522,25694,25854,26037,26205,26421,26611,26814,26987,27175,27372,27554,27837,28017,28177,28360,28522,28677,28866,29126,29326,29489,29701,29914,30068,30237,30476,30709,30929,31129,31345,31501,31739,31996,32277,32461,32678,32896,33113,33325,33543,33735,33929,34125,34270,34449,34648,34842,35030,35202,35401,35645,35905,36146,36394,36605,36812,37060,37310,37534,37797,38081,38310,38554,38864,39160,39409,39679,39989,40201,40410,40625,40822,41097,41274,41547,41769,41972,42224,42468,42668,42918,43165,43432,43647,43865,44070,44302,44558,44817,45083,45347,45585,45833,46040,46326,46583,46848,47104,47337,47519,47665,47826,48008,48225,48383,48536,48697,48850,49076,49321,49545,49795,50007,50335,50539,50838,51089,51320,51594,51811,52065,52348,52593,52918,53216,53387,53599,53754,53972,54195,54413,54597,54800,55044,55194,55413,55617,55861,56091,56268,56430,56590,56753,56993,57173,57309,57448,57592,57755,57944,58139,58412,58567,58711,58916,59190,59473,59704,59977,60249,60473,60699,60969,61233,61639,61986,62258,62504,62720,62864,62964,63020,63052,63060,63060
Michoacán,3,8,20,33,41,51,60,64,71,74,82,91,98,104,106,109,118,123,132,138,142,148,154,155,166,171,176,184,187,188,193,205,210,217,222,232,241,247,256,266,273,282,291,308,321,346,366,380,388,397,416,429,451,475,508,541,561,602,632,653,690,720,743,765,793,818,846,871,893,929,962,990,1022,1049,1084,1114,1151,1192,1241,1283,1338,1392,1437,1488,1535,1586,1630,1671,1753,1806,1851,1888,1944,2008,2064,2131,2183,2238,2308,2395,2443,2503,2592,2711,2777,2831,2901,2989,3118,3265,3371,3500,3630,3764,3860,3957,4113,4250,4422,4515,4646,4750,4879,5093,5227,5377,5569,5711,5848,5957,6208,6399,6567,6692,6887,7039,7212,7471,7685,7912,8104,8372,8616,8856,9157,9399,9603,9825,10055,10405,10621,10898,11174,11425,11674,11905,12063,12292,12529,12739,13066,13254,13442,13640,13813,14076,14296,14490,14669,14954,15143,15322,15578,15736,15981,16150,16348,16567,16790,17165,17384,17621,17844,18042,18325,18527,18770,18975,19162,19330,19504,19783,19987,20202,20378,20612,20808,21068,21292,21476,21805,21967,22176,22391,22597,22818,22997,23215,23405,23573,23842,24007,24203,24384,24577,24784,24940,25103,25301,25433,25596,25784,26050,26213,26384,26533,26715,26841,27033,27214,27412,27672,27858,27995,28158,28350,28580,28747,28902,29104,29271,29534,29716,29871,30009,30145,30316,30448,30598,30805,30975,31117,31375,31514,31685,31810,32028,32124,32226,32356,32468,32661,32809,32941,33055,33183,33357,33468,33599,33744,33897,34141,34266,34401,34528,34669,34859,35027,35161,35319,35436,35568,35692,35912,36069,36241,36370,36512,36649,36776,36909,37057,37260,37359,37466,37583,37691,37825,37962,38092,38229,38357,38606,38727,38858,39034,39196,39416,39558,39705,39854,39983,40166,40382,40560,40690,40823,40996,41099,41250,41390,41542,41726,41852,41993,42136,42322,42525,42618,42738,42878,43001,43138,43251,43352,43445,43537,43678,43796,43906,44048,44148,44246,44341,44515,44630,44745,44860,44974,45062,45155,45282,45385,45529,45640,45720,45803,45858,45886,45917,45932,45943,45946,45946
Morelos,1,3,6,9,11,12,13,19,19,21,21,27,33,37,38,40,41,44,47,50,51,52,53,54,54,56,58,60,62,63,65,69,73,73,74,76,78,82,87,90,91,95,96,96,97,105,110,115,117,117,122,125,131,139,149,161,172,183,193,201,223,233,240,252,262,276,290,305,320,344,361,375,386,392,404,421,440,458,474,491,508,535,546,563,576,587,604,615,639,650,663,673,686,705,715,733,746,760,784,809,826,857,900,918,938,959,997,1033,1084,1120,1149,1174,1201,1248,1282,1315,1349,1379,1418,1454,1493,1543,1587,1632,1661,1686,1708,1728,1759,1804,1840,1859,1883,1919,1976,2024,2072,2138,2182,2230,2272,2325,2367,2409,2473,2519,2549,2582,2628,2692,2742,2799,2825,2849,2895,2944,2993,3041,3089,3123,3152,3183,3220,3266,3305,3373,3425,3449,3477,3537,3566,3615,3679,3730,3769,3809,3846,3896,3944,3987,4023,4051,4073,4109,4147,4194,4238,4270,4295,4328,4361,4405,4474,4528,4582,4623,4657,4699,4749,4804,4882,4918,4949,4997,5057,5129,5191,5245,5283,5322,5372,5404,5430,5468,5495,5547,5589,5618,5637,5661,5717,5781,5841,5891,5919,5969,6006,6061,6131,6171,6193,6222,6265,6314,6361,6390,6429,6471,6518,6565,6603,6675,6731,6775,6809,6836,6875,6912,6958,7007,7052,7107,7152,7205,7248,7311,7384,7437,7496,7540,7581,7648,7676,7738,7783,7829,7872,7909,7935,8001,8073,8124,8162,8211,8256,8290,8365,8411,8482,8525,8573,8594,8611,8662,8709,8771,8817,8872,8902,8931,8989,9040,9082,9132,9172,9194,9217,9243,9305,9362,9414,9452,9506,9553,9604,9677,9744,9805,9855,9911,9983,10036,10115,10185,10244,10301,10361,10436,10521,10604,10686,10768,10847,10920,10988,11104,11203,11304,11364,11428,11483,11624,11914,12107,12207,12459,12857,13071,13423,13715,14070,14413,15052,15512,16710,16966,17444,17652,18067,18412,18540,19119,19260,20016,20442,20698,21075,21228,21453,21549,21563,21610,21615,21615
México,9,22,28,42,55,63,76,83,92,103,112,118,134,154,164,172,181,193,206,217,225,234,242,252,258,269,277,284,290,294,297,310,332,353,367,375,386,396,420,442,463,479,499,514,527,541,561,597,624,656,693,725,768,819,867,907,946,1009,1060,1132,1243,1332,1455,1577,1707,1810,1916,2049,2140,2301,2410,2545,2667,2778,2913,3039,3172,3285,3450,3607,3780,3974,4103,4292,4455,4616,4775,4941,5218,5398,5618,5795,6039,6277,6539,6901,7264,7584,8037,8692,9184,9607,10207,10789,11287,11783,12414,12973,13629,14213,14706,15082,15475,16029,16424,16843,17479,17942,18587,18932,19442,19817,20213,20910,21376,21908,22425,22975,23459,23862,24619,25114,25575,25979,26552,27140,27605,28337,28984,29861,30451,31118,31659,32256,33190,33962,34533,35203,35831,36715,37186,37913,38588,39210,39903,40657,41210,41814,42567,43375,44427,45082,45813,46374,47120,47854,48543,49284,49935,51020,51691,52308,53103,53855,54785,55494,56247,56974,57597,58764,59324,60072,60682,61350,62184,62858,63796,64659,65331,65987,66810,68059,68717,69645,70403,71317,71913,72729,73574,74325,75699,76421,77253,77922,78749,79732,80695,81597,82525,83253,84436,85204,85867,86582,87587,88640,89462,90266,91217,91720,92526,93377,94443,95290,96022,96843,97791,98562,99359,100116,100856,101900,102495,103034,103482,104252,104983,105437,106075,106715,107477,108451,109096,109761,110449,111018,111939,112472,113014,113699,114340,115020,115671,116127,116464,116785,117325,117767,118256,118723,119125,119612,119908,120497,120993,121442,121993,122509,122869,123274,123914,124794,125371,125947,126592,127021,127519,128214,128916,129702,130331,131034,131325,131816,132230,132754,133318,133846,134367,134752,135132,135842,136612,137342,137889,138388,138722,139250,139737,140455,141186,141816,143017,143608,144253,145287,146217,147481,148519,149608,150536,151327,152952,154963,156633,158281,159960,161210,162050,163988,165723,167608,169772,171558,172899,173925,176011,177948,179727,181319,183080,184297,185509,187251,188882,190264,191588,192568,193783,194837,196845,198473,200104,201417,202582,203637,204657,206452,208194,209716,211450,212949,214082,215216,216976,218589,220176,221605,222826,223568,223943,224724,225215,225215
Nayarit,2,3,6,9,10,11,12,13,14,19,24,27,30,31,32,34,35,37,39,39,43,45,45,47,48,49,52,52,52,54,60,61,66,71,71,72,74,79,84,89,90,90,93,94,98,100,104,105,107,109,110,114,118,122,129,132,139,147,156,166,179,185,195,204,212,220,233,243,250,258,267,274,278,288,298,304,312,317,333,338,345,354,363,377,382,393,405,419,430,438,452,473,498,521,542,558,565,587,602,623,639,663,689,712,732,746,763,780,804,823,834,856,881,907,929,953,979,1011,1032,1046,1062,1081,1102,1121,1143,1162,1185,1204,1239,1270,1307,1330,1351,1369,1385,1399,1420,1456,1486,1515,1534,1558,1583,1610,1648,1684,1707,1727,1758,1792,1828,1859,1902,1939,1955,1983,2006,2033,2070,2109,2144,2170,2207,2243,2287,2323,2351,2388,2409,2441,2475,2510,2553,2596,2649,2675,2714,2758,2784,2828,2874,2913,2942,2976,3005,3034,3061,3094,3119,3137,3157,3178,3204,3224,3253,3281,3318,3340,3362,3384,3404,3425,3448,3470,3496,3522,3545,3574,3591,3608,3624,3646,3669,3682,3715,3744,3770,3792,3808,3832,3867,3897,3919,3934,3953,3977,3999,4022,4041,4065,4076,4088,4105,4125,4146,4167,4192,4211,4231,4253,4280,4299,4324,4338,4358,4378,4408,4435,4459,4482,4512,4536,4558,4578,4597,4622,4657,4680,4695,4717,4736,4770,4792,4826,4846,4866,4886,4904,4931,4956,4977,4996,5022,5049,5075,5090,5108,5137,5166,5191,5212,5231,5266,5299,5317,5333,5345,5360,5381,5401,5422,5435,5451,5465,5473,5488,5503,5528,5551,5570,5582,5602,5620,5653,5677,5701,5721,5737,5757,5772,5797,5817,5844,5869,5887,5905,5917,5934,5958,5984,6006,6023,6042,6071,6087,6110,6140,6157,6179,6187,6206,6233,6252,6270,6282,6289,6307,6324,6351,6375,6399,6425,6444,6459,6492,6535,6566,6600,6635,6670,6708,6758,6794,6839,6883,6907,6941,6966,6985,7005,7018,7018,7019,7019
Nuevo León,10,16,20,29,36,41,45,48,48,53,58,65,77,86,91,96,103,116,128,133,139,143,150,157,165,176,180,183,189,194,207,216,230,244,254,263,266,279,298,309,321,332,334,340,350,366,395,418,453,475,499,533,590,643,682,731,765,834,904,977,1068,1145,1211,1277,1341,1404,1478,1555,1630,1748,1831,1918,2005,2138,2320,2559,2792,3053,3303,3511,3675,3888,3997,4165,4285,4371,4433,4508,4606,4680,4762,4864,5001,5193,5349,5512,5647,5762,5861,6086,6234,6386,6544,6757,6900,7082,7291,7460,7696,7924,8211,8438,8642,8846,9011,9227,9558,9876,10159,10434,10747,11068,11381,11776,12178,12532,12883,13216,13504,13761,14193,14544,14933,15326,15602,15911,16151,16550,16947,17427,17791,18115,18391,18656,19112,19402,19647,19840,20072,20318,20575,20833,21121,21368,21651,21937,22145,22423,22724,23019,23352,23654,23925,24177,24440,24750,25015,25255,25479,25775,25966,26248,26579,26813,27088,27316,27606,27832,28064,28386,28613,28859,29039,29168,29320,29454,29629,29803,29945,30113,30275,30524,30698,30964,31181,31366,31546,31757,32008,32230,32545,32794,33047,33244,33484,33737,33958,34246,34493,34746,35098,35413,35671,35960,36367,36734,37098,37404,37745,37987,38336,38790,39328,39638,39959,40299,40592,40924,41309,41626,41956,42283,42534,42748,43002,43282,43538,43792,44084,44446,44855,45292,45705,46079,46421,46733,47064,47424,47803,48272,48676,49064,49553,49944,50357,50762,51241,51660,52091,52492,52956,53544,54000,54507,54948,55331,55743,56170,56573,57026,57498,58086,58461,58861,59194,59526,59900,60262,60597,60935,61203,61530,61789,62209,62543,62835,63094,63385,63697,64006,64366,64788,65307,65713,66067,66385,66703,67084,67484,67878,68217,68550,69094,69454,69834,70349,70794,71233,71583,71887,72149,72445,72810,73254,73537,73801,74088,74402,74773,75229,75671,76055,76437,76797,77212,77650,78182,78707,79094,79441,79785,80148,80625,81121,81462,81772,82092,82460,82870,83338,83926,84345,84651,84967,85639,86079,86576,87187,87678,88058,88568,89013,89397,89892,90439,90960,91417,91850,92223,92472,92643,92779,92809,92809
Oaxaca,5,9,11,19,22,25,27,31,33,36,40,42,47,52,56,59,66,69,77,79,79,84,87,87,90,93,95,97,101,101,102,103,105,108,110,114,117,119,123,128,131,136,137,142,143,148,152,156,161,167,175,182,191,203,209,219,226,236,245,259,280,301,319,329,350,363,375,398,420,443,453,468,478,487,504,510,522,528,537,549,560,572,581,592,602,611,623,629,645,655,665,682,700,712,726,746,758,773,789,808,823,839,855,865,882,897,920,939,979,1021,1054,1094,1148,1216,1269,1318,1384,1440,1477,1516,1564,1591,1629,1687,1747,1803,1846,1906,1955,2002,2143,2192,2228,2272,2340,2393,2433,2503,2557,2617,2669,2727,2792,2850,2934,2980,3026,3059,3096,3143,3181,3230,3257,3299,3346,3391,3436,3499,3550,3609,3680,3716,3755,3779,3823,3887,3959,4009,4057,4114,4166,4201,4243,4279,4323,4362,4390,4435,4478,4534,4562,4586,4619,4666,4708,4759,4802,4838,4871,4918,4952,5020,5055,5105,5187,5226,5257,5327,5376,5417,5465,5511,5543,5588,5627,5698,5765,5823,5871,5918,5957,6003,6040,6083,6141,6186,6218,6266,6301,6339,6419,6467,6539,6582,6615,6655,6701,6739,6781,6825,6866,6900,6944,6976,7018,7074,7116,7144,7191,7255,7313,7384,7429,7486,7521,7582,7646,7693,7740,7788,7829,7873,7905,7946,8010,8080,8159,8201,8250,8297,8349,8418,8476,8522,8580,8631,8677,8720,8763,8828,8900,8936,8969,9004,9056,9108,9179,9230,9292,9334,9365,9401,9468,9534,9591,9647,9695,9753,9823,9894,9968,10037,10090,10133,10161,10203,10246,10318,10365,10411,10459,10501,10552,10585,10623,10675,10709,10759,10817,10865,10915,10971,11027,11092,11136,11185,11242,11308,11376,11440,11486,11528,11572,11629,11701,11784,11885,11963,12035,12099,12163,12247,12340,12405,12480,12531,12585,12661,12746,12803,12874,12937,12997,13081,13285,13418,13582,13691,13819,13954,14069,14182,14331,14475,14578,14649,14687,14723,14767,14783,14796,14807,14808,14808
Puebla,4,8,9,13,20,22,24,26,28,32,33,36,42,48,49,53,58,61,71,73,73,73,75,80,83,85,91,92,97,100,103,104,109,116,118,120,121,126,133,142,147,149,155,161,168,175,191,204,220,235,254,277,301,326,367,400,427,460,482,515,550,584,610,643,661,690,716,756,794,835,869,908,952,985,1022,1064,1104,1139,1174,1213,1256,1297,1325,1343,1369,1405,1437,1465,1515,1555,1587,1622,1651,1686,1735,1787,1845,1875,1931,1988,2036,2083,2141,2205,2272,2386,2492,2559,2639,2744,2856,2976,3081,3207,3298,3428,3619,3756,3963,4112,4304,4452,4580,4807,4937,5124,5310,5439,5600,5723,6117,6359,6582,6807,7042,7212,7345,7604,7838,8147,8345,8528,8665,8805,9150,9425,9628,9888,10167,10594,10764,11061,11298,11550,11887,12238,12462,12692,13004,13355,13782,14105,14368,14587,14773,15064,15315,15549,15757,16110,16352,16548,16793,17018,17304,17530,17785,18079,18228,18640,18875,19130,19390,19624,19922,20086,20392,20673,20914,21154,21391,21754,21915,22202,22431,22742,22962,23189,23398,23537,23937,24192,24449,24660,24887,25127,25257,25578,25902,26090,26501,26721,26910,27045,27310,27628,27885,28128,28370,28507,28716,28958,29394,29614,29875,30099,30283,30400,30677,30877,31073,31335,31533,31690,31817,32062,32309,32497,32750,32993,33187,33401,33667,33914,34160,34358,34570,34723,34857,35111,35343,35562,35858,36021,36182,36320,36598,36813,37038,37221,37386,37589,37718,37968,38187,38368,38621,38835,39023,39213,39462,39818,39998,40236,40431,40645,40825,41054,41335,41554,41714,41909,42048,42230,42464,42719,42945,43189,43393,43574,43742,43995,44298,44497,44701,44921,45117,45338,45520,45773,45989,46194,46491,46658,46857,47120,47392,47679,47919,48158,48390,48650,49024,49412,49707,49974,50280,50596,50800,51180,51560,51821,52182,52501,52760,52987,53429,53811,54108,54363,54623,54865,55151,55414,55674,55945,56203,56452,56697,56949,57300,57522,57835,58183,58533,58835,59121,59473,59832,60095,60358,60591,60823,61076,61321,61532,61656,61758,61834,61881,61903,61929,61935,61935
